VideoID,Yellow,Orange,Red,Violet,Blue,Green,Black,White,Brown,Cluster,View Count,Like Count,Comment Count,Channel Title,Channel_Weight
x9ONPpzEytw,9.65,7.6,11.36,5.65,14.23,2.29,23.45,6.7,19.07,4,354,22,12,The Love Train Nation,0.0001441463373469395
XAOsZHe93LQ,0.07,1.1,0.0,16.37,18.53,0.36,35.44,3.42,24.71,3,7896,733,103,Cav and Nicole,0.0013934145943537484
XAWlVODAJ5s,0.44,7.82,0.05,11.49,1.62,0.0,39.6,6.58,32.4,6,33908,3285,599,Making it happen Vlog,0.0020901218915306227
xayG_VtzUIE,0.05,2.62,1.28,31.83,4.96,0.0,14.85,4.84,39.57,7,59573,0,198,Mia Sandoval,0.0001492944208236159
XBYoFIvcMfo,0.0,0.36,0.59,13.48,0.0,0.0,28.81,5.63,51.13,1,59414,1525,36,The Demouchets REACT,0.0002458966931212497
xCc9yVq6Ag4,0.0,1.86,0.0,34.77,0.0,0.0,2.28,35.78,25.31,2,3447,44,2,Learn Filipino with Papa Jedder,0.0013934145943537484
XCDR6eJpc0M,7.06,3.85,0.0,13.6,10.24,6.26,22.93,6.36,29.7,8,166939,6292,498,TriFate Geo,8.19655643737499e-05
XCnOh8Vp4fA,3.0,2.25,0.0,32.14,0.24,2.17,4.67,36.99,18.54,2,18356,1876,346,Ash and Kels,0.00041802437830612457
xd-4sPjzFfI,0.01,1.69,0.0,31.75,0.59,0.0,15.6,14.21,36.15,7,1778,165,35,ItsNomadTrinidad,0.0005971776832944636
XdmzMZkk0co,0.3,19.5,0.0,24.72,2.23,0.0,1.5,30.99,20.76,0,584467,42473,5579,Drew Binsky,0.0020901218915306227
xEC_W6DHRjk,2.27,1.32,2.83,22.66,4.68,0.0,21.28,15.57,29.39,7,156268,2643,224,The Juicy Vlog,0.00019001108104823843
XF3-hRlrfNQ,1.48,9.57,0.07,21.3,17.21,0.12,9.08,8.64,32.53,3,5762,541,38,TabiEats Food Reviews,0.0013934145943537484
XfagDObAdLk,6.25,3.58,0.0,16.16,21.41,0.0,3.46,26.99,22.15,3,4754,159,55,Global Marissa,0.0013934145943537484
XfHV3FHwMI8,0.26,3.71,1.69,27.39,0.0,1.02,13.3,22.52,30.11,7,1286099,26297,2799,Fearless & Far,0.00041802437830612457
xfnxjGiz2Uo,0.04,3.23,0.0,19.89,5.45,0.34,20.14,4.56,46.35,1,151706,9016,384,Waleska Herrera,2.7501603835929242e-05
xFsA-svlEUQ,0.79,0.55,0.94,22.07,1.19,0.0,36.81,7.75,29.9,6,553646,18500,1109,Jared Hartmann,0.0006967072971768742
xfV7AeFg90A,0.15,6.43,1.22,21.89,1.87,0.03,7.84,10.18,50.39,1,40311,3189,111,8 Miles from Home,0.00046447153145124943
Xfz_kglF6ZU,0.0,13.16,0.0,11.73,0.0,0.0,34.22,16.38,24.51,0,1254673,46938,2905,BuzzFeedVideo,0.0003215572140816343
Xg7V4R6oiNg,0.0,0.0,0.0,10.5,0.06,0.0,65.49,6.33,17.62,6,980739,17833,652,Travis Atreo,0.0013934145943537484
xg98i7oWINE,1.67,18.28,0.83,22.97,6.22,0.0,16.46,12.93,20.64,0,1507,40,28,Off to Bliss,0.0008360487566122491
XGxXwtHmpK4,0.09,7.05,3.11,15.63,0.0,0.0,32.67,3.16,38.29,1,183146,6724,562,Waleska Herrera,2.7501603835929242e-05
XHgxISMPs5M,0.02,6.85,0.0,12.15,0.0,0.0,15.42,10.41,55.15,1,656543,17426,1871,emmymade,0.0005971776832944636
xHrqHulxK7c,0.0,2.21,0.0,8.08,0.23,0.0,34.06,33.36,22.06,2,2699383,77753,2017,Scenic Fights,0.0013934145943537484
XI0AsIl2bZ0,1.86,2.98,0.0,20.0,0.0,0.0,32.97,26.83,15.36,2,1432146,37684,3651,Lost LeBlanc,0.0013934145943537484
XiAeP_bcYvk,0.05,5.85,0.0,33.68,1.32,0.0,3.04,41.04,15.02,2,768,42,28,Jesxica Wan,0.0013934145943537484
xid2dKmJKbU,0.03,1.38,5.39,15.67,0.72,6.38,22.21,19.98,28.24,5,1511,43,26,Michele Ponte,0.0020901218915306227
xiMoenxcnbU,0.0,0.1,1.13,18.07,1.38,13.94,20.26,15.68,29.44,5,21872,616,178,Ali and Lyn Diaries,0.0020901218915306227
XIMQ5o2to_s,0.0,4.58,2.03,17.29,1.82,0.0,19.82,5.62,48.84,1,79017,4983,350,Yoshi the Japanese Guy,0.0002458966931212497
Xiy9sQRt6Lw,2.1,9.5,0.0,5.88,0.0,0.0,53.23,3.56,25.73,6,1031532,27776,5303,FTD Facts,0.0008360487566122491
xJqJLaox2Yw,0.0,2.37,0.0,16.26,6.71,0.0,39.33,16.51,18.82,6,207326,6025,640,Travel with Luke Damant,0.0003483536485884371
xkNjdS5myEk,6.21,10.79,0.81,41.6,0.49,0.16,3.09,17.48,19.37,7,3977,315,61,Pinoy Planet,4.644715314512495e-05
xkO1xSutXmE,9.93,3.09,0.04,21.23,3.18,0.63,25.4,4.74,31.76,8,13355,1030,293,Eoin and Aisling,0.0013934145943537484
xKOsZCpCVm4,0.0,3.35,0.28,11.48,3.19,0.0,62.21,8.03,11.46,6,250339,11897,583,JREKML,0.0002458966931212497
XKOs_p60BHs,0.36,12.6,3.23,15.52,1.75,0.3,30.31,16.3,19.63,0,59510,2703,68,Music Game News,0.00011000641534371697
xLbvAdzxmhY,13.26,9.63,0.0,15.79,0.0,0.0,0.55,12.38,48.39,8,19909,975,110,Travelling Yearbook,0.0010450609457653113
XlooH2CLTIk,1.47,7.92,0.64,14.22,1.54,0.03,19.61,16.68,37.89,1,253706,4935,403,The YUH Family,0.0010450609457653113
XMfnDnulMLo,0.81,11.44,0.0,10.75,0.0,0.0,14.59,34.04,28.37,2,41090,269,17,Nic & Rei,0.00013484657364713694
xmJ8TmUtpdg,0.0,0.03,0.0,24.95,34.36,0.0,8.73,18.94,12.99,3,11679,686,47,Reação Imediata,0.00027868291887074966
XMPOW5DS71Q,0.01,17.26,0.0,14.45,0.0,0.0,27.95,12.9,27.43,0,13802,102,11,Nic & Rei,0.00013484657364713694
XndDPtkXmTs,0.31,1.63,0.29,29.75,0.92,3.77,18.13,2.12,43.08,1,7863,503,30,Samantha Lisa,0.0006967072971768742
xNhBvveK9rM,0.15,1.42,0.0,40.04,1.15,0.01,4.83,23.23,29.17,7,1079598,41086,4044,THE KITO FAMILY,0.0020901218915306227
xon9s2T0Xxc,1.26,6.81,0.0,14.22,1.89,0.0,24.47,7.18,44.17,1,807214,35253,1908,Flying Kell,0.0003215572140816343
XONfKXDAtAA,0.11,2.07,0.0,19.59,0.29,2.56,21.13,12.83,41.42,1,290501,7639,554,Steve Yalo,0.0008360487566122491
XOwJsnCILhw,0.0,8.34,0.0,14.7,0.0,0.0,31.93,18.69,26.34,0,2263,57,16,Nic & Rei,0.00013484657364713694
XoXF-xXxTIQ,0.0,2.96,0.0,5.79,0.0,0.0,66.79,0.57,23.89,6,996653,52159,409,Justin Roque,0.0013934145943537484
XpgFSSrUoro,0.06,4.69,0.06,20.7,0.39,0.0,13.44,10.53,50.13,1,366313,7204,365,TPL Bianca,0.00013484657364713694
xPS2OWccG1g,5.6,4.35,0.06,11.65,0.25,0.0,22.83,22.97,32.29,8,605,51,12,RodVivKids Family Vlog Philippines 🇵🇭,0.0010450609457653113
xPvDiUGi9lU,0.29,1.18,0.01,35.33,0.59,0.0,5.16,29.85,27.59,2,6464,653,97,Sol & Luna TV,0.0003215572140816343
xq6cedD4-eo,0.58,5.76,0.0,20.84,0.0,0.0,13.78,7.03,52.01,1,3880977,142451,12567,Xiaomanyc 小马在纽约,0.00027868291887074966
XqQ6QqWzQ7U,0.65,5.56,0.41,20.71,0.52,0.03,26.96,9.88,35.28,1,36629,497,51,TPL Bianca,0.00013484657364713694
xrKtvEh2wO8,0.0,0.0,0.0,6.94,12.07,0.0,60.7,9.35,10.94,6,140341,8297,628,JREKML,0.0002458966931212497
xryGmTIdfs0,0.21,10.83,0.62,16.68,3.85,4.2,12.67,4.63,46.31,0,72167,1839,261,Filipino British Couple,0.0020901218915306227
xSDlst1c67U,1.26,4.89,0.47,12.29,1.62,0.66,15.89,15.78,47.14,1,1260,30,17,Glenn Javier,0.0020901218915306227
xSq5MtZjG3c,5.06,3.07,0.0,19.81,0.57,6.66,8.14,24.66,32.03,5,4699,395,37,The Garcia Family,0.00011000641534371697
xTZblAWYS4s,3.78,0.81,0.0,11.3,1.11,0.0,39.08,6.49,37.43,6,255332,6358,733,Zane Travel,0.0006967072971768742
XuAR0zlllaM,8.73,2.89,3.39,13.99,15.76,8.81,18.84,6.5,21.09,8,82422,2088,220,TriFate Geo,8.19655643737499e-05
xUPYc411duE,0.01,1.97,0.0,17.75,0.13,0.0,40.66,7.74,31.74,6,73609,3254,267,Waleska Herrera,2.7501603835929242e-05
XUqomp-z5T8,3.97,1.39,0.0,30.89,1.86,0.01,9.51,19.14,33.23,7,45327,1751,338,Seara Travels,0.0008360487566122491
XvUxJAtnxwQ,6.27,3.84,0.0,17.22,3.73,0.0,12.87,11.36,44.71,8,1578,77,33,Brad Newton,0.0005971776832944636
xW4FXlf7JlQ,0.03,1.83,0.0,36.27,0.73,0.01,13.6,2.67,44.86,7,17882,795,112,Cav and Nicole,0.0013934145943537484
xY6FZioxlgw,0.05,3.38,0.0,18.65,24.39,0.0,15.32,15.67,22.54,3,2016997,33901,9928,China Uncensored,0.0005971776832944636
xYmlSjp22wo,0.0,0.36,0.0,24.76,10.75,0.0,34.5,2.23,27.4,7,9948367,181938,0,TheEllenShow,0.0010450609457653113
xyzndr2MA0w,0.02,2.53,0.0,20.35,0.65,0.0,14.69,29.12,32.64,2,556783,9421,589,ONE FILIPINO TV,0.00046447153145124943
xZBccbBIV7U,0.63,0.41,0.0,20.16,2.86,0.01,13.09,6.77,56.07,1,31772,1538,223,Alina Mcleod,0.0006967072971768742
y-cb3qVBDb8,0.06,0.62,0.0,25.66,0.0,1.91,16.99,28.15,26.61,2,39933,0,258,Mia Sandoval,0.0001492944208236159
y0gG7Tc-wHw,6.28,6.92,0.0,33.09,8.57,0.0,1.55,5.04,38.55,8,13708,1715,261,Pinoy Planet,4.644715314512495e-05
y0i2HU4C3R0,0.0,0.01,5.76,17.08,0.33,0.0,20.62,7.41,48.79,1,554,36,12,Oppa OJay,0.0013934145943537484
Y11ih1OEszY,0.0,0.0,0.36,6.71,0.0,0.0,63.18,6.25,23.5,6,84065,3288,841,AmysCrypt,0.0005971776832944636
Y1zJSJiK2Mk,0.0,3.48,0.0,23.5,0.0,0.0,20.8,6.01,46.21,1,36838,1319,110,VI3ION,0.00019905922776482118
Y2VvAiXtP_Y,0.55,16.51,0.0,16.38,0.0,0.0,27.32,18.6,20.64,0,12615,159,19,Nic & Rei,0.00013484657364713694
y3-6ivWqqr0,3.11,3.5,0.66,19.74,2.57,0.0,16.37,2.12,51.93,1,49874,3522,284,Adam & Yaz,0.0013934145943537484
y3EZ-yeGqyk,0.51,0.89,0.0,11.18,1.64,0.0,35.92,15.31,34.55,1,3271,89,27,Welcome Abroad,0.0020901218915306227
Y3GdJZiemDk,0.3,3.01,4.92,22.2,0.24,0.01,16.41,20.04,32.87,7,123789,2565,359,tryNsomethingnew,0.00038002216209647685
Y3XKpz8C_bM,2.34,2.21,0.0,17.58,0.6,0.0,17.24,10.41,49.62,1,50453,1883,222,Adam and Jane's Lifestyle,8.708841214710928e-05
y6uJTEA_I6M,6.27,3.39,0.84,14.01,0.89,3.89,29.86,8.2,32.65,8,12793,749,87,GoTime Travels,0.0005971776832944636
y6yrAADHdog,0.16,1.32,0.0,49.1,0.81,0.0,6.08,15.36,27.17,7,33134,1073,97,Travelling Sticks,0.0010450609457653113
y7DQc6s7LwA,0.05,7.55,0.58,19.02,0.04,0.0,22.86,21.17,28.73,2,55410,2024,788,Two Broskis,0.00046447153145124943
y7ECCYITe9U,11.6,26.42,0.0,0.36,0.01,0.01,41.21,1.53,18.86,8,10783,544,67,Kinéaste | Sport & Performance,0.0013934145943537484
Y8-4rbZnrIk,0.0,1.75,0.0,19.41,0.0,0.0,19.2,15.31,44.33,1,31571028,729629,52180,NOW UNITED,0.0002458966931212497
y8txqt2exjQ,0.65,9.53,0.0,46.61,4.04,0.0,3.69,12.21,23.27,7,732170,26157,1767,Beryl Shereshewsky,0.0002458966931212497
y9ApSkrvLKg,1.87,5.51,0.0,18.13,0.94,0.11,24.36,5.07,44.01,1,266444,8242,1175,Shev and Dev,0.0005225304728826557
y9iCFcSaD58,0.66,4.36,0.0,10.7,0.52,0.0,32.64,20.75,30.37,1,53873,1512,175,Travel Interesante - Gökçe & Steve,0.0005971776832944636
y9xOKcZD0xE,0.35,0.87,0.04,11.16,4.88,0.0,34.95,6.85,40.9,1,10927,455,61,Навстречу Солнцу,0.0020901218915306227
YafWN3flXTU,0.2,5.99,2.59,6.54,0.26,0.0,62.56,0.89,20.97,6,186111,6955,307,Purple Twins,0.0010450609457653113
yaTecmbw82Q,0.11,3.05,0.03,16.29,0.19,0.0,29.92,12.27,38.14,1,2566,172,32,Aaron Around,0.00022001283068743394
yBeRdhX1FMk,1.59,6.26,0.53,13.12,0.61,0.02,29.55,12.44,35.88,1,2456,63,15,Not Tristan,0.0013934145943537484
yBPYd8MUBqA,0.74,3.13,0.0,47.42,0.57,7.05,11.13,2.73,27.23,7,8907,606,69,The Garcia Family,0.00011000641534371697
YCFNwp8TH90,0.24,6.57,0.0,9.66,17.98,0.03,26.98,10.49,28.05,3,1004941,18416,9173,FTD Facts,0.0008360487566122491
ydk4GIjo4cU,4.77,1.13,0.0,23.5,0.0,1.05,29.14,17.61,22.8,7,20717,1502,164,Pinoy Planet,4.644715314512495e-05
YdUNrsq6eTE,3.57,3.87,0.0,7.46,0.58,7.05,17.41,11.68,48.38,5,5938,412,47,The Garcia Family,0.00011000641534371697
YE6BquBXgmo,3.53,3.26,0.1,23.13,0.48,0.13,12.33,25.8,31.24,2,33868,2748,359,Meet The Nomads,0.0006967072971768742
ye9AqyZ9B84,0.01,11.21,9.12,12.72,0.39,0.07,14.59,13.82,38.07,4,878544,21576,1471,otakoyakisoba,0.0005225304728826557
YFOx5_ozQH8,5.02,7.63,2.86,19.93,1.05,0.0,23.43,13.44,26.64,8,1839490,26764,1473,Discovery Amuse,0.0013934145943537484
Yfu02WSFtR0,0.0,0.76,0.0,20.15,0.68,0.05,28.43,10.5,39.43,1,261208,10250,365,Waleska Herrera,2.7501603835929242e-05
yGULu6ml0mg,0.0,3.07,5.18,16.23,34.33,0.0,10.08,7.52,23.59,3,19882,345,93,BordersLess Asia,0.0013934145943537484
YhL6ZF2luIc,0.8,2.45,2.1,10.0,0.01,8.66,50.46,5.71,19.81,5,413,24,4,ItsFaime,0.0020901218915306227
YhVy0eZdUb8,0.0,0.38,0.0,13.2,0.31,0.0,34.52,1.18,50.41,1,706492,15277,1648,Dale Philip,0.00046447153145124943
yjIldaM4C48,0.05,2.18,0.0,21.42,0.49,0.0,9.74,9.81,56.31,1,30120,1151,102,Adam and Jane's Lifestyle,8.708841214710928e-05
YJn6kJcDDTA,0.0,3.63,0.0,40.9,0.0,0.0,7.79,8.39,39.29,7,7836689,251987,49681,The Try Guys,0.0010450609457653113
YJpqmd1FM_8,0.07,1.14,1.54,4.85,5.85,0.0,11.84,28.76,45.95,1,203654,10205,585,Yoshi the Japanese Guy,0.0002458966931212497
Yk-C5nmpVIQ,0.0,0.56,0.0,17.31,0.0,0.0,20.79,18.5,42.84,1,3706,241,55,Taiwan Philippine Marriage,0.0020901218915306227
YK8hGMfNgzE,0.28,10.79,0.0,20.28,0.78,0.36,19.79,4.97,42.75,1,262,0,45,Ronette Jenkins,0.0020901218915306227
YkPiTga-xNI,0.02,9.43,0.6,24.15,0.08,0.0,12.46,10.82,42.44,1,681142,9951,505,Smile Squad Comedy,0.0013934145943537484
yLK-4bcZVtQ,0.0,1.32,1.84,19.82,0.22,0.0,20.29,23.18,33.33,2,96561,3425,210,RYU JAPAN,0.0005225304728826557
YLPogsvk7ew,0.0,0.25,0.0,9.73,0.01,0.0,70.96,1.3,17.75,6,1442,20,2,KCTS 9 | Cascade PBS,0.0020901218915306227
ylwiOLab5AA,0.0,0.0,0.0,44.92,0.0,0.0,8.79,8.57,37.72,7,2460990,41407,7070,Simple History,0.0013934145943537484
YMblJMX0G40,0.0,10.66,2.31,5.94,5.93,9.95,27.36,12.72,25.13,5,9057,565,126,Kirby Araullo,0.0020901218915306227
YNjluhmwrOk,0.03,44.16,6.43,7.82,0.0,0.0,7.09,10.96,23.51,0,1077,30,2,Foodie Legends,0.0006967072971768742
YNjvhHBsX9M,0.34,19.97,0.0,19.99,10.32,4.06,17.71,8.16,19.45,0,26700,1328,107,TPL Bianca,0.00013484657364713694
YO49D7SH130,7.69,1.03,0.0,26.37,16.59,0.0,4.22,12.07,32.03,8,14212,298,25,Paolo fromTOKYO,0.00041802437830612457
yOw0sYXvbIc,0.35,16.58,3.5,8.56,0.0,0.0,24.52,5.75,40.74,0,537962,9262,615,Eater,0.00027868291887074966
yPUCs7KoFXQ,0.0,0.9,0.0,37.03,1.53,0.0,26.51,12.46,21.57,7,2744,360,50,morita koki,0.0020901218915306227
YQ5Jv4x_Hp0,0.0,1.74,0.0,7.43,0.0,0.0,27.16,4.8,58.87,1,65974947,1287954,39247,NOW UNITED,0.0002458966931212497
YQGnYrAuHi8,0.0,0.85,0.0,7.26,6.35,3.92,41.34,16.5,23.78,6,64084,2928,97,TriFate Geo,8.19655643737499e-05
yQX0pb0wbiI,0.81,17.45,0.0,14.69,0.0,0.0,26.88,16.27,23.9,0,6290,89,7,Nic & Rei,0.00013484657364713694
YR0ftQ2eIis,0.0,1.17,0.0,12.31,0.0,0.0,40.02,5.59,40.91,1,114091,2340,246,Steve Yalo,0.0008360487566122491
yRD2VSyC9n4,5.07,2.77,0.27,32.4,3.63,0.0,6.8,16.3,32.76,7,41015,1578,70,켈리벨스Kellybells,0.0005225304728826557
ysLKE6PrK8k,0.02,8.99,0.0,10.92,0.0,0.0,32.43,20.27,27.37,0,19820,173,12,Nic & Rei,0.00013484657364713694
YSVXbP18z0Y,3.69,0.82,3.23,9.24,0.0,0.07,12.61,34.51,35.83,2,697725,33009,3165,Yoshi the Japanese Guy,0.0002458966931212497
ytqjKNY9kzY,0.18,1.45,2.61,15.17,1.46,0.0,15.45,22.77,40.91,1,559019,23193,3540,Yoshi the Japanese Guy,0.0002458966931212497
YtZKFFtX-G0,0.0,0.75,0.0,23.04,0.0,0.0,29.13,4.44,42.64,1,85,0,0,Vacationsgram,0.0013934145943537484
yu0ln-ehXOw,0.0,1.14,0.0,18.67,1.34,16.79,23.45,21.77,16.84,5,1083,91,0,Dian Feb,0.0010450609457653113
yUfIdxgnUnM,0.06,10.55,0.03,18.01,0.68,0.15,19.18,11.15,40.19,0,532866,13132,373,Waleska Herrera,2.7501603835929242e-05
YUxJ-pihbXc,0.02,7.73,0.75,18.4,0.0,0.0,12.56,18.92,41.62,1,321091,13453,1018,Beryl Shereshewsky,0.0002458966931212497
yv8Bi2xcSK4,2.67,1.45,1.91,23.42,2.46,0.0,5.01,55.69,7.39,2,716,35,11,Twins SF,0.0010450609457653113
YVEXxOhYjrA,0.0,7.67,0.0,28.07,0.0,0.0,29.02,6.76,28.48,7,4146,147,10,lightKiraSS,0.0010450609457653113
yvX6GqOU9OI,0.52,2.73,6.02,28.55,1.79,0.11,3.82,15.11,41.35,7,20573,1027,103,Ken Abroad,0.00015482384381708316
YWAKuKOG4xU,0.08,0.75,0.0,50.18,21.02,0.0,3.07,12.6,12.3,3,292959,7965,1381,Hindsight,0.0013934145943537484
ywHn0gQQGgg,0.28,8.56,1.8,10.93,2.4,0.0,18.98,12.84,44.21,1,425939,12756,2033,MontWRLD,0.0010450609457653113
YwLkZXeGCDI,2.07,12.43,3.41,19.57,3.11,0.13,19.61,19.12,20.55,0,25616,1267,74,Music Game News,0.00011000641534371697
yWSK0yj7hw4,0.0,2.47,0.0,37.27,16.86,0.0,9.49,15.07,18.84,7,27376,944,443,Chasing Kimberly,0.0005225304728826557
yWWj-45afQ8,1.36,5.39,1.52,11.58,1.57,0.0,37.03,6.23,35.32,1,481220,7624,700,World Nomac,0.00026126523644132783
yxwM2RwbT0s,0.0,2.49,0.0,23.1,0.02,0.0,2.93,53.37,18.09,2,368,17,92,Cleta D,0.0020901218915306227
YY0-yK2SRi4,3.53,4.05,0.49,8.66,1.71,0.0,30.51,7.12,43.93,1,8249,297,58,Adam and Jane's Lifestyle,8.708841214710928e-05
yY2sPSkzK4k,0.08,5.74,0.0,29.21,2.12,0.0,17.09,13.49,32.27,7,112423,4378,189,Lifey,0.0006967072971768742
Y_iMpzLuUUQ,0.46,3.16,3.16,20.31,6.2,0.07,18.57,6.75,41.32,1,38846,2777,300,josie lifts things,0.0003215572140816343
z-HStsCLZ9g,0.1,25.56,0.0,16.27,0.0,0.0,5.5,28.3,24.27,0,534803,20315,1350,Beryl Shereshewsky,0.0002458966931212497
z-jA5xiynNE,0.0,0.59,0.0,8.8,0.0,0.0,38.29,4.85,47.47,1,4822,98,5,ABC 7 Chicago,0.0020901218915306227
Z-N_NyiQhbY,0.07,0.73,0.04,2.31,4.26,0.0,81.4,2.22,8.97,6,9572,34,5,Luke's HomeTube,0.0010450609457653113
Z2h_Jj0ahGc,0.24,2.76,1.06,22.92,3.8,0.0,11.88,32.51,24.83,2,2057228,20497,1214,Dave On Arrival,0.0013934145943537484
Z5EEYQ-lepE,0.54,3.19,0.23,18.68,0.87,0.0,15.22,31.12,30.15,2,1054,0,111,Sarah N Rica,0.0020901218915306227
Z5koqfgUcls,0.04,11.62,0.0,12.59,0.0,0.0,8.78,5.15,61.82,1,1393981,33693,2209,otakoyakisoba,0.0005225304728826557
z71dKXpOaOs,0.0,0.16,0.0,34.26,5.58,0.0,12.24,30.22,17.54,2,4970,247,53,Chasing Kimberly,0.0005225304728826557
Z7RIYLXahfE,0.0,0.01,0.0,20.33,0.0,0.0,66.15,0.75,12.76,6,2276,304,9,Wistl Family Adventures,0.0013934145943537484
z8A61wzZV20,0.04,12.61,0.0,17.75,0.26,0.0,7.57,39.48,22.29,2,56772,1545,242,Davion West,0.0013934145943537484
Z8g0zOt_c9g,0.0,3.51,0.0,18.31,0.0,0.0,33.65,10.21,34.32,1,724345,24606,2060,Beryl Shereshewsky,0.0002458966931212497
z91GDl8-CgM,0.0,0.0,0.0,13.52,50.21,0.0,25.28,2.39,8.6,3,460620,11578,949,RuPaul's Drag Race,0.0013934145943537484
z9f12-_t544,0.34,1.93,0.0,31.95,0.26,0.0,16.74,11.33,37.45,7,259571,8150,223,Waleska Herrera,2.7501603835929242e-05
Z9M_EQ3hszQ,0.0,0.23,0.01,14.1,0.03,0.0,46.43,2.42,36.78,6,10509,579,20,Zeus Reacts & Arts,0.0020901218915306227
ZB1JAWYtIbg,0.0,0.0,0.0,37.44,0.3,0.0,14.37,8.76,39.13,7,46943,0,252,Mia Sandoval,0.0001492944208236159
zb79c2x8JY4,0.01,20.63,0.02,16.65,0.0,0.06,8.29,3.76,50.58,0,2368813,38220,2396,Mark Wiens,0.00041802437830612457
zCgmAjnTu1o,0.0,2.41,0.0,23.55,0.96,0.0,13.56,28.99,30.53,2,131295,4185,717,Xiaomanyc 小马在纽约,0.00027868291887074966
ZCUtAYlt-eA,0.0,0.96,0.03,19.41,0.24,0.15,25.15,4.54,49.52,1,149272,3885,96,Waleska Herrera,2.7501603835929242e-05
ZcyO-ggx5tQ,0.77,8.29,0.43,25.22,0.71,0.01,15.33,10.17,39.07,1,1571218,47093,5040,Xiaomanyc 小马在纽约,0.00027868291887074966
ZddfrVMyJH8,0.38,0.49,3.43,34.71,0.05,0.0,18.87,7.68,34.39,7,2622,0,4,Elvie Lins,0.0008360487566122491
ZdELq23qUTQ,0.0,11.37,0.0,29.68,0.0,0.0,17.74,7.87,33.34,0,420117,12568,760,Chuckie's Kitchen,0.0008360487566122491
zdk8yETuBcw,1.28,14.4,0.56,13.01,3.62,0.47,6.01,42.23,18.42,2,233,0,0,Down Under Visa,0.0013934145943537484
ZDNvw9fsmMg,0.13,9.56,0.0,14.0,2.53,0.0,26.24,8.25,39.29,1,12155,903,106,Adventure Faktory,0.0008360487566122491
ZDQP4SRfrpg,1.06,8.28,0.0,18.82,1.87,0.0,30.1,4.25,35.62,1,63194,2136,174,Dodo Explorers,0.00026126523644132783
zedJAOBgHMw,4.07,5.05,0.0,25.94,0.0,1.22,10.02,6.3,47.4,1,39572,1796,234,The Trips,0.0006967072971768742
zEEH4Q0D4LE,0.04,3.43,5.05,29.83,1.34,0.0,20.24,9.26,30.81,7,71138,1873,166,Here Be Barr,0.0013934145943537484
zem70-C1JaI,0.02,0.89,0.0,22.02,0.25,0.0,35.57,7.33,33.92,1,2631728,40537,3000,Mithilesh Backpacker,0.0010450609457653113
ZEVLabGmE9w,0.01,9.94,10.32,23.49,0.0,0.0,13.14,2.32,40.78,4,630389,9414,803,Randy Santel,0.0006967072971768742
ZFpnR0xpdRI,0.32,8.89,0.0,18.44,0.0,0.0,9.61,45.62,17.12,2,18587,0,82,Mia Sandoval,0.0001492944208236159
ZfRf8dyBgBg,0.0,1.37,0.0,8.16,0.0,0.0,11.17,13.96,65.34,1,317,39,26,American Entrepreneur in the Philippines,0.00026126523644132783
zgorXUEC_dk,0.62,0.71,0.0,23.95,0.25,0.0,4.69,5.04,64.74,1,43272,1629,210,Adam and Jane's Lifestyle,8.708841214710928e-05
zgvwrv3Q77U,0.0,1.16,0.0,12.47,0.0,10.05,36.92,0.0,39.4,5,18,0,0,Vacationsgram,0.0013934145943537484
zHlIB6ypY3A,0.03,2.81,0.0,8.24,0.51,0.49,25.54,5.59,56.79,1,47,10,9,Aileen’s JOURNAL,0.0013934145943537484
zhTGl8I3Z7Y,0.09,32.32,0.0,8.02,0.46,0.46,23.64,12.04,22.97,0,11237,16,0,Orphan's Promise,0.0020901218915306227
ZHxnWGnmTEk,7.13,2.16,0.0,10.05,6.51,7.69,30.64,7.94,27.88,5,105533,5180,201,TriFate Geo,8.19655643737499e-05
Zih_iGT9wM8,0.07,0.3,0.0,29.76,1.56,0.0,8.95,13.64,45.72,7,7766,628,50,Hobo Ventures,0.0006967072971768742
ZIrqsRSprnY,1.34,6.73,0.7,44.01,17.65,0.0,5.88,7.71,15.98,7,17213,944,131,Jack Torr,0.0013934145943537484
ZiyjvKUTBjA,2.03,4.73,0.48,19.14,6.77,0.68,22.12,26.57,17.48,2,573394,8250,2155,The YUH Family,0.0010450609457653113
zJaj2kaCd74,2.29,1.63,0.0,29.78,2.25,0.0,19.81,7.53,36.71,7,9393,566,137,Dan and Lyn,0.0005971776832944636
zjJOawV31lo,8.84,2.84,0.0,14.97,0.21,0.0,23.49,8.6,41.05,8,53061,3724,495,Meet The Nomads,0.0006967072971768742
zjLcCRtS-Vc,0.08,13.95,0.0,5.12,0.0,0.0,14.49,3.23,63.13,1,32095,1498,276,China Uncensored,0.0005971776832944636
ZjZ9hap6gGI,0.0,0.01,0.0,29.42,0.0,0.0,31.4,10.11,29.06,7,2836,0,26,A Brit in the Philippines,0.0020901218915306227
ZKC2DpeBaOw,0.65,14.19,0.0,27.93,1.25,0.0,13.66,5.51,36.81,0,915,39,0,Every Day is CHUsDay,0.0013934145943537484
ZKv35nYm5aw,0.14,8.75,0.0,15.66,13.13,0.0,27.31,2.24,32.77,1,2920,113,28,Ron Digao,0.0010450609457653113
zl071FhqyJI,6.96,1.93,1.52,20.84,2.37,0.0,25.67,4.25,36.46,8,112773,5152,431,The Juicy Vlog,0.00019001108104823843
