Video ID,text_cleaned,cluster,x0_Bert-CLS,x1_Bert-CLS
EesEuIeDRQg,Sa Pari Durian Only In Davao,4,-2.5507724,1.4581096
swOdShaXNps,x ?,4,-1.1872452,2.0882192
mcWEmkXF4ik,$0.25,4,-1.0260326,2.0694342
GjVBD9OYzOo,2006 2018,4,-1.997714,1.6372991
vDyDvo-4tg0,the best,4,-1.4839934,1.9327419
hrECwxk0Tvo,? !!? .. .....,4,-0.8075332,2.3861425
oodW8q8MMsk,"Times China, Philippines issue joint statement to advance ties, promote cooperation",4,-0.77153546,1.771102
15O6Q7JINkE,Car Registration Renewal 2017,4,-1.4727373,2.8487368
P-9zC883vFE,Foreigner's Guide How to Participate in a Filipino Fiesta,4,-0.8062497,2.5304093
Zw9Cj-bT-5U,Seafood Master Mihem,4,-0.7438355,2.0038753
8QhrjzWjbGE,Filipino Adobo,4,-1.4472352,2.0824125
kOUQW-YbAeY,MANILA 2021,4,-0.39033753,2.4796789
nTvBsO0v-Ws,Korean Guys Travel in CEBU 3 Choobi-Choobi Jollibee,4,-1.1470008,1.4248643
DrGY4BXhxGc,Try to eat Balut in Manila,4,-1.4082472,2.2506053
dRidbogoKLo,Kare Kare w Oxtail,4,-2.0276656,1.8638122
06hhcGs3J88,NEW GEN DIVAS 90's Hits,4,-0.39129955,2.3777635
DjUfn_34WjY,Arriving Manila First Impression,4,-1.5797895,0.73976445
CoqKIUMLLCY,Bakit Filipino Food?,4,-0.8254209,4.142125
Nif8Lq8sRj0,"April 22, 1951",4,-1.7762837,0.95473003
33Q14vlsZqo,Courtesy of NET.,4,-0.7685912,2.5536566
hT9aR5J2v0U,Jolly Spaghetti !!! Jollibee Chickenjoy Peach Mango,4,-1.0776987,2.5107613
0s6stvGVAEk,Kaldereta w Beef Short Ribs,4,-1.963954,1.9828726
OfuTFJuM-yY,The Reason behind the Filipino Smiles,4,-0.7018868,2.8804133
2j_1TomiT9Q,Reaction,4,-2.3453038,1.1122272
oLUiDrMuopA,1206 81 CBSMiami.com,4,-1.1701225,0.89307433
pCxtEYH9I84,Beverly Hills of Valencia Philippines?,4,-1.0728469,3.503622
_oqTNpCNkWs,Alexander Travelbum The LEGEND of The Chocolate Hills,4,-1.1523122,0.93705267
zPZjoBJikro,Relationships In The Philippines Home From America! Old Dog New Tricks,4,-0.8930412,2.731079
0zyiBgLpoeE,!??,4,-1.024538,2.3297517
H-xGGNYjv4U,we don't want to leave...,4,-0.67107797,1.4685366
emt2OKarVZM,"Pinoy Expat Life Kuala Lumpur ,Malaysia Condo & Room Tour",4,-2.000121,2.3980174
P5A9qJfvj7w,Las Vegas,4,-2.4637816,1.4249893
ZjZ9hap6gGI,Jovito Salcedo,4,-2.2537289,1.7575964
REAyiXNfwyo,McDonald's,4,-1.8309392,0.5968188
tCBSddrRG0E,28 hour Travel Day,4,-1.7808465,1.2298533
BcNZNEZvU84,Filipino Restaurant In KOREA! try this!!,4,-0.7454032,3.344054
YkPiTga-xNI,It's Boba,4,-0.19864221,1.5166498
GKA13z1IHUg,Foreigner Attacked on Walking Street Along with his Filipina GF,4,-0.97715145,1.8585268
8zDbtAfmokY,Gintong Itlog,4,-2.1215665,2.0077288
hs8bgxuPzjU,Filipino Ballad..? Justin Bieber vibe..?,4,-1.691133,3.005406
DT_R3PqXKi8,..,4,-1.3074563,1.6292113
Qve69G7VHb4,CEBU vlog Moalboal Canyoneering Kawasan Falls,4,-1.7450777,1.7751312
NdPb1csdnuM,Balut Fertilized Duck Embryo,4,-1.8923041,1.1813575
BbfRMeClL5M,OPEN,4,-0.7979252,2.6865463
KwTtV2ZJZ7U,?,4,-1.5899372,1.7090701
0zkiGw4F5Pw,you need this. .....now.,4,-0.8787828,1.5819986
W0XKBx8rEHI,Filipino Leche Flan vs Mexican Flan,4,-1.8838967,2.3358564
3DUQ5TCoQyk,Extra Strong,4,-2.874169,0.78756887
zHlIB6ypY3A,the best adobo my version,4,-0.28539428,1.2058159
dumd2OhjSFI,Boredom Loneliness Isolation the Lonely Foreigner Marker 44,4,-1.1036646,1.5751673
2TETrMU1Q3I,Philippines is beautiful but Can you live here?,4,-0.28331476,3.3663552
L5Bds-NmmAo,Owl of Asia Open A Bank Account In The Philippines As A Foreigner,4,-1.5824777,1.2020391
pRuQHFmwfbo,LDR Meet for the first time,4,-1.3325016,1.860647
vLZ0q5eV2Uw,WALESKA & EFRA REACT TO NU PEP SQUAD For the First Time,4,-0.21627605,1.0958099
pfFdYPD3tyM,$$$,4,-1.9877982,-0.5423789
ilvgg0xoqXg,Filipino Barbecue,4,-1.9013034,3.219435
RPHoH_vpKRk,Mata ng Baka MANG KOKS Grilled Pusit COCONATZ,4,-0.7567451,2.7643383
x4DXHbnG8Sw,Japanese Shouldn't go to the Philippines,4,-1.0504178,1.6347185
_q5xGr3Hs04,My Romantic Birthday Celebration My Tagalog Vlog!! Finally celebrated with Rafa after 2 years!,4,-0.74668545,3.5079808
TfwV2mSmwYM,"london food vlog filipino food, camden market & more food",4,-1.8058614,2.4656103
qRd5BG4FSA8,Korean reacts to Filipino celebrity,4,-1.2956351,2.0225487
Jf2tNIE-IHE,BGC VLOG,4,-1.0598174,1.0967851
OtCORnXCjxY,Miss Universe Philippines 2020 CREAM SILK HEADSHOTS,4,-0.28174475,1.395198
9BIzz1Fqhgk,?,4,-1.5899372,1.7090701
770rppR5wRM,Dating Abroad,4,-2.0348349,1.157392
UBmkJdJj11Q,PART 128,4,-1.0552531,2.163628
I5SKFXqR9r8,Post,4,-2.7702796,0.5340171
FlrYASSTeqc,Chinese Vs Filipino RON JOSOL,4,-0.74219424,1.8319927
dtq3cGT8MGM,Jollibee,4,-2.8278973,0.74232054
KRj2QZgUqlU,1st-Time SCUBA! Boracay,4,-1.3421673,2.4079924
uHzkGJZsQVc,Time of the year,4,-1.2302648,3.60185
_MRKWqd3L3w,634 76 CBSMiami.com,4,-1.1378478,0.88453764
VW1fCBRUBYk,",",4,-1.4026191,1.7875911
U-5l1A78ATs,No they were like Oh Koko come here. Sign this up. Koko,4,-0.14509572,1.0674303
PqPCB3X3vPo,$50 US Challenge Eating like a local,4,-1.1233392,2.426506
KJrmE8BNCuM,Vlog,4,-1.5085683,2.9737601
U6UkokV76nM,Can't Be The Same Group..,4,-1.1541383,1.5005068
VwWCkl-CglI,K-Pop Vocal Coach Reacts Kris Lawrence Versace on the Floor,4,-1.4301872,1.7496029
f0rq_-Wupeg,Top 10 Most Beautiful Filipino Women in 2022,4,-1.49684,2.395778
HhJ-j_Y2-fo,Pinoy Dessert Taho sapin-sapin kutsinta,4,-1.2189654,3.2242131
1Kgct3YJoJU,VANS,4,-1.2331951,1.5878551
U0ZXDKpReR8,TOP 10,4,-1.114535,1.0766062
Ve2u-FIEzgY,"Thanks, Vice Ganda, 100 , ?!",4,-0.12032077,1.6309688
KSrS_KmFcmM,Jollibee,4,-2.8278973,0.74232054
oXPwnLZyO1w,Review Philippines snacks,4,-1.9860471,1.5751612
9_Iu3w6DVyQ,Vietnamese Adobo???,4,-1.3139043,2.393425
FU4J1_zqMbg,Monthly Budget,4,-1.0704275,3.5961332
92rUJQFLbnI,Filipino Fish dish,4,-1.9531627,2.3751872
2g3Gu9cA_AU,fuck arguing,4,-1.2192043,1.1412102
iXDvw2_BIqM,Foreigners EXPLORE BGC,4,-0.32060686,1.144203
C8O7aUkka4o,?,4,-1.5899374,1.7090712
LNin1zdtACc,Pandesal Filipino Bread Rolls,4,-1.6817188,2.2175431
dlHS2kdmxNE,Miss Universe Philippines,4,-0.95391273,2.7496057
QeKYdEWg51k,Philippine Scout Rangers,4,-1.5543176,2.3823848
jrzvf28SgyA,Hidden Beaches of El Nido,4,-1.8070502,1.930651
EUnaQzzjaas,UK NURSE A SUCCESS STORY From Student to Entrepreneur Manong George,4,-0.07822876,1.6592002
u4GsXRzTqf8,A Day In the Life of Austin,4,-1.1717861,1.8416346
ffK6oaXh3Z8,Filipinos Who Made Pinoys Proud 1,4,-0.9478833,3.9187946
7Bd3IWiuVgE,Drink with Crispy Pata,4,-1.8705614,1.7221944
l2YVDriQtmo,Filipino Mythical Creatures,4,-1.3230826,3.7109108
PIt3K3wlN_M,Philippines,4,-1.9214334,2.782858
6p6ZYZ4vHE4,TOP 10,4,-1.114535,1.0766062
aA8hpFdp8rk,Philippines Travel Update All You Need To Know,4,-0.95549536,2.6479378
4OTAXBjCb10,Filipino Food Halo-Halo de Iloko,4,-1.0132815,2.688839
QIi0httojvs,from UK to Australia,4,-2.198444,1.7658498
xCc9yVq6Ag4,letsfilipino,4,-2.3887818,2.4194322
u-XWJ8QUFQk,we made Filipino Coconut Curry!!,4,-0.6713823,3.4474707
nMmYXQGZ_LM,V.027 E.06 300 PEOPLE,4,-0.89954305,1.0927854
O2ply5FZOfE,PH VS INDO,4,-0.7108989,1.0678756
y3EZ-yeGqyk,BEST LUXURY RESORTS Philippines 4K HDR,4,-1.1828601,0.6856552
Tl--ubgEmks,Two Indian in the Philippines,4,-1.9901431,1.3332425
eb5A0w2r-O4,Plane Skids Off Runway Landing During Downpour,4,-1.6511995,1.6982329
60RF_6NQQu8,? Hindi Na Kita Mahal ! w What did you say?!,4,-0.67455685,2.6016285
0ifwCzzCdvc,Jollibee,4,-2.8278973,0.74232054
IIxlljazVf8,Foodie Mommy,4,-0.56299794,1.1730369
y7ECCYITe9U,Peace Out,4,-1.9683503,0.8716694
27yofdZnH9s,crazy faces,4,-1.5472142,1.2193258
fJZ0IQQBOvw,",",4,-1.4026191,1.7875911
AhVOJm6v5Ig,Tinikling Cariosa Traditional Dance,4,-2.2433212,2.7082238
2JF7m9fNMBo,Cebu Women The Ideal Life-long Partners,4,-1.3382999,2.6339195
mzlQGtKF2nc,SB19 MAPA Reaction,4,-0.9385351,1.7334303
0AuL6FQR3HE,Vocal Coach Reacts To... Jej Vinson Love Lies,4,-1.1698617,2.0575721
PYvuh9PoXp4,Chris Goes To The Philippines,4,-1.198205,2.6788173
gn241YM147E,Filipino Food w Nic & Rei,4,-0.89990145,3.1269119
O6qgWxGfnfc,this is called turon,4,-0.8932936,2.028642
zEEH4Q0D4LE,Best Fast Food In New York?,4,-0.596467,3.6980886
PfJtTLewriA,Cebu City History Reaction,4,-1.5297464,2.299258
tSyEn2w15BY,Kwek Kwek..? Pampanga Part 2,4,-1.4863322,2.3146472
WkRpk4bxUIc,2997 1m32s,4,-1.6485507,0.9789491
Z5EEYQ-lepE,Ang takaw! Filipino breakfast!,4,-0.47896188,3.5711372
ODpvcLgLj9k,FIVE Tips For Dating a Filipina,4,-0.6889642,1.2989578
E9sRk8dmC1c,omg,4,-1.4442184,1.4575526
OVISEDOiSmY,Canyoneering in Moalboal,4,-1.7181541,1.7756964
uXaGRKM2whs,WALESKA & EFRA REACT TO UPEEPZ PHILIPPINES HHJ Champions 2017,4,-1.1363772,1.3575627
k5DdXvzvQ9g,Why Filipinos are so nice? It's in our blood,4,0.040403537,2.8526278
zhTGl8I3Z7Y,storm stole their food and home,4,-1.1589417,1.6304799
yWSK0yj7hw4,Zabjaka SK TITULKY,4,-0.3516621,1.8526942
OLLY9AWzmPw,EL NIDO TOUR A 9th March 2018,4,-0.45190004,0.9264338
1kErCqgIVMk,House in The Philippines House Tour,4,-1.7594571,3.6858838
lEgYxTAN36I,actual,4,-2.1561093,1.6611955
sxqDOWgkFL8,tips and advice,4,-1.9673779,2.2173193
yY2sPSkzK4k,REACT Philippines,4,-0.92007536,1.8835849
yQX0pb0wbiI,Nilaga w Beef Shank,4,-2.1268063,1.979591
lSNCL4_9PRQ,.. 3 11 ..,4,-1.9420913,0.7431628
CVh4qFE8YiQ,Day One Went Terrible Aklan Bike Tour,4,-1.4213519,2.943123
EQEVdaDUkJs,Into the Unknown Frozen 2,4,-1.4561912,2.3078964
bRLJhD0Js5U,Philippines Safe ?,4,-0.66863585,3.3574135
QDgZloUGRe4,Bistek Filipino Beef Steak,4,-0.8269745,2.1439967
0eTmLcoLe9s,traditional vietnamese dress o di hunting,4,-1.4411159,2.3640237
vge15YEaLbk,philippines,4,-2.6771479,1.9124599
oIB4GxgZ5eY,PART 135,4,-1.0289446,1.5950973
gYW5By-VDYs,PASTA EXPRESS Creamy Carbonara,4,-1.0032347,1.1456559
VXWFdonv_-Q,Jollibee,4,-2.8278973,0.74232024
Ev5dUwAQz7M,15 Popular Filipino Snacks!,4,-0.64198387,3.5071235
