Video ID,text_cleaned,cluster,x0_Bert-CLS,x1_Bert-CLS
M1_FZDANQWI,,0,-6.4141536,-1.5952816
ZFpnR0xpdRI,,0,-6.4141536,-1.5952816
TxRwjf8BLmY,,0,-6.4141536,-1.5952816
026urE67c8c,,0,-6.4141536,-1.5952816
i3jJKdIw3ms,,0,-6.4141536,-1.5952816
zb79c2x8JY4,,0,-6.4141536,-1.5952824
WiwntzOmL8s,,0,-6.4141536,-1.5952816
HgfUAVbjo80,,0,-6.4141536,-1.5952816
NDW-jpl6MZM,,0,-6.4141536,-1.5952816
n6b30Kc9ZOw,,0,-6.4141536,-1.5952816
pNAjL71DIzA,,0,-6.4141536,-1.5952816
PviTPnU2ehk,,0,-6.4141536,-1.5952816
unnmgu4MUWA,,0,-6.4141536,-1.5952816
u3GQfQNRsFE,,0,-6.4141536,-1.5952816
mBFUFsBtQX8,,0,-6.4141536,-1.5952816
YQ5Jv4x_Hp0,,0,-6.4141536,-1.5952816
CvGutuE0Klg,,0,-6.4141536,-1.5952816
LcsTba_KQXM,,0,-6.4141536,-1.5952816
C__iyWJkjgc,,0,-6.4141536,-1.5952816
KewTOAuam4s,,0,-6.4141536,-1.5952824
p8RR0srNNDw,,0,-6.4141536,-1.5952816
2OT5Pcl4iF0,,0,-6.4141536,-1.5952816
vbCWfYUqZIg,,0,-6.4141536,-1.5952816
4TcUHcCj6To,,0,-6.4141536,-1.5952816
4tDgX4VizyU,,0,-6.4141536,-1.5952816
e7eggKProwI,,0,-6.4141536,-1.5952816
ifLKnE2WgPE,,0,-6.4141536,-1.5952816
ME0ICNval34,,0,-6.4141536,-1.5952816
Xfz_kglF6ZU,,0,-6.4141536,-1.5952816
HkRKi7_Iywc,,0,-6.4141536,-1.5952816
dKYTWDErNzo,,0,-6.4141536,-1.5952816
f4AsvKY-wBk,,0,-6.4141536,-1.5952816
rmQDjbvJVik,,0,-6.4141536,-1.5952824
m-s5vnq0n-w,,0,-6.4141536,-1.5952816
7WCTTAGYN5Y,,0,-6.4141536,-1.5952816
zCgmAjnTu1o,,0,-6.4141536,-1.5952816
gnYEDeL-jys,,0,-6.4141536,-1.5952816
vyezxhPOZsg,,0,-6.4141536,-1.5952816
ok1Ig_5oq-w,,0,-6.4141536,-1.5952816
zpT46etTP6E,,0,-6.4141536,-1.5952816
UiK5n3SYb-s,,0,-6.4141536,-1.5952816
KwD4e3ziCb4,,0,-6.4141536,-1.5952816
2IhEU5rzUOE,,0,-6.4141536,-1.5952816
WX0t13vt5h4,,0,-6.4141536,-1.5952816
t1KCgUL62GM,,0,-6.4141536,-1.5952816
KlL-XtnS_ps,,0,-6.4141536,-1.5952816
9LnHXmnWMZ8,,0,-6.4141536,-1.5952816
nL6f2JVWkzc,,0,-6.4141536,-1.5952816
ZPgfFMFylaY,,0,-6.4141536,-1.5952816
bKCr62Dk7Us,,0,-6.4141536,-1.5952816
u5FDJtdE2jk,,0,-6.4141536,-1.5952816
jJaymuewPYw,,0,-6.4141536,-1.5952816
8AoRrFwRcZc,,0,-6.4141536,-1.5952816
jqKQfexB7To,,0,-6.4141536,-1.5952816
SvVELQ6_7PI,,0,-6.4141536,-1.5952816
naba_kFPCcY,,0,-6.4141536,-1.5952816
oCjN8zrUzFM,,0,-6.4141536,-1.5952816
QXPDs1zcN_Y,,0,-6.4141536,-1.5952816
ge_Aax3qguI,,0,-6.4141536,-1.5952816
Mxw5bLTK5pk,,0,-6.4141536,-1.5952816
qX5hBgRIG8Q,,0,-6.4141536,-1.5952816
WPW7Xsq8toA,,0,-6.4141536,-1.5952816
mBqdFmLnKCE,,0,-6.4141536,-1.5952816
vT0d85_9n30,,0,-6.4141536,-1.5952816
NdXV5fzQfB8,,0,-6.4141536,-1.5952816
4OiOwDh5lKE,,0,-6.4141536,-1.5952816
TvjH_5p7DfE,,0,-6.4141536,-1.5952816
wv0dKyMn3HA,,0,-6.4141536,-1.5952816
Grr_LaehRrk,,0,-6.4141536,-1.5952816
MlGE038jc4k,,0,-6.4141536,-1.5952816
P2bdfCm-FmM,,0,-6.4141536,-1.5952816
oGuEcctNshI,,0,-6.4141536,-1.5952816
6BzWXEy4t14,,0,-6.4141536,-1.5952816
wira2nf3DFo,,0,-6.4141536,-1.5952816
BW96eqdLf_I,,0,-6.4141536,-1.5952816
aRVWwPgSOkk,,0,-6.4141536,-1.5952824
IzAW6O5YWBU,,0,-6.4141536,-1.5952824
VIBpeTBlF4c,,0,-6.4141536,-1.5952816
cNr50q5iEaU,,0,-6.4141536,-1.5952816
cfIkMJHx5RI,,0,-6.4141536,-1.5952816
PBYRzMuGXpA,,0,-6.4141536,-1.5952816
OSanouo7f7I,,0,-6.4141536,-1.5952816
Xg7V4R6oiNg,,0,-6.4141536,-1.5952816
N0nI2EpovhQ,,0,-6.4141536,-1.5952818
4j_8rEyYEXw,,0,-6.4141536,-1.5952818
H8FCZSOqzds,,0,-6.4141536,-1.5952818
