Video ID,text_cleaned,cluster,x0_Bert-CLS,x1_Bert-CLS
Yfu02WSFtR0,THIS IS THE COOLEST SCHOOL!,1,1.9753665,1.3450669
Ormouw6yOCc,AMAZING PINOY FOOD!! HINDI MAANGHANG... ANG SARAP!,1,1.0408171,1.4836935
HHOAg9XyA70,Uncle Roger!!,1,-0.01162978,2.7927475
Q_bSSUFafKE,TASTY or NOT?,1,0.85626996,2.2514353
NVwZy5FssBY,HOW MUCH IS RICH IN THE PHILIPPINES?,1,1.7488476,1.3633451
XfagDObAdLk,MASARAP!,1,0.14243679,3.0087147
ve-gGv0VjDM,IS IT AUTHENTIC?,1,1.6611906,1.6606566
VlDzJIgBk4w,SILI ICE CREAM VOLCANO LEVEL!,1,1.2619531,0.7577783
ZMHdMN0B3QI,PININYAHANG MANOK!,1,1.2961577,1.3358675
X3csbe8mZnY,WAS OBAMA NOT ALLOWED TO LAND AIR FORCE ONE IN PHILIPPINES?,1,1.7067013,1.0189751
_aAeGztwbpw,FILIPINO SNACKS!,1,1.2974309,1.7498926
Rg1ONQOf4L8,WHAT HAPPENED TO THE SECRET BEACH?,1,1.9983282,1.2084737
afsIRMFQR3U,THIS IS WHY WE WILL LIVE IN THE PHILIPPINES FOREVER!,1,2.0444837,0.53896487
q16j0aCbC-A,What brought you to the Philippines?,1,0.40716258,2.7572737
hp_gdBK2_y0,Interviewing Living Abroad SHOULD YOU MOVE TO THE PHILIPPINES FROM THE WEST?,1,0.9374063,1.4308995
ZUWFIXxkWhs,I DON'T UNDERSTAND,1,1.9534535,0.1191392
1C753eMNsKg,AMAZING MANILA!,1,1.1106681,2.4498837
wJ-wYa4aBgQ,I DIDN'T THINK SHE COULD DO THIS...,1,0.95140094,0.42681134
lNndYqSObXs,$100 FILIPINO FOOD TRUCK CHALLENGE!!,1,1.1024284,1.4290594
-7vF5F-1btE,KABAYAN DREAM!,1,1.2226521,1.2910416
DJNNrntBTjQ,YOU ARE HIRED!,1,1.7380109,1.5261331
VvSHdSdi2vY,REAL FILIPINO FOOD!,1,1.6301352,0.854368
jNh9sBsYgss,She Is INSANE!!,1,0.29422158,2.7993438
CIzI1u5i8B8,MR. SHIN'S OFFICETEL TOUR TARA!,1,1.9147019,0.5081404
HfJjo_Y9miA,ANG SARAP! ANG SAYA! SAMA KAYO!,1,0.7788676,2.1930804
dLo695R9_oU,WHERE IS THE TIYANAK??!,1,1.6323112,1.2389976
NIS_Pckfru0,SO FUNNY!!SIGNS YOU ARE FILIPINO!PSST!,1,1.1280192,0.7824871
n1jPXONfxjI,Reacts to FILIPINO FOOD HOW TO EAT RICE WITH BARE HANDS?,1,1.2578939,0.72982585
G2WlfS4ixYU,NO OTHER TOURISTS!,1,1.356657,1.8707284
xTZblAWYS4s,BGC SHOCKED!,1,1.1210921,1.503692
6gCEl31uiE8,AWKWARD?,1,0.812116,2.312703
vl0HKxs2Q6k,YOU MUST TRY THIS!!,1,1.2214301,1.5565071
iuOb6l6vbOY,$1000M MY TYPICAL DAY!,1,0.6551579,2.258424
2TghJw4IZZ0,ONLY LOVE CAN HURT LIKE THIS! SHE WENT THERE!,1,2.2566397,0.06418717
pLT2-jZTPi8,59 MILLION VIEWS SHE'S A NURSE?!,1,1.8756343,0.35251483
8P9QdIHT3sk,WHAT ARE THESE THINGS?,1,1.9768972,1.2065691
MKBogPOM3Ao,ENTIRE MENU?,1,0.8847243,0.74195254
GtBth3A_C9A,Jollibee rispulicious! Juicylicious! Chickenjoy rispulicious! Juicylicious!,1,-0.4851594,2.9193256
abYIe3yt2E8,PHILIPPINES BEST CROWD IN THE WORLD!,1,1.9790515,0.47121307
BfyuKROBWyE,!,1,-0.9316212,2.8890789
umyv2V49chI,BEST LECHON IN CEBU?,1,1.0915202,2.242205
2n67uXYSG5c,YOU RAISE ME UP,1,1.9243757,1.1426009
anSOkTr4ugk,BANANA KETCHUP?!,1,0.8538913,1.7511753
CVx_BaMGkZk,IKAW NA TALAGA MISTER!!,1,0.631504,1.811959
4gZVxxSeAn0,FIRST FILIPINO DISNEY SONG! I AM SO PROUD!!!,1,1.2057008,0.57686484
SpIeqCNKrMQ,SILA DIN BA ANG TOP 5 MO?,1,1.4422776,0.66161
LVVI4KvH_Gw,DO NOT RETIRE HERE!!,1,1.1667302,1.167604
hHBhgilEpYo,CRAZY FIRST DAY IN MANILA!,1,1.9295712,1.312728
Ppj1EpdEyYs,EMINEM??,1,-0.44199914,1.7515378
bbkUGFFjX_c,WOW! BIRTHDAY FUN!!,1,1.4071178,1.1717486
71BQ4YNhVxA,FILIPINO MALLS ARE DIFFERENT!,1,1.8085326,0.8046133
3rRNKYvoDsQ,PHILIPPINES DON'T MISS THESE WATERFALLS IN CEBU!,1,2.0093837,0.85454816
Dubn_dfCbFs,Our 1st Festival!!,1,-0.19043754,3.9033198
r5_rGPunG-w,I QUIT!,1,0.80490613,1.850892
xiMoenxcnbU,HOW TO KNOW IF An ARAB SAUDI is SERIOUS In,1,1.2416049,0.5158102
_qoxcsCD7kw,FILIPINO STYLE?,1,0.76296353,1.8005074
q14xrmd8R6s,ISLAMIC DIVORCE IN THE PHILIPPINES Can I convert and legally divorce?,1,1.2537159,0.74440056
unTM04ne7wk,FILIPINO POLITICS NOT FOR FOREIGNERS! BAWAL,1,1.8142526,-0.19742674
VD5E8E_6jPk,DO BIG SHARKS BITE IN THE PHILIPPINES ?,1,1.5030521,1.6620636
b0Sd5upIc6o,CZY JEST BEZPIECZNIE NA FILIPINACH?,1,1.3072435,1.2487074
vuQqCtkpOTc,SHOULD WOMEN TRAVEL ALONE IN?,1,1.7400815,0.7251129
35THbgakNBk,CRAZY REACTION!,1,1.0940102,2.0927677
Bfr7zkTXL9A,You Stupid IDIOT!,1,0.43175593,2.1102734
konXumXsoFE,HOW CAN HE DO THIS?,1,1.8503507,1.4614241
Jppwo7-7hLs,OMG! THIS IS TERRIFYING!,1,1.619634,1.5682905
SDHspt6VI2s,FINDING A GOOD SCHOOL FOR A FOREIGNER IN THE PHILIPPINES! DIFFICULT TO BE ACCEPTED INTO A SCHOOL? SUPPORTING LOCAL BUSINESSES MEETING THE PUPPIES!,1,1.6489184,-0.118716106
LA8U3Lqr3b0,FORK yeah FLIP SIGI,1,1.3026963,0.16971682
0Mnau-zACiE,FIRST TIME IN THE PHILIPPINES!,1,1.744096,0.80685586
rQ0zqHlIs3A,TRYING FILIPINO FOOD!,1,1.7401619,1.0422909
74Fz4onYqGY,FILIPINO STREET FOOD!,1,1.517831,0.9087543
H4tGheX1GWE,MUST TRY!,1,1.2617222,1.5902303
ytqjKNY9kzY,!?!,1,-0.58274555,2.9025908
HWDjWJ5rptg,FILIPINO SEAFARER LIFE REACTION!,1,1.438856,0.9365872
xmJ8TmUtpdg,REACT VOCALCOACHESREACT QUEEN!,1,1.2548054,1.241321
Uj8nqPKEwLQ,25th FLOOR!,1,-0.058598746,2.6969457
TDwgAg-2BaY,BEAUTIFUL IN THE PHILIPPINES?!,1,1.1913283,1.7515925
jsv1yjFjZx0,COST OF LIVING IN THE PHILIPPINES? LET'S BE HONEST!,1,1.650006,0.9472372
NqgrTt_pjyE,TOTROPAHIN O JOJOWAIN?,1,1.1940763,1.4249531
tD9YGqa-xrA,FILIPINO FOOD GUIDE!,1,1.5814879,0.9594586
bbHLfaq8LzQ,SURPRISING HISTORY OF PHILIPPINES! WE NEVER KNEW THIS!,1,1.9157991,0.9270928
5-nceCopalU,HOW TO LIVE LIKE A KING...,1,0.7053044,0.8262294
rA5HR1G8rfI,HOW MANY ARE THERE? PTANG INA!,1,1.5026364,0.898702
jrxk0pWFe-I,MY FIRST TIME RIDING THE MRT TRAIN!,1,2.0676246,0.4609315
uTwEpSEWkm4,Look At These Prices! Shocked!,1,-0.5251266,3.0430691
ZLZYGufLzE4,YOU DON'T KNOW THIS!,1,1.6668929,1.6861421
tYALRFw3Ox0,What's wrong with being black?!,1,0.44603443,2.287977
L-OWMMdBkHk,HE ATE PIGS EAR!,1,1.5147023,1.3819717
5mlZPHOKh60,PHILIPPINES TOP 7 EXPERIENCES YOU CANNOT MISS CANYONEERING FREE DIVING SAILING MORE!,1,1.8525448,-0.12919335
kdQjdQUFzBo,OVERHYPED?,1,0.8781882,2.1667798
8mPk9KW_5XE,SUPPER TIME!!,1,0.6702796,1.85979
uaBTyt6uFQA,MY KOREAN FAMILY TRYING FILIPINO DELICACIES DID THEY LIKE IT?,1,1.9829912,1.0440525
Fi8gTif6kpE,Can you put your legs down!! Wow ha!!,1,-0.28631893,1.8970807
FUNVx1HqOKY,QUEER FILIPINOS REACT TO HOW DO FILIPINOS REALLY FEEL ABOUT LGBTQ FOLK?,1,0.92884856,1.5464554
LU3dP_VdymQ,NOT RISK FREE!,1,1.4147272,1.8551643
hgBgdXzgxvo,GALIT GALIT MUNA SA SOBRANG SARAP! UNBEATABLE! EMBUTIDO! perfectly made,1,0.68821955,0.40192646
4CIjiNM_p6M,NO!,1,0.559059,2.2418382
NEDLWRSapp0,FILIPINO FOOD!,1,1.4410404,1.1548939
mgwJt140qFI,FILIPINO MAIDS SHOULD NEVER HAVE A Sondos Alqattan DAY OFF!,1,1.6114073,0.4495971
eQgF7_x5fmY,MAASIM?,1,0.47616866,2.002429
KzG17U1mbMc,1ST CLASS TO MANILA!,1,1.6013582,1.1485522
f16ujuGgXOo,BETTER THAN USA? HOW TO LIVE LIKE A KING..,1,0.87281597,0.049278334
BKBIU-YJJc8,HE CRIED!,1,1.329552,1.6238737
VDeri66Gw5k,WOW! FILIPINO KIDS NAILED IT!,1,1.8126076,0.7386896
gFOYVZiyCXA,MURA NAMAN!,1,0.83192044,1.9522078
apd8JY86i4s,A FILIPINO UNIVERSITY??!,1,0.999855,1.3661839
543Un3Rjabg,INCREDIBLE! WTF? Tawag ng TANGHALAN,1,1.0025231,0.94508743
XAOsZHe93LQ,CHRISTMAS IN THE PHILIPPINES! WE DIDN'T EXPECT THIS!,1,2.2266822,0.82037807
jgy0EWT3esY,an insane filipino feast!,1,0.17910922,2.8852346
NMuU2Tv-Oi4,NAKAKAINIS KA NA!,1,-0.011102804,2.5151052
-_E2KyNAvqg,20 SECONDS?! FILIPINO SINGERS LONGEST NOTES!,1,1.6762671,0.9169146
lH-ebkL3l9w,FILIPINOS DO WHAT?!,1,1.3895178,1.2232289
rnd9Hqot5RY,I DIDN'T EXPECT THIS,1,1.656058,0.299953
sYFJwt_OU_c,Why Do Foreigners like The Philippines?,1,0.42207825,3.4268718
ZDQP4SRfrpg,IS THIS SAN FRANCISCO?,1,1.5526602,1.9288219
bwQ1ifGRKGY,Two of My FAVES!!,1,0.1650958,2.8077304
L9tIAMCe2dc,PHILIPPINES I HAD NO IDEA!!!,1,1.3934711,0.16081323
tYjJMG2m4kE,UH-OH!,1,0.07430951,2.830786
AmgEFzgnvP4,THE TNT BOYS BATTLE SHOCKING!,1,1.759785,0.27582586
KqItPSo7R58,SINIGANG Baboy or Hipon?,1,0.26487103,1.481251
MoWue2YAvJE,GET THE $&! OUT!,1,0.3571721,2.2485025
decQL8TcTPQ,CHRISTMAS IN THE PHILIPPINES WHY IS THIS SO GOOD?!,1,2.0507646,-0.04588183
NTAnGrxuP0g,VOL 25 12.6M VIEWS!,1,0.13793108,1.8275135
WHhcj9jYdL8,The Philippines PROUDLY WELCOMES YOU,1,1.0624218,1.3130335
K9h7xBf9uzA,"REACTION TO AYANDAA BY THE WASABIES, VANDEBO THIS IS WHAT MONGOLIAN POP SOUNDS LIKE?",1,1.8589784,-0.08764911
5Puy1Px2YYc,HOME... JUST IN TIME FOR THIS!,1,1.1619295,1.0798573
sNKK3aX8Bd4,SINULOG!,1,0.84330136,1.812472
hWIMspWuVEI,AUSTRALIAN VISITOR VISA OUR OWN PROCESSING EXPERIENCE 5 DAYS APPROVAL!,1,1.5501759,0.314228
xon9s2T0Xxc,I TOOK MY PARENTS TO THE PHILIPPINES!,1,2.0293732,0.71067953
wvo4y6_Hy34,WHAT'S THIS?!,1,1.4287343,1.6706858
7jDrzdX2Ucc,YONG TOTOO!,1,1.2022294,1.7385817
4WQ17A_DBWs,TOO FRESH!,1,1.5103594,1.7897061
RNp9dshmsqQ,5 MILLION VIEWS INCREDIBLE!,1,1.7762822,0.5764838
_NzvNZ-dMuA,ISLAND HOPPING!,1,1.6391606,0.6507957
tkXzcF_kxeg,EURASIAN FAMILY FOREIGNER BECOMING LUMPIA TINDERO!?,1,1.389082,1.2024322
U0zW0mBu_p0,WILD PARTY!!,1,1.051005,1.3042521
n4gq6DmWX8E,WE MADE NEW FRIENDS.. BUT THEN WE HAD TO LEAVE!,1,2.1177604,0.51134396
GLmdX92Z-GE,FANCIER THAN SINGAPORE?,1,1.4965296,1.3641052
1GHM1QQDSrI,FAMOUS FRIED BAGA!,1,1.3241487,1.1947953
i19jJbU8n3o,UNIVERSITY OF THE PHILIPPINES REACTION!,1,1.7350194,0.81614
CO418oACsEk,WHAT THE HECK IS KWEK KWEK?,1,1.7270234,1.7527102
Wv7VO6sSQzM,Things I've ONLY seen in Philippines supermarkets,1,0.29111576,1.9264346
LQRA4LI1dpw,VLOGGERS GO CRAZY!,1,1.5216066,1.9314566
sRX0LWY7eCE,WHY WE LOVE ILOILO !!,1,1.4997193,1.3502584
TA11qP7TuBg,A FILIPINO FOOD! MASARAP!,1,1.3771752,1.2996799
255FPlIIomg,DRIVING IN THE PHILIPPINES IS IT SAFE? THE BEST VIEW IN ORMOC CITY? WE DIDN'T EXPECT THIS!,1,1.9738815,0.543515
fL56kvqw9K4,WHAT IS HE DOING??!,1,1.5066134,1.4719366
Ja2nNDd9fjg,WHO WILL WIN?!,1,1.3571578,1.4093201
VI3ikxCDGms,AMAZING FILIPINO FOOD!,1,1.723306,1.1307018
UipAKWq8YVM,ANSWERING YOUR QUESTIONS... OUR INCOME? BIGGEST NEGATIVE? HOW CAN A FOREIGNER MAKE MONEY HERE?,1,1.6558523,0.90886146
5l0FJ_t4NQo,JAPANESE REACTION So Smart!! Prejudice?,1,0.75632244,2.385357
16GQKjDDrXM,YOUR NEW WIFE IS WAITING!,1,1.6399399,1.5599858
5rRwJuCdNDo,Telling Korean Mother... I'm PREGNANT!! TRUE REACTION!!,1,0.5933169,2.0767603
0r-T21BKkMk,THIS IS UNREAL!,1,1.5431582,2.0781567
nc8JE6Jznb8,"900 VS 40,000 SOLDIER REACTS!",1,0.51114875,2.2173803
fD8CxHFngFk,MONSTER SPIKE!,1,1.3786905,1.1443278
EI5eZb5zYXc,24 HOUR CHALLENGE!!,1,1.3254666,0.8286625
xg98i7oWINE,VOYAGER AUX PHILIPPINES EN 2021 POSSIBLE?,1,1.0337514,1.5726478
YFOx5_ozQH8,I Olivia Rodrigo!,1,-0.33291432,2.3885102
30f7VYKKd2s,Could you live here?,1,0.1741948,2.9729428
fi-1XRsB_CM,70TH HANFIL FESTIVAL WATCH US!,1,1.0367194,0.8762249
DRVaUJy89tQ,ROLLING IN THE DEEP FIRST TIME REACTION KZ TANDINGAN WTF?!,1,1.5729504,0.3636143
O8MjgV7fPXY,MY PRECIOUS!,1,1.312851,2.6812048
PvA4IHQh4wI,FILIPINO CROWDS GOOSEBUMPS! STUNNED!,1,1.4669687,0.60401404
XKOs_p60BHs,FILIPINAS THAT EXCEL!,1,1.3996197,0.78258723
ZCUtAYlt-eA,THIS IS RIDICULOUS!,1,1.6421523,1.7997533
kv7cn2yuUCc,UCIEKEM W GRY! YCIE NA FILIPINACH!,1,1.2779765,0.9415257
6TiRTK7dfXw,LANGUAGE CHALLENGE!,1,1.2696695,1.5626849
tmVmWrLa-PA,FILIPINO IS SO SEXY!,1,1.5226145,0.9252809
ruBgmdFjSMQ,!,1,-0.9316212,2.8890789
bTLMJvuPbZc,LELOT?,1,0.6759573,2.0431156
VA36h1gjHg8,Weekend in my life Beach with friends!,1,0.41984904,2.5721302
qqHxrueU4iY,YOU'VE GOTTA TRY THESE FILIPINO SNACKS!,1,1.894403,0.9722058
FKH-4n-D9jc,Filipino Ramen?? PANCIT CANTON!! SPICY?! Calamansi?? sweet?!,1,-0.097850434,2.733456
84zd0pIlcXo,HILARIOUS!! AMERICAN VS FILIPINO ENGLISH WHAT'S A NAPKIN?!,1,1.4973214,0.9982196
oK2l2dMDGlg,I LOVE MORNINGS! love ko to.,1,0.986573,1.4797728
E97HKLhVmgc,AMERICAN VS PHILIPPINES EAGLE BATTLE!! WHO WOULD WIN IN A FIGHT?!,1,1.711123,0.7464247
RUmFeFqFUWw,IS IT WORTH IT?,1,1.434123,1.5538703
06YeEjVLC0E,PAALAM ?? SALAMAT ?? PINAGKAKAABAHAN..??,1,-0.18063802,1.3396635
fIi3T50w1KA,OUR FIRST DAY IN MANILA!,1,2.0296676,1.1545572
6jS9lvibXVU,OUR FIRST TIME IN BGC THIS IS INSANE!,1,1.8888943,0.7935434
iC2Q4euQZws,WHY NAMAN?,1,1.664319,1.8782581
sRd_FC4U5d0,THE REAL TRUTH FILIPINA DATING SITES EXPOSED!,1,1.6957483,0.24955381
-uj2svY5754,WE SPENT HOW MUCH??? PHILIPPINES COST OF LIVING BRITISH-FILIPINO FAMILY MONTHLY BUDGET CAN WE AFFORD TO CONTINUE LIVING HERE LIKE THIS?,1,1.6539992,0.14303496
-Ya6eSQ3wng,FILIPINO OR HALF FILIPINO? ????? FOREIGNERS GUESS!,1,1.2931714,0.9806649
pXNjpmV79xY,DESTROYED!,1,1.2169863,1.6162972
cANij8_TIdI,WE TRY THE FULL MENU!,1,2.0326428,0.5220728
xfnxjGiz2Uo,FULL VLOG!,1,0.5063677,2.4026036
Hb6ZBFuM3fU,BICOL EXPRESS BA TALAGA ETO?,1,0.84929484,1.5161179
wMW_Uk9M5CY,HALF FILIPINOS PLAY HOW FILIPINO ARE YOU?,1,1.5907385,1.1468073
5d7EYahP4Bg,PHILIPPINE KARAOKE AMAZING VOICES!,1,1.7816478,0.6407685
ZcyO-ggx5tQ,Which won?!,1,-0.10497759,1.6430907
evIUyVRHfIc,5 MILLION VIEWS HOW OLD IS SHE?,1,1.9487349,0.15029086
ffZ2Hqxc_Bg,LIFE IN THE PROVINCE! SO MANY CHALLENGES! A NEW CAREER FOR ISABELLA? HOW WE ARE ADAPTING TO LIVING IN THE PHILIPPINES!,1,2.159741,0.52148914
ToDydz2wCJ0,WE ARE IN MANILA!,1,1.8227928,1.5525607
YhL6ZF2luIc,HE CAN'T HANDLE THE PAIN?!?,1,1.4702892,1.3107234
QCN_ivNr2Qk,NO NO NO!!! THIS CAN'T BE REAL?!,1,1.1227727,1.2193758
yjIldaM4C48,THIS IS THE ONE!,1,1.661635,1.5374395
m1tQXkTN47Y,HIGHLIGHT OF MY TRIP!,1,1.8107312,1.3731608
9XZDbjG2Hf8,PHILIPPINES or MALAYSIA Which COUNTRY Is Better?,1,0.9763759,1.8489107
BHR9ht4QVuM,MILK FISH!,1,1.1340914,1.6617554
R1fuPtrok3M,COST OF LIVING IT'S HOW MUCH?,1,1.8887045,0.8083338
UrXeU489jX4,SPEAKING TAGALOG I'M SO JEALOUS!,1,1.5467701,0.8423758
0_pTnqziRqo,SWEET!,1,1.0541639,1.4691708
U6lgI1iNHpA,LUMPIAN SHANGHAI!,1,1.1812634,2.078739
lQxl7v4iZRU,IS THIS HEAVEN?,1,1.6204247,1.7004976
poP4WEHiHFg,THIS IS BORACAY?!,1,1.3508804,1.7724545
W7I3qmSf9NI,HUGE FILIPINO FESTIVAL!,1,1.4038557,1.302811
lQfMYUon9fM,AMERICAN SHOCKED BY ASIANS ENGLISH DIFFERENCES Asian English Accent!,1,1.0666603,0.6595187
BYqGB4NyzDI,BEST CHICKEN IN THE PHILIPPINES ?,1,1.5221587,1.6226866
VDk96ErSKjk,REACTING TO PHILIPPINE NATIONAL ANTHEM! SPANISH ENGLISH TAGALOG! FIRST TIME HEARING THIS!,1,1.8050191,0.34969896
Av4KKPcv_Ds,Break Up TODAY!,1,0.80779546,2.4460704
82iwdUjVZMc,AMERICANS REACT TO FILIPINO TAHO! YOU NEED TO SEE THEIR REACTION!!,1,1.5311317,0.5945388
r_sGpp6plHQ,TRYING FILIPINO NOODLES!,1,1.4711237,1.0769321
lLQcFpgbMOk,SINIGANG!,1,0.87092817,1.4545641
DCpP4sxcDXw,FROM GARBAGE TO BEACH!,1,1.6031507,1.3313047
aW1C2JvSSHg,THIS IS NATURAL?,1,1.5861827,2.0128171
_NDGwUzXNFM,I GOT SICK IN THE PHILIPPINES! HOW DID IT HAPPEN AND WHAT DOES IT MEAN FOR US? HOUSE BUILD UPDATE!,1,1.8827336,0.26076117
xNhBvveK9rM,TAGALOG ONLY! WHAT!?,1,1.3469183,1.7498337
MLQ2ZT_v7WI,REACT THIS IS INSANE!!!,1,0.9957193,1.8859587
bQdfoCTjU7E,THIS GOT WILD!,1,1.564964,1.2759246
PxbXOiA7wgE,WHAT MAKES THE PHILIPPINES DIFFERENT?,1,2.0794578,1.1235428
hDqk1d-s-0s,PORK ADOBO!,1,0.7868104,2.3735092
eyydfWC9N_w,THIS IS MANILA?,1,1.6340176,1.8757955
uOzvJDk6ZiQ,SCHOOL LIFE IN JAPAN ANSWERING YOUR QUESTIONS TIPS!,1,1.8746576,0.48755884
2cXlM4qr8Lw,I miss my MAPA,1,0.6325608,0.77299845
xEC_W6DHRjk,HOW IS THIS REAL?!,1,1.393384,1.2869666
W6KsUlgANow,DIDN'T WANT TO PAUSE!,1,1.9103075,1.4837186
XfHV3FHwMI8,WHAT DID I EAT?,1,1.7197479,1.8522463
PLrJYgv3NM8,SEPARATED IN PHILIPPINES Can I get married in the USA?,1,1.5066619,0.853162
v2DFIQl3JjQ,SHE DID NOT EXPECT THIS!! I FLEW ACROSS THE WORLD TO SEE HER. SURPRISE!,1,1.7749919,0.8282147
8KkXk5XEZgY,SHOPPING IN THE PUBLIC MARKET DIRTY KITCHEN EXPERIENCE! FOREIGNER FIRST TIME COOKING IN THE PHILIPPINES PROVINCE!,1,1.9127684,-0.122065395
N8_aOGyiFzg,SOMETHING GROWLED AT ME!!!,1,1.482381,0.96086866
fZ4XAWBDpFc,Don't ignore meee! !!,1,-0.5038358,1.989133
v2ZSSZQHk_8,JAW DROPPING!,1,1.3852626,1.0088719
3sVrbsvXWQ0,RESPONSE TO TAXI SCAM IT IS REAL!,1,1.2357639,1.4105006
GbSSf9Xa1LY,EATING CHICHAWORMS?! INSANE ZIPLINE!,1,1.3483074,1.2296782
tDUdeWR0FMo,TRYING FILIPINO SNACKS!,1,1.5784311,1.3268512
n4DJD2NH7ns,RICH VS POOR ARE YOU SURPRISED?,1,1.5021315,1.1101992
kEdhl7xNluM,Did you say bear cookies?!,1,-0.5371292,1.7778854
YMblJMX0G40,TRUE STORY?,1,1.0703727,1.947389
XCDR6eJpc0M,SPEAK SPANISH?,1,0.78611064,2.407806
qzdU92L30NA,SHE SANG IN SPANISH!?,1,1.5105152,0.7418932
RsRT-S90As8,REACTION TO P-POP AMAKABOGERA MAYMAY ENTRATA WHO IS SHE???,1,1.3044944,-0.08401445
8shGtApcXNU,TAGALOG! SIGE NA! LET'S DO THIS!,1,1.5625497,1.6105306
CMnFoW7jj94,WHAT FILIPINOS DO DURING TYPHOON? WE DIDN'T EXPECT THIS!,1,1.9656056,1.1347741
6k6bjBniE4Q,IT'S ALMOST TIME FOR US TO GO...,1,1.7196687,-0.15322495
SR3MF-ZAvB0,"Okay, let's try.",1,-0.04116668,2.184871
wTJoFjIF5pY,BGC!,1,-0.30296674,3.106342
iYvBDtk8z-4,WHY DO AMERICANS LOVE FILIPINOS?!,1,1.6265606,1.266603
VPzTvF8UdcM,RESPECTFUL FILIPINO CULTURE WHAT'S THIS?!,1,1.7546889,0.43187514
00qBuhJeG-o,I'm your wife!,1,0.22183672,2.8796105
auC65HEaRQI,FILIPINO ACCENT VS. Manyak WORLD'S SEXIEST ACCENT!,1,1.276306,0.7534732
xayG_VtzUIE,EXCITED!!,1,0.31371644,2.621721
QS7B8e-vq5E,CHRISTMAS in MANILA starts September 1st!?,1,0.11209504,1.357472
pikBCAGvTQQ,PALAWAN PARADISE!,1,0.42758697,2.6776977
KmaO8Z99BJU,SWEETS!,1,0.78230023,2.1828194
0rqsRvyIvIc,DUGONG ADVENTURE!,1,1.1852741,1.4304657
