Video ID,text_cleaned,cluster,x0_Bert-CLS,x1_Bert-CLS
N-cRDwAUgFE,EMOTIONAL SURPRISE,3,1.2712486,-1.4025908
iH4IPymkagQ,MEET VANESSA ATTRACTIVE SINGLE JOB,3,1.1592907,-0.93981487
YCFNwp8TH90,PHILIPPINES FACTS,3,0.038679708,0.15764733
0UDH4y28YVQ,MT TAPUYAS,3,0.22278607,-0.68647027
NJhJ_9bQZKE,AKIN KA NA LANG,3,0.7924525,-0.41148594
1FJE4khqN8c,INSANE FILIPINO GRADUATION,3,1.1754762,-1.5046495
VGoWRsoQyr4,LATINOS REACT TO 12 IS EVERYONE JUST THAT GOOD? BEST KARAOKE SINGERS 2021,3,1.1861056,-0.9433798
Um5Ps_krL7I,BALUT,3,1.1617143,-0.14346574
DERY5U0IUAI,SINIGANG,3,0.35350314,-0.53943145
hXqd0Uz6-e0,OLYMPIC GOLD,3,0.56840724,-1.2262421
I-z3hDWHZoU,ELECTRIC MASSKARA 2022,3,-0.21545014,1.2649747
affyMammfp4,TOUR OF OUR NEW PHILIPPINES HOME $500Month,3,0.39549452,-1.4376698
K0FmdB8uGKA,ASIAN BOSS,3,0.08953929,-0.104505554
2w7MEv0-yMs,MANILA,3,0.806113,-0.8897764
FwtwO6lf2aA,JR DE GUZMAN,3,-0.83482957,0.73448825
3F0lW3HehjE,CRISPY PATA,3,-0.45290643,-0.19969979
GqyT13H6sws,Shopping vlog Our brother speaking TAGALOG,3,-0.8268097,-0.2049205
oul9IITqAoA,ZOMBIES IN ASIA EPISODES 5,3,0.64091384,0.62472636
_DWXlySq7p4,$1.25 HEALTHY MEAL,3,-0.0016082216,0.714611
7G38mOd4or8,TAGALOG,3,-0.22560067,0.11411209
QTmytXCEFYk,SAVOY,3,0.27320847,-0.6674744
0hjnu1Hjbo4,SKYLINE OF METRO MANILA 2021,3,0.13823274,0.6050604
RbZUbbTEgnA,ARRIBA LETRANIST,3,0.09749292,-0.18172161
cm4yNGTlQOw,HALO HALO,3,0.2598798,-0.8753352
iz-Jvx0AmuM,PHILIPPINES MILITARY 2021,3,0.6369122,0.31523478
xSq5MtZjG3c,MAKING OUR OWN ROOF GUTTER PART 130 V417,3,0.45539126,-1.7064772
DTFjxRiXnW0,JAMILL JaMill,3,-0.060659293,0.703565
Z8g0zOt_c9g,GREAT IG,3,0.5491038,-0.34390572
_AWKKCUJnk0,PHILIPPINES,3,0.7053412,-1.0565989
QV-bgDPiiro,$1 FILIPINO HAIRCUT,3,0.023935145,0.2996009
JP12qxJQKDk,SB19 LIVE PERFORMANCES,3,0.66149557,0.101905465
dZdOnCkA988,105 YEARS OLD CRAZY ROAD TRIP,3,0.75343835,-0.4514579
7rNoNprvS4U,TOUR B EL NIDO BEST TOUR 2019 VLOG 13,3,0.6881618,-0.3009502
F5yCChwGHzM,PHILIPPINES 2023,3,-0.06325036,1.5085366
xHrqHulxK7c,JOHN WICK,3,0.5047304,-0.9961401
t50jstuxy1Y,MANILA MADNESS,3,1.0122747,-0.42732763
cp0wyuBU7Oc,PALABOK IN QUIAPO,3,-0.03280799,0.43570924
5XCy01h0N3w,HAWAII PHILIPPINES,3,0.026127419,-0.16328482
ue9toKAhTtA,EL NIDO,3,-0.6788504,0.21178709
80oICq8QAew,MARKTEN,3,1.0749276,-0.8529004
Ndo79ZpSvrM,HALO HALO INTRAMUROS,3,1.2123195,0.104169
yv8Bi2xcSK4,Part 2 REACTION PHILIPPINES INDONESIA COUNTRY COMPARISON TO,3,1.3895644,-0.64001465
wtutMF2rOqA,where to buy FILIPINO BREAD in AMERICA,3,0.5764568,0.36830798
jSVt-jwgQ1U,HYEHWA 03083 ATENWA ART CENTER Tel 76943 W,3,0.40812474,-1.5462091
tjMhoid4jVc,BULALO,3,-0.45325023,0.44906
jumDvsiJ9BI,CEBU CITY TRAVEL VLOG,3,1.0912737,-1.1155789
VPrX23ORDaQ,SOULCHILD NAUGI,3,-0.12891032,0.41523
XuAR0zlllaM,PH V ID V MY,3,-0.24148268,0.9113403
jiQ7Grr33oA,FILIPINO SNACK VS KOREAN SNACK,3,0.5954082,-0.26802224
O_6cK6NVsqA,MANILA,3,0.806113,-0.8897764
pYglfEMYj68,INDIAN SNACKS the best DAIBURI PANIBURI,3,0.90734124,0.5170154
1YXmTTKljwk,PARADISE,3,-0.54727787,-0.09328399
zrUXJ9Ul4ak,PHILIPPINES TRAVEL VLOG 6,3,1.1994598,-0.8606016
QO7RdQboTVg,QUICCS TOY CON PH 2018 INTERVIEW,3,0.38231784,-0.04312461
FIRyxLCCAyY,CRISPY LECHON KAWAI,3,0.4294444,-0.39620644
5ABdJMdZX_s,DID NOT EXPECT THIS,3,0.7353032,-0.833532
WlQiV5soGOs,FILIPINO & SPANISH,3,0.20428142,0.17319266
gOLEdV2Ry64,MXICO PHILIPPINES,3,1.186346,-1.1182313
5ux5BrTZwXM,24hr FLIGHT in a PANDEMIC,3,1.1930751,-0.13653794
IxGdNHDMFPI,$0.16 UBE BIKO PHILIPPINES,3,-0.051784907,0.8905998
iGcS_QsiCwA,PHILIPPINES,3,0.7053412,-1.0565989
ruVGGgnY-wY,CEBU CITY,3,0.049177315,0.082227774
X8n3RZ9pjYo,REPUBLIKA NG PILI SANLIBONG PI,3,-0.1077228,0.44927788
O5HEPxzKCZI,"GRADUATION DAY March 6, 2020",3,-0.21362153,0.26074347
C1EwhDGdv14,LOAD D,3,0.93520397,0.31372526
oa3GVLOfWws,PINOY SPAGHETTI,3,1.196522,0.5299234
jJyZzmYeHiQ,10 WSLS 602 55 F,3,-1.116362,0.36912072
lGlWteaA0G4,Jollibee 7 ELEVEN,3,0.29364443,-1.2632957
pyUP952W988,Did you reply to him? My EX sent me message,3,0.29296243,1.0599781
zurBNvmMQ2Y,BOHOL BEES,3,0.9378745,-0.9142468
FUMnwUjs0BI,VICE,3,0.32884654,-1.3217323
5bnWQLbGuKc,LECHON RESTAURANT,3,0.9095884,-1.5840039
bqO6iZcLrv4,PHILIPPINES,3,0.7053412,-1.0565989
jQaxzqZztNM,We made Garlic Rice In KOREA INSANE REVIEW,3,0.56058836,0.6073359
3gXTOa6Zskw,GRANDMA FOG TOP 10,3,0.27572963,0.10541437
tBLvHKSuWaE,PHILIPPINES,3,0.7053412,-1.0565989
f_zPPqUdWCg,MISTER & MISIS CHALLENGE,3,1.0102482,-0.66201186
No5ohGvALOs,GIORDANO,3,0.19726552,-0.20003392
kupDrmKBW4w,Our Family TRAVEL VLOG,3,0.79859793,-0.20388241
Jc2hb8-rcrY,CEBU LECHON,3,-0.7254994,1.2420464
IoFKtGYM6I0,FILIPINO STREET BBQ,3,0.6941076,-1.1059864
wkBlLJhebX0,DIET SWAP PHILIPPINES KOSOVO,3,0.71487826,-0.122074716
jSktkWAbLAk,OUR NEW GRASS CUTTER PART 122,3,0.83179957,-0.261277
wfch_D1JahM,PHILIPPINES TRAVEL VLOG 3,3,1.1539334,-0.9874604
C1ME3ETxuls,FILIPINO INTERNATIONAL STUDENT IN NEW ZEALAND ROTORUA TRAVEL TOUR VLOG 2,3,1.26826,-1.6011946
IZA1t7vmai4,TNT VERSIONS,3,0.2519128,-0.37166348
Ou2zaMWAHfk,MMDCHELLE Boy Abunda move on Philippines!? REACTION,3,0.9186149,-0.3253813
vZMYvrUw8jc,DLSU TOUR,3,0.41438755,-0.58688605
A54fT5PWTIc,LUMPIA,3,-0.77166575,0.55431694
U8XwxNBrsCA,REFINERY29,3,0.40492085,-0.37560242
kImXctXCmLs,PH Rider Dave Tubingen 145KMCHANCE TO WIN KPLUS Vita Helmet,3,-0.34348202,0.40123454
OKejnARrorc,2 MILLION VIEWS,3,0.7315002,-0.8845884
DEJ_ma-gvsM,PHILIPPINES PLACES,3,0.94886,-0.81696373
NavnqPt9zHc,WSLS 1109 46F,3,-0.8941992,0.67605114
wB-NrGhIW6s,BICOL EXPRESS,3,-0.37462002,0.09059462
49-rTbR5bss,JAPANESE RESPONSE,3,0.5500144,-0.422779
SgrfCgr4cyU,DINUGUAN,3,0.6818238,-0.029454563
xrKtvEh2wO8,MAMAMOO PAINT ME,3,0.5488596,0.9931103
UXBd8hvKHzA,HOUSE OF DG FAMOUS EGGDROP S Egg-h,3,-0.26782715,-0.58931094
SutFZNd73qU,ONE PERSON CORPORATION Q&A,3,-0.065482296,-0.8084237
F9z7b9ei2Lg,PHILIPPINES PIZZA,3,-0.32280877,-0.15988506
7YUERW_rvzI,LATINOS REACT TO VINA MORALES Eres Mo,3,1.4016285,0.5955381
8qCqpy2emLk,DREAMER,3,0.6461689,-1.6864327
R3uIfHZPPm8,SET SAIL ASIA TRIP EPISODE 4,3,1.1653664,-0.59953535
iHyEzFFHD1g,KOREAN JJAJANGMYEON,3,1.1794581,-0.7096323
q0jiplnLE6A,Gingham Check Pattern ng pag-ibig LIMA PATAY SA BANGGAAN,3,-0.36640942,0.8432652
lUm0atjqE28,VLOG 1 DumaGetMe DUMAGUETE PHILIPPINES,3,0.16764791,0.11946649
M7nAZgyp9I0,SIMBANG GABI,3,1.2385038,-0.420132
THAzTxjbi8k,THIS IS EL NIDO,3,0.77824533,-0.019461492
-9hDaG3nJwg,NCT U BOSS,3,-0.6221199,0.858336
hwxmHRrlMwY,COMFORT FOODS,3,1.0039817,-0.7951283
E86GwVOHbwY,BATTLE OF MACTAN PHILIPPI,3,1.0414504,0.0847902
AyZZUJGMrio,TOP 10 SEXIEST,3,0.6242907,-1.3250198
4YxAhOFHLxs,JACKFRUIT,3,-0.57554597,0.4103178
Gt1c-o8FTRQ,PHILIPPINES,3,0.7053412,-1.0565989
7WQdBSWfixI,LUMPIA,3,-0.77166575,0.55431694
tp_sWmrWdrs,MANILA PHILIPPINES,3,1.1690507,-1.3412308
5LW1VDVgr6k,PHILIPPINES,3,0.7053412,-1.0565989
5Khf5QBf0ss,OSAKA ADVENTURE! HARUKAS 300 DIGITAL NOMAD LIFESTYLE,3,1.174831,-0.34454685
1o_Zw6LbLnU,MAHALIMA SANDARA RESET MV,3,-0.054478314,-0.59466636
cm9m-gyMlXs,LO QUE NO ME GUSTA DE FILIPINAS,3,0.8883008,-0.72403777
VQDYf9EfMwI,is THIS why AMERICANS LOVE FILIPINOS?! part 2,3,0.3828691,0.11209444
hNtIZtr4V_A,THIS IS WHAT WE MISSED..,3,0.21805933,0.037618756
qMmHIjfF4d0,PHILIPPINES,3,0.7053412,-1.0565989
anOwLiXRa5w,DAY 1 IN MANILA Vlog 2,3,-0.16744629,0.39435607
3y0EwY-WGBQ,DIET SWAP,3,-0.53887266,0.057342537
LTonXvxR7wg,"Benjamin Pierce YUM YUM FOOD TRUCK, CHEF",3,1.2762291,-0.017021224
23GlZtU6eVY,TOP 10 EL NIDO PHILIPPINES,3,0.7889465,-1.2087063
