Video ID,text_cleaned,cluster,x0_Bert-CLS,x1_Bert-CLS
LmPFFqJH6Qw,,2,-6.403701,-0.8411859
hOl2ERhgGxY,,2,-6.403701,-0.8411859
I-SuzMJZSlA,,2,-6.403701,-0.84118664
7FYJ_ZmJy7A,,2,-6.403701,-0.84118664
ajd26wym_Qk,,2,-6.403701,-0.8411859
4_9-clpBZAA,,2,-6.403701,-0.8411859
1XVs8YSHS64,,2,-6.403701,-0.8411859
iCQ7Uc7OpMA,,2,-6.403701,-0.8411859
SWfO3TwpzjU,,2,-6.403701,-0.8411859
CjrzjJ76mys,,2,-6.403701,-0.8411859
J0MajMHaJ8I,,2,-6.403701,-0.8411859
ngPSGmNw8bk,,2,-6.403701,-0.8411859
_cPaMPXT7as,,2,-6.403701,-0.8411859
sRRYmf-C4fc,,2,-6.403701,-0.8411859
vq1Cp893UwQ,,2,-6.403701,-0.8411859
1DzsWfHYT-s,,2,-6.403701,-0.8411859
ySFUPoEadX8,,2,-6.403701,-0.8411859
qR7ZVUp3lec,,2,-6.403701,-0.84118664
k4w_63-AP0s,,2,-6.403701,-0.8411859
exjs7zwENig,,2,-6.403701,-0.8411859
8XKd-l4lZZc,,2,-6.403701,-0.8411859
UMX1U34ISaU,,2,-6.403701,-0.8411859
vOKHh3QY9HU,,2,-6.403701,-0.8411859
dmWgkcXnp3s,,2,-6.403701,-0.8411859
-P495ma86r0,,2,-6.403701,-0.8411859
foqOuB6-ods,,2,-6.403701,-0.8411859
0qkP7fdD4sk,,2,-6.403701,-0.8411859
W6ZlExI1Yrw,,2,-6.403701,-0.8411859
ToA3YTdKSaA,,2,-6.403701,-0.8411859
sD_UK3FUGxY,,2,-6.403701,-0.8411859
AaQKTxGYi2k,,2,-6.403701,-0.8411859
i6iGPDiH3AA,,2,-6.403701,-0.8411859
5c_878zeqJI,,2,-6.403701,-0.8411859
tsS0dTzC4iI,,2,-6.403701,-0.8411859
AWIqYmJkncY,,2,-6.403701,-0.8411859
BUbieeQkJhg,,2,-6.403701,-0.84118664
OzfTQZVYKmY,,2,-6.403701,-0.8411859
8sHWSK1jxoo,,2,-6.403701,-0.8411859
fEw4R072E80,,2,-6.403701,-0.8411859
ifF9nRfJyfM,,2,-6.403701,-0.8411859
b2F8wBaFYm8,,2,-6.403701,-0.8411859
VuHg5GW3vVA,,2,-6.403701,-0.8411859
_cURRf5FuWk,,2,-6.403701,-0.8411859
vi30mY_GWJc,,2,-6.403701,-0.8411859
bmkN84vdClI,,2,-6.403701,-0.8411859
Vl_O7h4apVc,,2,-6.403701,-0.8411859
yBC0A2dAdkk,,2,-6.403701,-0.8411859
14yUx4IJ0Qg,,2,-6.403701,-0.8411859
ihMWflAISbg,,2,-6.403701,-0.8411859
irj36bPIx8c,,2,-6.403701,-0.84118664
tznyBZQadGM,,2,-6.403701,-0.8411859
XQvzrAOXJx8,,2,-6.403701,-0.8411859
8E6UFbyjzBY,,2,-6.403701,-0.8411859
eIFMMCiNmZE,,2,-6.403701,-0.8411859
AGfWGmCt46k,,2,-6.403701,-0.8411859
qdFBTe6z-0Y,,2,-6.403701,-0.8411859
zv_XCSIlf0I,,2,-6.403701,-0.8411859
LW2x1fz8FDU,,2,-6.403701,-0.8411859
v6NGcueUPAk,,2,-6.403701,-0.8411859
Jst0fPlwu3A,,2,-6.403701,-0.8411859
QL99HHNpNDI,,2,-6.403701,-0.8411859
Mxw5bLTK5pk,,2,-6.403701,-0.8411859
fjTlH59SU_o,,2,-6.403701,-0.8411859
7mFbswax8xU,,2,-6.403701,-0.84118664
XjJbLXBPf84,,2,-6.403701,-0.84118664
FMAEkQn8208,,2,-6.403701,-0.8411859
QAO0rOAaOjA,,2,-6.403701,-0.8411859
hubOhenglHM,,2,-6.403701,-0.8411859
c-qqwOWOg9g,,2,-6.403701,-0.8411859
V9LgfkmAhBI,,2,-6.403701,-0.8411859
TFwLNJXr3Qw,,2,-6.403701,-0.8411859
iLpj6qUqHyM,,2,-6.403701,-0.8411859
81oKxvD3Y5M,,2,-6.403701,-0.8411859
l3vRXBLFj5A,,2,-6.403701,-0.8411859
SA78g3hgw_A,,2,-6.403701,-0.8411859
ku0ENCQQvyI,,2,-6.403701,-0.8411859
evD5wEOafNg,,2,-6.403701,-0.8411859
RG6GorR4BNA,,2,-6.403701,-0.8411859
PjOJ_SZJRjQ,,2,-6.403701,-0.8411859
3Zg6UqkTN2k,,2,-6.403701,-0.8411859
BGVGKq3rYho,,2,-6.403701,-0.8411859
T_H8F2Q7G-M,,2,-6.403701,-0.8411859
4DfzRRkiPX4,,2,-6.403701,-0.8411859
_VCHjrtw7bA,,2,-6.403701,-0.8411859
q8QNFiwpdfc,,2,-6.403701,-0.8411859
UhzUbWETeGY,,2,-6.403701,-0.8411859
tvzGpyvvPqc,,2,-6.403701,-0.8411859
XsWKvutlu8I,,2,-6.403701,-0.8411859
BGakwYdbe2M,,2,-6.403701,-0.8411859
pbx6Z7QToRI,,2,-6.403701,-0.8411859
bW1YWWKV5eQ,,2,-6.403701,-0.84118587
