VideoID,Yellow,Orange,Red,Violet,Blue,Green,Black,White,Brown,Cluster,colorfulness,brightness,saturation
fBKaY6eD5vs.jpg,0.0,0.65,0.01,21.2,0.99,0.0,37.84,6.26,33.05,1,42.88387757559015,83.3036002097822,0.3559534549713135
FBWBu3LOz4k.jpg,0.0,6.29,0.0,16.21,0.0,0.0,25.75,25.38,26.37,2,55.14834178039412,117.3642443285638,0.35944390296936035
fChooDx5q-s.jpg,0.9,5.06,0.0,9.71,0.0,0.0,34.21,0.0,50.12,1,72.47665873120647,69.8585075137108,0.745081901550293
FCoXHJNIUgs.jpg,4.14,4.98,0.0,12.47,0.57,7.05,11.18,4.36,55.25,5,87.55174343594852,105.34045633966183,0.5024117231369019
fD8CxHFngFk.jpg,0.09,3.9,4.82,18.36,1.83,0.02,38.46,3.89,28.63,6,93.16541584996762,82.42365517005176,0.5236967206001282
FddaSoPes6Y.jpg,1.03,3.81,0.01,29.19,2.01,3.33,18.36,9.92,32.34,7,71.76509204656112,112.13504476829243,0.36713024973869324
FEIgBk9fJCM.jpg,3.72,10.95,0.28,5.46,0.06,0.0,36.47,4.28,38.78,0,81.89831147725012,80.23806535977948,0.5000808835029602
ffK6oaXh3Z8.jpg,0.42,2.94,0.06,25.67,2.41,0.37,21.92,0.85,45.36,1,71.45003121031718,87.59964188660875,0.49741461873054504
ffZ2Hqxc_Bg.jpg,3.62,3.0,0.18,14.27,0.55,0.0,23.13,8.94,46.31,1,73.45064262951351,96.44349596067998,0.3233257234096527
fg-aZiawDDI.jpg,0.07,1.1,0.0,25.19,0.0,0.1,9.59,22.53,41.42,7,32.85136233646347,125.68446395667758,0.24808016419410706
FG2VZEE1E0Y.jpg,0.02,2.2,0.36,38.56,0.38,0.0,5.19,14.36,38.93,7,51.895102937645326,123.64292139655458,0.28493285179138184
FgHt-nEd_e0.jpg,0.0,3.87,4.62,30.26,1.76,0.0,16.5,12.77,30.22,7,87.41162317399197,112.90837920918126,0.417195200920105
fGHZBpxJkrw.jpg,0.08,1.42,0.0,48.52,0.08,0.0,16.88,3.98,29.04,7,57.227650218258105,112.5250264298984,0.3421550989151001
FHWph0x6D2o.jpg,0.29,3.9,0.0,31.04,0.46,0.0,10.32,19.85,34.14,7,50.23532950360155,124.84637122668191,0.2619073688983917
fi-1XRsB_CM.jpg,0.01,1.99,0.0,22.77,2.27,0.62,29.75,18.42,24.17,7,62.194974972246776,104.00839392401328,0.3303316831588745
fI6f3sGZmz0.jpg,0.02,1.24,5.05,17.12,0.0,0.0,24.17,11.84,40.56,1,77.22640221957997,97.63401018273143,0.2544749975204468
Fi8gTif6kpE.jpg,0.09,0.14,0.26,39.68,2.43,0.0,20.38,5.28,31.74,7,48.62633816762459,104.00391338402292,0.3173906207084656
fIi3T50w1KA.jpg,2.03,1.15,0.0,31.54,0.55,0.0,13.55,8.92,42.26,7,65.81628859663564,113.19428814016412,0.3453494906425476
firToZ3-2uk.jpg,1.64,3.26,0.0,22.42,7.38,0.0,44.28,7.12,13.9,6,87.6475567788013,76.23663539593923,0.3161894977092743
FIRyxLCCAyY.jpg,0.0,2.82,0.67,5.23,3.19,0.0,34.36,0.42,53.31,1,73.43749244572192,71.63504176761737,0.5229335427284241
fi_yKfF-VWs.jpg,2.02,6.98,0.0,13.25,1.83,0.26,23.3,6.07,46.29,1,71.49904157953848,93.92088417010619,0.41535207629203796
