Video ID,View Count,Like Count,Comment Count
8qCqpy2emLk,1020395,56646,3493
_iwYr_FG9f8,398886,28899,1302
uM1CE_3P3tE,417926,19255,999
zybhU7wl2GI,456369,16602,742
xmgPcMsJBnw,74308,2654,326
CZJDYpn-htg,314710,15758,946
UBMTzd3gpnc,139546,7720,510
UVHzPPNuYeg,458898,33943,2393
YUuJGAv3Tpc,1152088,64883,2321
OSjycVhJRBs,291814,17208,916
P569nr6FHUE,69248,4704,316
WNyGgmmhF_g,81090,6039,306
RoLBag1rh6A,66774,4414,375
749yjbn751o,33624,1887,129
8wWslrwQSjI,79258,5035,334
U_lY-AUVQMo,274184,10870,713
fYHawPAX9E0,45438,1819,210
7M6B3zqjc6s,341682,16597,1308
WWisysg9zek,504081,29723,1411
z8lg1SQY5xk,167849,6976,424
xKOsZCpCVm4,250329,11902,585
loOtFXi1g64,199419,12445,1021
xrKtvEh2wO8,140308,8303,629
uizyg1iRCBk,53520,3313,288
MttG7NB1ilk,679591,29159,1456
v7wNyFdeF18,173494,13018,1154
S9q3e8AL_-0,372424,16528,821
x3MMVVrvBiE,169014,11032,601
-9hDaG3nJwg,759961,33272,1568
pfqNfj-MZIA,49967,4236,252
BFzpPPalcRM,110631,5707,330
5yfg2IgjcVQ,174572,12024,790
Y2Wy0R5aJss,347654,15260,713
Zh633jqXCTc,434003,35399,2049
s-q_AYsAfwk,287977,16520,867
6AoQZ4ZSPIA,694301,44233,1196
OFlUwVuzuZM,182494,13120,1072
qlQ9rH_KE_k,254944,15417,823
pu8fK9JEZ7k,78062,4908,382
pBH5tIMS_04,233585,10810,294
uvMM0m4aTOs,292681,15068,1926
H0wALN2S-lw,566272,22302,884
SxVM8L20PqY,110035,5270,199
hTGitbm0U_8,82249,4623,297
N3XyFffjLoQ,23649,1468,199
HU1on1ohRjc,176724,12681,714
xYJLURu3cl0,41262,2215,122
RMAxBHgyTps,216589,15378,684
2g3Gu9cA_AU,548656,40010,1759
Cf3Xnr120c0,1202712,68752,5333
vRHO2uJYsjA,21366,1213,140
XmG7njZNnS4,100462,4278,224
qmDcdLKWW2A,73030,4821,236
aRhLGffqjgk,230541,18870,1874
w-F95h68l28,214379,11896,1104
mVCb6ZNbPbc,93917,5993,669
b-O-0DgG_DY,1130012,57317,2382
QAO0rOAaOjA,68056,5215,321
0P1BkPGY_LE,224326,11309,669
_Qpi69jT0rs,57035,3180,166
j5D0SUdNaxE,538679,25942,1094
PdwmuKJ4uKk,127515,7644,376
tKGi9g60f9U,248675,13853,902
gxvo_AuYD5U,153880,9804,610
fRQmysevBQc,118352,7661,460
3N6snWMfZTo,129411,10814,606
ukGmWQmG4MY,798956,50231,2938
bi__9Vzhnc4,488532,27587,1179
1wxeKR37ijI,107252,7834,522
XQWJqCzIXds,148560,8375,443
ptAPuTpCFW0,73379,4999,352
lu0Jfh4gyag,203763,13033,730
CLt4trXvXU8,397427,26436,1469
dXNR0p8KJwI,445538,18915,897
Rmgwjy1paHM,72721,5417,372
GnaUPGlQ9HQ,238070,19744,1720
2APSxL2cE0s,361508,17967,664
fVN0oIQd-P8,97376,8272,422
Ca4xzCaIuTk,187813,12521,632
JzBMkn-Dgj8,207706,17627,1577
9oR1N3q9WPQ,166328,12298,413
m3NYSfvbrH8,74986,7140,382
vonadgix0ck,66101,5681,237
koifioklSvM,113318,8190,260
BzDVv64A5bQ,106670,5819,229
M8qo6HWcSTQ,44432,4135,253
OJUpdWsuuo0,150830,12467,400
oEnVBNnNBYA,76708,7649,418
Wgv7pQhcJgg,426804,23302,597
T86SqjfwTjQ,467881,27931,803
SJbNrEtSQus,54240,4193,218
Xhdlw6g5oIs,135407,8827,322
jFcnOCKJ040,170109,11536,1125
shNjayHfzyw,530489,41050,1699
7IvyoHB2OA4,114115,10198,229
kjVK5Cmj5is,90196,7446,401
9kg0lcQGYTk,224565,12848,466
wQC9g0gwGl4,188833,12396,418
lAMofPlgUAM,189503,12985,435
JQKkic9od7s,116782,10181,266
n-878p2rLmA,109133,9746,386
Y5uTYgNQPac,496487,18906,180
XCmCgDZL76s,38497,2236,52
3aFtmti44g8,72119,4504,116
9hWiKgR22YQ,163442,5965,549
GxknHMyRyUs,163142,8240,623
BnxSe7m6CKo,640570,32858,1905
IVw4QygxvhA,735137,45444,2733
Jw7KKUwBhS0,349431,19022,902
33k0GKWd2M0,43312,2846,273
mTVITLQ8Wq8,437001,20220,1609
C_AiexAWjOs,237828,10375,506
6eFZSokAIP8,79052,3766,648
5OS19R1R4WA,153041,7138,517
SPwdN3OM5Ko,92376,7406,575
0MrzB_zkx-g,83723,5730,430
0xCOH15OaqM,136863,13701,913
OOtXYClaig4,190007,14921,1298
oJwF_XNDZ9g,289209,20970,1543
Hbms3mmZWL4,158741,9542,684
boq5t2ZGVJ0,72316,3982,338
9H891iA0xGk,364840,18967,1179
MK2nraZNCNo,166231,11752,736
M8iLFmUcGmA,85023,6463,505
YS6vQDpBlZ0,161884,6812,536
gQBat9Vnr9M,133262,9123,383
fj2wdNyvyBE,51604,2616,143
C0DruHqzGCA,209384,11468,801
LnmpHtilFG4,392488,19879,574
95frnzvILcw,400448,22108,1356
_j5ARNXzECY,34750,1855,207
GHug4WRyIG4,90511,6600,506
Su6t8WF7jKM,78465,4928,348
6ZFUrHoL2kU,212510,16456,787
ovCCX0Xp0bQ,91432,6838,458
MhyIi6VZeco,59639,3610,106
5cZLPDy74pc,494262,32291,1006
miIpRCfIDFk,179067,16176,765
faxODCF649o,8110,516,44
tdKY67EioeY,118560,12648,1711
P3J2tPEWMC0,104275,5385,452
bh4MbQz5oTE,73279,596,134
LnaYEQVSAS0,520754,4410,18568
X3w2ezboqPg,167327,4257,319
HjsVWP7cyaY,13482,360,42
EKNuv99XeCA,3727,113,9
Kx6_SSnSOxk,108065,3020,184
T5Ov65Y_G08,367951,3888,165
tKfpTf3MqE4,595002,11672,597
JoZidb1nfus,25945,635,66
g_MEIuDkAkI,31624,1135,128
Au_lwwhYCso,699719,7476,230
EHxUzMhXrqM,683937,9288,444
_-bO7-GLUms,151928,2958,105
rajEe7yYiqA,189075,3557,0
bXPCNYnt_DM,145167,4319,164
bK3VM6wCSTY,138292,2576,178
hmX-_gQPlLA,95295,2037,97
s72kuSgkjrg,1891238,24308,1328
TPmCMiY6qWs,99432,1528,106
1kpKO6cY6NM,25844,485,51
cnuVi-SUuBI,229715,6193,359
P-z2crgNP-8,530602,8152,291
WAMFBc1UK0Y,38797,962,114
mlH5KOA75pg,1855801,44311,5794
U-uCVMHivVY,183588,8489,718
IPqImzA_FZ0,91830,854,904
XWq19I-NsF8,20080,558,243
KV1BZjF6Qo0,24117,211,76
OXZoPhgENEg,606738,23412,2709
pxUOnyM6nrM,447833,15999,1516
HkJTvZdXt4Y,63503,3780,277
zshuDOe5JYg,314718,8629,4507
a3gdjmgMqKU,303276,7635,580
3otFudrZhU8,17897,132,150
n7cELnCHIb0,75274,1921,443
FwpUjlMJ47Y,7411,132,141
YJoGaT8BBQM,5973,204,58
MtY8UxPgAUc,881083,12261,980
mTCgnJCyz2Q,820577,8758,1320
TiyxdTPnL9o,9438019,146062,4803
yOw0sYXvbIc,537491,9260,616
_xuMLlPPhtc,607146,10627,733
Uhck2wAnabo,859155,10494,935
hh2IkTHssl8,203596,4114,394
7DkmB-btFfY,279135,6614,466
_eeqXw2u67c,249497,6620,406
G_4kOyEUek8,4149994,86167,4649
lmrf2EjUVa0,1170102,24109,1119
4JyhBkXMymo,268597,5976,285
eJukunJZDU8,1449703,26278,1059
EWFKEDuHT-o,174587,2279,164
lw0W4iSHbaw,215844,5736,508
rbvXpMfZl2I,279082,5984,506
_jBK2dxZJUU,891602,6876,1522
x-TdOTakacE,14568,304,97
iLpj6qUqHyM,232053,6576,587
dCCHg6HNWjY,29195,812,310
X8n3RZ9pjYo,16034,469,138
riQB7iF8vac,56186,1246,160
CuwdMHCVd3U,62563,1553,109
a4-hIIOJ364,3504457,37034,681
TuLGJKti1RE,150576,2404,181
DxfXxAfK3Sw,12159,377,43
GPvGmO7WRZc,8849,317,34
LWG07w7F2tI,1939,63,15
0_lWvb2wf_I,194424,3655,196
dbt8LnEGAoI,1040,32,0
XiQyrt2wRi4,32545,713,48
cC4s_uF98aI,1483060,19149,454
qXNflJxity0,1183,24,14
s_jhgHGxpAk,4576,132,23
3puAu_9P0eM,10505,342,28
Y7G36yJ_Gxc,13091,550,41
bVraM0NAEa4,31170,784,43
aRQiIO_NSPI,196451,4355,223
dx4HPiqc2yg,29554,934,46
ifbHas8TkG8,21624,721,44
aw-9CcN8XTE,27648,1345,64
UkOCrOTd6-s,4373,230,18
DcXryOrvv_g,3856,132,8
g7XaViICefA,5097,179,8
caky1MDT8s0,31950,614,48
vdrDeuqIL7Y,131651,3382,160
f-v8EE_nJ0g,22963,530,18
9n8e0KXDYgc,1633328,17554,768
upb2cm3eLIA,46974,1277,103
Od6ye5lwaNI,292864,3939,110
sGTNGbebr7w,40,0,0
Oa4w9bqbP9w,44,2,2
dywzVZSEC1o,100,4,2
mUWhXIh5xHU,460,13,1
eUPnAZRzbGY,2123,24,7
mOoB0PjAdJE,22537,614,12
Djuxn9IgzNs,4212,128,4
j2sQZ-Yf34I,1327,18,9
NROTeJa0R18,3412,176,9
JUNBPg6Dxc4,2338,124,7
Hdc35JwOO8c,9296,243,24
NSKCIY7TmSA,349556,9070,566
t4rXCgu0l3o,295539,4345,459
hX78iKdROO8,30096,878,101
X_iHjyaDflk,8637,294,76
f3GEYcezSCw,4016,173,25
uAVMPxMCM1w,249106,6555,650
0lyLi1HPKWs,40077,1151,89
pgDfxXLYFxI,11079,253,32
hY9-_1fDu6c,5938,361,23
A0w2HVGHH7Q,129562,4238,675
o4DUTUSYMX0,146821,4601,553
zdjQLwp0tKs,10569,996,141
0Vem0r75N20,5975,491,64
BZIpT4eZsM0,20689,1337,198
LGzGi59KvAk,6757,609,75
kp6yim5sllk,12936,810,115
i4q5Lcml3AI,34548,1611,669
GSMHCvoZQCk,9922,784,98
mDDmbmhgwO4,12240,647,77
GrE0O8160vQ,32838,2077,339
6tg2h-Vc9ho,28058,1608,385
zpjpLp3UBsM,48365,1735,215
-GE8hSBKfRo,9665,941,148
msX296Nd61s,4160,356,42
lYdV-cTvjOM,35360,1635,92
M80_Zojj-1c,27354,1339,297
bBI8CfzvkZk,7103,655,111
3RNCUZxkeOc,46470,2427,545
ArFaYJ_gst4,5465,531,67
cBvI22502o8,4131,369,51
xCG3JWx5Fqo,10262,646,89
wc8MYxeiKso,15930,1430,254
7T2pjvK_SDI,216899,1861,301
xJPpnm5Jjcc,15961,724,43
6xJUX88ZbfQ,45966,1120,54
6pj2j4_WAs4,10966,801,46
UKcRYiALpvs,22309,564,52
kH7XodZxpz4,26148,817,116
Qb9lBf92VaQ,71027,2855,281
A6JjAVj92GE,6291,261,66
URA7DLRNmpA,539173,16391,1187
8EsWbZAfgPI,24741,1509,200
eAiHPIo1BN8,949,57,18
TujLaBe2jYI,4519,170,27
0phbbTQmit4,15071,1453,272
_bnTIsGDc1Y,4061,526,70
rWBlhcfHRbc,4925,339,15
hTfamjedfkg,16577,998,196
Ak0VzdFjJS8,11368,1039,143
FzAv4Rl8Pzk,98955,5027,488
2ohubCIsYIA,4957,359,61
k4hEEJep_cc,255171,4586,273
FtidO545_xE,32196,694,22
7tjxU9TqtW8,48759,1667,86
B6w57nHXjSU,46254,1878,95
UyWE6y0ItUY,45473,2250,405
RmKY4KrcNT8,46791,2236,418
JDWzfaVdyz8,32646,1838,315
h8suGS8iarQ,81018,2403,312
RDREmiYYJiY,63113,2813,525
QwEDNJWdozE,25392,1793,447
Iz82xzqimBo,73080,2583,208
krm9y3dkKzo,24486,1716,293
7PWsfY1go2A,459,27,13
fct-dsDjtoE,299051,12025,1619
1mzthKeD1U8,9437,879,137
YK5lnanp3SU,29733,592,42
E8QaPTN5uzM,90086,2122,122
0UN-0TQnN3c,16587,578,38
cb4-sltl1-I,156850,2479,72
V46rZLjl8iw,12874,531,41
XjTaYfKD5AA,28669,883,54
kjM9jQYqbrM,8319,324,27
so_eRNjImxE,38062,1280,59
v8k-RGzZaH8,69923,1113,27
1MjQUMrI33w,32694,582,71
S7mhPkbk_rQ,12410,324,23
XjEM2otWtCE,3738,94,18
9zATq_zp0Js,2535,82,6
qdw-RpmOO34,30160,1098,35
rMvhi8Afun0,165486,3193,375
cw3iNGNfpL0,11863,260,13
fn-zpuY5HzM,127661,2732,213
43tAvAvH-Qg,27985,884,18
laJP2x0foJE,80954,2696,174
wLyJPvoJWIU,18042,504,57
uGLHWF-f1zA,15348,262,23
DC6i0yXto_U,10889,502,29
NJFFwTUjvFQ,3623,110,2
qgYjqlLMSAI,83151,2209,125
4oYO8E_sZGE,44094,896,36
F3j5tS_qNyM,26449,781,61
SgW8Eh71ibk,15396,419,93
hQ1THksvawg,52929,1522,73
1fGtzDnoLFg,8265,171,26
DthnhH46u40,36082,993,114
PVaxc9l_g7Y,22798,756,25
Qof2qPGGVFI,69493,1606,114
F7-huPqK6No,1361,63,10
uNakczuDKCc,41674,976,319
NgCJlHS7Xps,753009,6955,128
8wlLXq47Cb8,11638,582,20
vw1beH35Mx0,58052,2083,50
g-HIJs57wWw,9755,315,18
1YP6esum2AU,19389,821,43
Ad9jG5MpM2E,3597,110,22
pM8Ji6T1gUY,5325,264,22
QAaDogyfJrs,15471,817,36
0_pTnqziRqo,247638,10468,562
w8b31St7GpM,5237,298,18
RsMV1EJyk6I,3659,240,22
A0iUMPH-unU,3529,247,22
v9PsUbCLyRs,1622,157,9
_8lrK_pqV-k,6040,319,16
IqA_Ae_fso0,913,58,4
UDHIw4v-BEg,225,14,1
pbyhQ5v1iS4,60694,1432,138
ja7aMIsr2tM,144064,2107,53
CNk5yrXRyD8,29797,718,63
UVGScOmFxSM,12027,262,11
HahnDhTApBk,5041,206,14
CvcYgb69SaY,4504,141,26
QkDA1pbcgoY,15814,526,75
5LvyL89tVRY,2958,104,6
j1HoZD__u-A,159856,3585,297
5XVWLIKIZk4,86381,2209,92
swDXRK8larA,626222,9647,170
sawJTaLJvWo,155041,3701,503
wmEaIdXFlBc,17036,493,17
jBhzBCoyJEc,221393,6494,168
xetiqNPjrig,11441,670,31
cLcBKjbO40Q,2654,128,18
t3yWSMhvvQI,135480,4692,84
yONXswsLjCY,36511,1338,37
JpSh3M9Ly30,272035,8457,406
uet2pMga7xE,6975,282,11
-OJnaNi0Pdg,524,36,4
bmkN84vdClI,19675,226,25
MPunUmKEyHw,8629,361,20
wfYc1YiEcjc,9935,538,22
4XvO4D1c7yM,28942,492,46
xyZ-52bxzn8,100865,1054,50
AQTOjytfu-s,22801,347,26
1UTvNeM21OU,4114,126,8
y7pyRinq4nw,14503,770,24
bu1vUNtZGww,1049,77,11
4aO12pXOdH0,84448,1704,150
StmYDJkxCyM,3524,133,6
FeV_PvkfUsE,56671,1095,96
pv_sf48CNKA,3671,139,17
4aVyw16mMK0,1952,115,12
k8GcaxVzpHQ,4080,96,5
t1bBhtyaJ5A,383911,4538,152
ObW42yq5Lls,16119,312,17
-Lm5fPHZWpE,33556,860,43
LLos4boMPdA,11669,481,19
MlQ6hhZxYz4,1800,99,10
ue-VLup-y2M,17428,420,21
hubOhenglHM,6314,194,14
7YUatj_Uq6c,27166,1415,43
eRSIdNqheV4,21011,912,36
NlIm2wakUN4,634,37,3
sxGHX6wwSwk,8590,159,7
wGuRjMQBrAI,23964,921,22
CIo7dMaIoiY,2610,76,5
-M5ZtdMAg-c,275376,6038,323
ZGA4D_S2Tcc,60193,1113,54
TzsFiJ6qONQ,484727,10331,620
QiA6QONzszE,23270,476,22
-DzVmb6PI0o,43814,870,79
uTV0X9WJj8Y,378463,5274,308
nFTwn81o_fM,154936,2650,127
qsps1kf4hII,356607,6639,520
SUqsIIuuGP8,194653,3011,206
6taB-8ijhSg,70827,1235,79
5H6e8D8iINE,36171,777,37
amytZtvysP8,18039,366,46
A_2ZY6MfbSw,50902,872,124
o6AG6-RJ25M,4405,175,12
zi4ILQFHMsE,23615,549,25
rLtKKrgBLZs,11498,395,11
kq-KPrD_Hl8,4912,168,4
W_rcgZVTKao,3871,99,12
6_c4PuSVRYw,3152,109,10
z9K8LE9lgqA,13262,489,52
StMVuPsOx94,791,67,9
5oLqpgoOmBE,8285,364,33
GDSs4WRvx1k,721,19,5
9ec9bVsnpiw,2304,153,69
Y7LmAHSYgDI,1765,68,18
8KaKs_c9ji8,4335,160,25
IKwx0fGn4OE,2104,48,6
1vkmF9Y2d-E,239,16,5
DPJWngcP0pE,739,31,22
9dGjCGTuhls,722,45,18
2pPXgKQ-hwE,1878,64,6
faSpXXbQlRE,55,7,2
Y5YMvDrYEIo,11619,154,39
eeDYK-DA76E,5287,159,25
5VEyq5xGaL4,1108,62,35
cAF4L2XVXWI,318,20,21
AaQKTxGYi2k,1263,62,16
g4YVl7iyPP8,113,8,2
bf3HS_ayAQw,1977,67,6
egZOLl4NRpo,2487,76,20
OhIziE_wil4,5509,151,17
DmYUC-Aq9nY,13162,361,18
BKUAS90sXA4,769,35,11
_U9dMowsscM,2449,86,4
7isroVJXFRs,1234,79,53
TRU2d2TM0MU,1228,74,27
i_9KzfOYOUQ,13625,393,118
ypnYT21TigY,1769,85,29
-m4_BxX73qY,389,21,2
UdG0M1SMRtI,53466,1306,283
N0oXOhqH1J0,5384,146,11
Y6apvh7lXBg,3069,91,9
DoVDUIW0stQ,9058,212,16
1_vH5Ucxmfs,238267,1585,306
fiekPVXNrwo,178682,867,127
8cdEag3cD6M,759845,2768,321
jeZXYc2wIJw,155894,1007,233
FpcetHtZE1I,1443010,7792,1246
dXC36IT3Htk,300208,1464,125
pVWjhJUhHK0,138820,865,1258
ae-Svaj6nBg,195975,1104,490
Jr0IIm97PjA,70671,430,176
-sLNP_kZwL4,2331149,23360,3974
3wYuHAWwHMk,54285,522,113
MDJ0I15UFt8,422950,7380,1256
f00V9MQBhg8,2210940,30539,6588
IO7c-dqWtQc,126178,2556,502
Q4dxx8y6Qjc,11049,122,13
XlrGdKgEbRc,29171,272,45
8ipzwxXjAcA,5635524,41882,10291
MaOfWyUPnBg,416999,8675,3657
KMX5nfxMvg0,143453,1923,203
GK8bMHuVeuc,981910,5330,1573
aUlLf30avoQ,9930,81,15
xcMDE0JzegE,40798,257,141
ico4xVtTMF0,31176,209,167
Uyh3jxmgrRE,54330,191,268
cPVE7QGS7As,130091,906,529
p7YMPMxteDU,14680,296,63
lJDwtwHz-mY,2353,29,9
Q0br4Ujitu0,1474972,9747,4353
Sm8zLkZCNZs,65358,545,222
_JOiXFC26Vk,144415,981,179
7ZcoBFeiuA8,345063,5155,705
S3Ptj6-jmLk,21557,190,157
hDtISQa0alo,25384,290,39
Pkwf3okyjIY,846876,17049,6632
alceTsf3A7Y,327211,3269,1209
1WX3Fx5hBvY,4409,26,99
4rDIA40plOA,3154,41,5
r2ulQhBXE-k,66036,470,213
NnhXmt5RBTU,39712,900,62
pF8-DI-fk_I,13923,106,13
V5pYDj1ws64,20604,163,45
ODzuORF2fIc,17910,121,21
hxdx7lSG0q0,13739,107,44
q1bjAcImYd8,28792,262,50
Ar0VgO2R6EM,99700,442,173
N927v_gij30,10452,72,13
UeqAoyaBx64,53178,410,83
FqyXBTLOeRI,9086,119,37
7f_WRx6SEEE,10141,47,10
-Io9ico0m5c,0,0,0
IwmWGR6hLPY,4780,50,9
WXG40-JQXTM,104264,841,168
Lx4vQQyLmxE,19812,244,242
yAbZvCSAYsU,0,0,0
LxTjHA5nlCQ,7466,92,18
sxg_4iFyKTQ,0,0,0
gIddrWQEUoE,22345,94,27
O4Axx552n-U,31139,201,34
r4Akdo6k05c,87833,1192,1802
BomdsEJjb0E,0,0,0
u9Jtlhv1IX8,0,0,0
sdsz-t540WI,0,0,0
lw16DeB6zns,92207,720,85
GHOvkngfvM4,0,0,0
T5dMinwE5Dk,0,0,0
UeKyqJT1SLg,0,0,0
pRSFbn2IJDI,0,0,0
hqMU7Bs2BUY,0,0,0
opGw2wulDpw,0,0,0
JM86Os2voBY,0,0,0
3vsxfxoKTvM,0,0,0
ssyQiKLIHhY,0,0,0
tZ3932RarRI,0,0,0
TcY4JovmQ8c,0,0,0
-sCaX_y8--A,0,0,0
gMRzl3lmZVg,0,0,0
DuAWwfRoxog,0,0,0
P8v5iNe7LoA,0,0,0
pIjt4jnvvqI,0,0,0
Faj9EhkgBIY,0,0,0
uVOLM-GcZsQ,0,0,0
mLYbPC_wd-8,0,0,0
DeznyTvQELw,0,0,0
VAf4Zzn-cBU,0,0,0
cYWfsTwTHN8,0,0,0
XyW_ZrqwfIk,0,0,0
RAKUaSAA0pE,0,0,0
r9CQ26NS3w4,0,0,0
VoBRBtMyulw,0,0,0
CP6XU_Hymbo,0,0,0
MY0uhQPcRi8,0,0,0
MCsFFe0E0T8,0,0,0
xD5ZhQm_oLA,0,0,0
LPIAj0OTdEQ,0,0,0
U6OZm0gtHVU,0,0,0
B_AWKia3H5k,0,0,0
OVbozNgGPxY,0,0,0
EUhQ4e-4rQA,0,0,0
YD0Sg84L4Xw,0,0,0
-Y9nx4uedxY,0,0,0
3YhCQ4JLphk,0,0,0
SU0ySG8UNsE,0,0,0
ZadqGNSQwZU,0,0,0
hgZSrddAylY,0,0,0
rBQ5qjZl6wc,0,0,0
h6VxPLM9a8E,0,0,0
i8UGkihV58s,0,0,0
eRibzYwLS5c,0,0,0
FQCCke5oRJ0,0,0,0
ZaPWF7LIwA4,0,0,0
Z3-WGR0S9Xw,0,0,0
EiwYfk5QF2o,0,0,0
ohn8VflLUBw,0,0,0
svUtPTSZhxo,0,0,0
SnWa6bjanOk,0,0,0
NrdeLytproA,0,0,0
vT8DmLx8PHU,0,0,0
h1I-X8XLufw,0,0,0
QHwa6mbOEkE,0,0,0
bi4_y2cOATA,0,0,0
Uu1hPwQfzOs,0,0,0
BifGRphziRc,0,0,0
f5nrMe9Icak,0,0,0
H1FKITt3bQA,0,0,0
Ttq5Y1qJOXQ,0,0,0
TX_gQjHCzqQ,0,0,0
f0_HJ7CQOXY,0,0,0
kHH7FuS2w_U,0,0,0
hcq9ZdDvymg,0,0,0
QO2kFGqnnwc,0,0,0
44bjU-U_umw,0,0,0
e-0y0yuyiMQ,0,0,0
4ipM8ODvlpA,0,0,0
JZhp1vxACe8,0,0,0
quA6SrX3AF0,0,0,0
y78NuIPNH08,0,0,0
iqPwhd-Cr4o,0,0,0
Rg9g0AB7I7Y,0,0,0
mz--oifhkeI,0,0,0
6sWZMeb2v4Y,0,0,0
VoKr9eF1WxI,0,0,0
tlsOlBzEp1Y,0,0,0
ecFU5cP8Jso,0,0,0
cuONLEO3xws,0,0,0
nIX22E67-Eo,0,0,0
2EIDvLU6NZk,0,0,0
8SvNoyLQAAo,0,0,0
rH5wyZIEPaE,0,0,0
iX_C-EA0sDM,0,0,0
VsuZi21cq3o,0,0,0
1RE4zVbcthQ,0,0,0
UocgmBAJ2sM,0,0,0
ttgmGCJWmiY,0,0,0
M-qroZTvpDk,0,0,0
NQcdVjnybD0,0,0,0
wg5RVvcUPjE,0,0,0
V78rkoOJstk,0,0,0
q6CKyy8b0qE,0,0,0
DbcVUnvsgvs,0,0,0
gR_Rng7IQVc,0,0,0
WVpXADmDQRk,0,0,0
82bMcPR1cOI,0,0,0
90N-e_uYvUI,0,0,0
QG61j-coCgM,0,0,0
9jpZL9d4B5M,0,0,0
DjyX2TzZVBs,0,0,0
0SuxlU2irSg,0,0,0
F3JzE5Yp_wU,0,0,0
qp6mgLBckOU,0,0,0
Xpx875Y1rTE,0,0,0
D4Kav0Ice34,0,0,0
B363ap-MTig,0,0,0
ZKbuufnITN0,0,0,0
OVPTtcnaOHw,0,0,0
abFnozpYrsQ,0,0,0
yLYODrDyN3E,0,0,0
gqZGfgzrx_k,0,0,0
BwQPqXGSCoM,0,0,0
DIK4nWUoCQw,0,0,0
DOtcJJhj46w,0,0,0
jJo9bBWithA,0,0,0
USgI9idn0kU,0,0,0
KUwlIGAdyfU,0,0,0
GrJQ_r3yWy0,0,0,0
aX0GdT4qnPc,0,0,0
0v2WtXVOa_w,0,0,0
7c3fVjA3hsY,0,0,0
jxnG4c4dHRU,0,0,0
ndWtNYCi9Ac,0,0,0
EIxSg9eSzwQ,0,0,0
o4f8iVseZBI,0,0,0
7Msg3Wc_OGM,0,0,0
XQN16mLRZD8,0,0,0
oN27NEndzhU,0,0,0
LGz6KqlbXGg,0,0,0
UZ-fQDr0O8I,0,0,0
Eg2oX2Bq0pM,0,0,0
ILZ4l2JNCxE,0,0,0
aI96_T4bBNQ,0,0,0
LNc2rkM_b3E,0,0,0
SFUUMWz3BRY,0,0,0
-kFeoZh_x28,0,0,0
Q2qWvIiJ6sI,0,0,0
Ygp_1WjGneU,0,0,0
iNALxHVieYg,0,0,0
9ZwpBolj4aQ,0,0,0
frEqH_Kx4qc,0,0,0
mrCJ4PQ-5A8,0,0,0
plOzrvL0oII,0,0,0
k6SFj_30puc,0,0,0
7UvubdV9CIk,0,0,0
pRy_Ht6PbxI,0,0,0
UBTex-ubvJs,0,0,0
qdFBTe6z-0Y,0,0,0
fEw4R072E80,0,0,0
7yMj3FymG8k,0,0,0
UX_V-jl1h2c,0,0,0
s2jwkouiaRM,0,0,0
EB1OQagmK10,0,0,0
_THrq6qP334,0,0,0
vi30mY_GWJc,0,0,0
_DPgIVCbxbQ,0,0,0
CmlXldfVwh8,0,0,0
rUGFDF-jl8Q,0,0,0
rv2eumxeflo,0,0,0
ZEKmjwdQjBc,0,0,0
wHUXmjlB1lo,0,0,0
Yn1qT8VHuAc,0,0,0
qq5ZssMiz00,0,0,0
EBg-Mr88yQI,0,0,0
RVnVYl-vxfQ,0,0,0
TaLJWqZex2M,0,0,0
Ii8TOPWoE8E,0,0,0
uyYCalhTS6s,0,0,0
DGaR41OG13Y,0,0,0
H4_rp8w7mfs,0,0,0
AwYfCWkt7mc,0,0,0
N0rYRoGE4HE,0,0,0
udc70Eq2FGE,0,0,0
1gydKIIPXxk,0,0,0
8qbrBlk8Xpc,0,0,0
EUghXA3e1ps,0,0,0
ovji27fI5Mw,0,0,0
L4-2PXNXz-I,0,0,0
ZNvMlpYInxc,0,0,0
r3fSpGWhBOc,0,0,0
HsfYynINzPg,0,0,0
Mp-yqdfa3K8,0,0,0
d1SaINo9yds,0,0,0
iyaNianTUrY,0,0,0
_-UFwswCAmY,0,0,0
c-qqwOWOg9g,0,0,0
jEkPH8IdduY,0,0,0
2xwN3UTPtw4,0,0,0
QGk4HlxEUiQ,0,0,0
wqLPiCAVgMs,0,0,0
BGVGKq3rYho,0,0,0
96marcNv9hM,0,0,0
5BUKv9n3SrE,0,0,0
FgbnOcjt9h8,0,0,0
BHjT9LqR5y4,0,0,0
Lkw5hqYyaMI,0,0,0
lhrnM4b049c,0,0,0
S_2-OSXzwKw,0,0,0
ESJ0mDbConc,0,0,0
QCcLyMzbZFs,0,0,0
GDLlPN-_4U4,0,0,0
TaT7wKkw5qs,0,0,0
hekCALVMQE4,0,0,0
SxaJXThoQfI,0,0,0
GjZcP2dt7Lc,0,0,0
g29yBtikbgE,0,0,0
Xvrlv_SBckQ,0,0,0
ySFUPoEadX8,0,0,0
vUiEWM3ucrA,0,0,0
PA8Xp8zG8lY,0,0,0
sRRYmf-C4fc,0,0,0
d6bc84nO9B8,0,0,0
E-P51HV46sQ,0,0,0
_u7DmBV9i5g,0,0,0
xBv2FaiYja4,0,0,0
1jkzBIyaNIM,0,0,0
fqgRiW5etZU,0,0,0
SWfO3TwpzjU,0,0,0
ENA4fugWRBo,0,0,0
1_aemBShH1w,0,0,0
p_hTUfozSbc,0,0,0
CVX6o95uFw8,0,0,0
