VideoID,Yellow,Orange,Red,Violet,Blue,Green,Black,White,Brown,Cluster,View Count,Like Count,Comment Count
5dOG_pW1mk8,0.0024919900320398724,0.248,0.0,0.2653034979423868,0.0,0.0007197696737044145,0.11392818280739934,0.21040448343079923,0.4164107603488515,0,2.3558413417923763e-05,5.263250232460218e-05,0.0002037253781901996
5eoPZMtIUBw,0.029903880384478464,0.019407407407407408,0.0186523665190021,0.11599794238683125,0.0074726447824926615,0.041986564299424184,0.19923830250272032,0.04142300194931774,0.7753347254637023,1,0.01239006940961991,0.011103551015769155,0.004374103708201345
5gwTgaGCyYE,0.25418298326806693,0.021481481481481483,0.0,0.24279835390946497,0.012143047771550574,0.0,0.20544069640914034,0.19724658869395714,0.4380297260778774,8,0.0020924652390487226,0.003331484839169566,0.004673699852598696
5JAvzI-ZP14,0.0,0.005037037037037038,0.0009326183259501049,0.3831018518518518,0.0,0.0,0.13329706202393904,0.45260721247563357,0.2400196536052082,2,0.0017712112180009684,0.0032914383700095424,0.002800225296300587
5Khf5QBf0ss,0.0,0.0,0.0,0.42078189300411517,0.05284227381905524,0.0,0.19053318824809576,0.19310428849902536,0.3570814396265815,7,1.1212155182491068e-06,2.2883696662870517e-06,3.994615258631365e-06
5Kiy94DYJk0,0.008187967248131008,0.013185185185185185,0.010725110748426206,0.2987397119341563,0.04803843074459568,0.07749520153550864,0.25266594124047875,0.28131091617933723,0.2599189288785162,2,2.8687652225546112e-05,0.0,0.00021570922396609368
5KQH4Xvco4c,0.22036311854752583,0.03037037037037037,0.053159244579155975,0.08500514403292181,0.04416866826794769,0.06022072936660268,0.27040261153427636,0.08589181286549707,0.5436678540719813,8,9.581882043887482e-06,1.2586033164578783e-05,9.587076620715275e-05
5l0FJ_t4NQo,0.0,0.0,0.07507577523898344,0.32613168724279834,0.0,0.0,0.22263329706202392,0.0838206627680312,0.5305245055889939,1,0.004531340966864995,0.006039007549331529,0.00474160831199543
5LW1VDVgr6k,0.2940548237807049,0.04888888888888889,0.006528328281650735,0.17811213991769545,0.015078729650386974,0.0,0.2504896626768226,0.2482943469785575,0.3548704090406584,8,0.0006260248852237772,0.002371895159106529,0.003846814494062004
5mlZPHOKh60,0.0,0.09392592592592593,0.0,0.20434670781893002,0.014811849479583668,0.04462571976967371,0.19085963003264414,0.08735380116959066,0.6043483601523154,1,8.114636219144254e-05,0.00031541361900323193,0.0003195692206905092
5N6hNyg43IY,0.0,0.0,0.00046630916297505244,0.1103395061728395,0.0010675206832132373,0.0,0.8593035908596299,0.013279727095516572,0.1273799287556811,6,2.6806072160438417e-06,3.432554499430577e-06,0.0
5OsH70IAD1A,0.0,0.08962962962962963,0.11004896246211238,0.2762345679012346,0.00013344008540165466,0.0,0.1873775843307943,0.30397173489278756,0.303156860336568,2,0.00047456413374995384,0.0,0.0009587076620715275
5oZQfIs_-8s,0.0,0.0637037037037037,0.0,0.1364454732510288,0.0,0.0,0.4715995647442872,0.23099415204678367,0.2690087212873111,6,4.3733848979061425e-05,3.85208893824987e-05,7.190307465536457e-05
5PT1wLx87UE,0.012103951584193666,0.009037037037037038,0.0,0.23315329218106992,0.0,0.0,0.3154515778019586,0.22319688109161795,0.4019162265078,1,3.821154036331726e-06,1.6399982608390535e-05,0.0003315530664664033
5Puy1Px2YYc,0.03310786756852973,0.008,0.0,0.3271604938271605,0.0024019215372297837,0.0,0.08563656147986941,0.09149610136452242,0.6957376243704704,1,9.686271074896882e-05,0.0003234229128352366,0.000383483064828611
5rRwJuCdNDo,0.07297970808116767,0.028444444444444446,0.004663091629750525,0.24537037037037032,0.0053376034160661865,0.0,0.3578890097932535,0.16325536062378168,0.35830978995209434,1,0.0026122001818959534,0.005341054801113979,0.004521904472770705
5seK3IKQZDw,0.0,0.015407407407407408,0.0,0.0023148148148148147,0.0,0.005758157389635316,0.9999999999999999,0.0,0.07063014371698809,6,2.603282007888731e-06,6.4837140544799795e-06,1.1983845775894094e-05
5ux5BrTZwXM,0.0,0.04474074074074074,0.0,0.24112654320987653,0.005604483586869495,0.0,0.2503808487486398,0.07322124756335283,0.5883798059206485,1,0.00312003993022199,0.007275108564070918,0.003243627590008668
5VXiVRQIFLs,0.0,0.0,0.0,0.32433127572016457,0.0,0.0,0.1870511425462459,0.05519005847953217,0.6408303648200466,1,2.087780620187992e-06,1.5637192719628185e-05,9.587076620715275e-05
5wuUNfOBBjc,0.002135991456034176,0.033777777777777775,0.0,0.34940843621399176,0.007739524953295969,0.0,0.2923830250272035,0.08503898635477584,0.4320108094828645,7,0.0018666111935623363,0.0020656350187684453,0.002264946851643984
5XCy01h0N3w,0.009611961552153792,0.03614814814814815,0.0,0.3190586419753086,0.011876167600747264,0.0,0.25734494015233944,0.16946881091617935,0.40707529787495395,7,0.0005796362040980569,1.2967428108959959e-05,2.396769155178819e-05
5xiTu6aUkQE,0.004271982912068352,0.27896296296296297,0.022615994404290043,0.07960390946502058,0.0,0.0,0.21022850924918388,0.0655458089668616,0.5932932072226998,0,0.0034211442907779916,0.005973789013842348,0.003906733722941475
5xjSpw04q8k,0.002135991456034176,0.0,0.0,0.1799125514403292,0.006672004270082733,0.0,0.3698585418933623,0.13425925925925927,0.4858125537403267,1,0.012649115300706877,0.01230265672090357,0.00506517214794457
5xVeZrpVzow,0.16055535777856889,0.05214814814814815,0.0,0.16666666666666666,0.0026688017080330933,0.0035988483685220726,0.2240478781284004,0.1362085769980507,0.5650411497359046,1,0.00024611969379037145,0.0001571347170850442,0.00047935383103576377
60RF_6NQQu8,0.000355998576005696,0.006074074074074074,0.0097924924224761,0.35725308641975306,0.00947424606351748,0.0,0.16137105549510336,0.42288011695906436,0.24861810588379804,2,0.00013416567991646352,0.00047407391586580083,0.0007829445906917475
61AVQo4qIYg,0.0,0.0002962962962962963,0.0,0.6534207818930041,0.0515078729650387,0.0004798464491362764,0.2746463547334058,0.026924951267056532,0.20820538017442572,7,7.629420537970933e-06,6.102319110098804e-06,2.7962306810419553e-05
62WGyHcb8So,0.009611961552153792,0.05792592592592593,0.043133597575192355,0.0905349794238683,0.02495329597010942,0.0,0.36713819368879214,0.06274366471734893,0.5561970273922122,1,8.703596554592348e-05,0.0002627811166786297,0.0003035907596559837
675kMpNG0L8,0.0,0.0,0.003963627885287946,0.5001286008230452,0.0,0.0,0.21697497279651795,0.1308479532163743,0.36076649060312005,7,7.287900868619195e-05,0.0003325763915003848,0.0003155746054318778
67n-hrCYiSI,0.0,0.009333333333333334,0.0,0.7371399176954732,0.0,0.0,0.12383025027203481,0.006335282651072125,0.3594153052450559,7,1.0,1.0,0.5725362211738576
69CZQlrfkkU,0.00177999288002848,0.006666666666666667,0.05572394497551877,0.4023919753086419,0.03416066186282359,0.0,0.1354733405875952,0.24658869395711502,0.3645743766122098,7,0.0003622557126720016,0.0007761387118156917,0.0005792192125015479
6BZm8EvZXpQ,0.002135991456034176,0.03185185185185185,0.01608766612263931,0.20383230452674894,0.0229516946890846,0.0,0.33590859630032643,0.3760964912280702,0.2075912050116693,2,0.0013312952212718504,0.0030484897904387337,0.0030918322101806763
6BzWXEy4t14,0.0,0.0016296296296296297,0.0,0.11689814814814814,0.0005337603416066186,0.0009596928982725527,0.6317736670293796,0.012305068226120859,0.3778405601277484,6,5.958551665085914e-05,9.22975765402444e-05,0.00010785461198304684
6fnKelBiaDk,0.02491990032039872,0.04503703703703704,0.03683842387502914,0.2944958847736625,0.016012810248198558,0.0,0.26169749727965175,0.17872807017543862,0.3804200958113254,7,0.00856080911396659,0.01898736591107243,0.01428074954960713
6ftiWoCJ4dM,0.0,0.0007407407407407408,0.0,0.19431584362139914,0.0,0.0,0.3402611534276387,0.17884990253411306,0.4667731236948778,1,5.490089779012868e-06,1.0297663498291731e-05,0.00014380614931072913
6gCEl31uiE8,0.0,0.16503703703703707,0.0,0.2353395061728395,0.0,0.0,0.03960826985854189,0.5402046783625732,0.2664291856037342,2,0.0002708573166326607,0.0003314322066672413,0.0002476661460351446
6hIu5oIB9n0,0.08686365254538982,0.11392592592592593,0.0,0.20923353909465017,0.00920736589271417,0.0,0.2733405875952122,0.04044834307992203,0.535315071858494,1,0.0005819881791794415,0.00115524528653058,0.001050583813020049
6jS9lvibXVU,0.004983980064079745,0.10933333333333334,0.0,0.4198816872427983,0.05604483586869496,0.0,0.11523394994559302,0.1994395711500975,0.3412357204274659,7,0.00033006909477743677,0.0009409013277883593,0.0007469930533640652
6k6bjBniE4Q,0.06941972232111072,0.046814814814814816,0.0,0.22865226337448558,0.0033360021350413663,0.0,0.1366702937976061,0.1564327485380117,0.6211767596118413,1,0.00018916323421678608,0.000520222704135923,0.00035552075801819147
6kgyyJxRWTU,0.0,0.015851851851851853,0.0,0.28729423868312753,0.2632772884974646,0.0,0.15299238302502718,0.3921783625730994,0.11939565163984768,3,0.00021692298394447086,0.0008806409265761337,0.0016497761018147536
6Ko-j7nzMHg,0.0024919900320398724,0.07303703703703704,0.02098391233387736,0.31340020576131683,0.0244195356285028,0.03502879078694818,0.08813928182807398,0.1558235867446394,0.5485812553740326,1,0.0009718618786975102,0.001762807432929792,0.0010266161214682607
6lZVXJlqN7s,0.002847988608045568,0.015111111111111112,0.004663091629750525,0.31095679012345673,0.02775553776354417,0.01055662188099808,0.1386289445048966,0.2166179337231969,0.4985873971256602,1,0.0009230954474210203,0.00271629479388273,0.004170378330011145
6m57KaHerG0,0.0,0.00014814814814814815,0.0,0.4493312757201645,0.0009340805978115827,0.050383877159309025,0.04689880304678998,0.48793859649122806,0.216558162387913,2,0.0009429164757781138,0.0020637280440465393,0.0004234292174149247
6MGjjWLbhD0,0.9896760412958349,0.044000000000000004,0.029377477267428304,0.2579732510288065,0.0,0.0,0.16224156692056582,0.05665204678362574,0.33730499938582487,8,7.345894774735527e-07,4.576739332574103e-06,1.597846103452546e-05
6Mhtr5yE-kc,0.000711997152011392,0.013185185185185185,0.0009326183259501049,0.4108796296296296,0.004536962903656259,0.0,0.15538628944504893,0.18676900584795322,0.4453998280309544,7,0.00036791978416936353,0.0013303055660015392,0.0011144976571581507
6n2REq_FiWM,0.04627981488074048,0.12355555555555556,0.0058288645371881555,0.28536522633744854,0.04190018681611956,0.012236084452975048,0.09782372143634384,0.2409844054580897,0.42513204765999263,0,0.0002785511748440942,0.0005980272727896828,0.0006031869040533361
6ndkOSiGOe4,0.001067995728017088,0.11496296296296296,0.00046630916297505244,0.16820987654320987,0.0009340805978115827,0.0,0.3053318824809575,0.15862573099415206,0.4553494656676084,1,0.00023959215746861086,0.0007799526612595034,0.0014939861067281303
6p6ZYZ4vHE4,0.0,0.012444444444444444,0.0,0.37345679012345673,0.24085935414998666,0.0,0.27812840043525566,0.14376218323586748,0.16975801498587398,3,0.0002766373759422552,0.0004477576647034997,0.0006231599803464929
6PgoxhEjKS0,0.002135991456034176,0.007555555555555556,0.0,0.21862139917695472,0.0,0.0,0.37725788900979323,0.15886939571150097,0.4155509151209925,1,0.0007276559838089778,0.0015969006321239808,0.0016697491781079105
6qGkTAS3j5o,0.0,0.0002962962962962963,0.0,0.3695987654320987,0.0,0.004318618042226488,0.3418933623503808,0.30604288499025345,0.16742414936739955,2,3.1445584649745064e-06,2.2883696662870517e-06,3.994615258631365e-06
6sECozSy7FY,0.0,0.07851851851851852,0.0,0.26594650205761317,0.01347744862556712,0.0,0.18269858541893358,0.054093567251462,0.6251074806534823,1,0.024451822429180564,0.020723094302951158,0.014432544929435121
6SqnPdh85fw,0.0088999644001424,0.02355555555555556,0.0,0.3041409465020576,0.006138243928476114,0.0,0.410119695321001,0.05787037037037038,0.3773492199975433,1,0.0001294101796149242,0.00019527421152316173,0.0004513915242253442
6tHy-Kie0GY,0.04058383766464934,0.07066666666666667,0.02051760317090231,0.5482253086419753,0.004803843074459567,0.028310940499040305,0.05048966267682262,0.3544103313840156,0.17712811693895097,2,0.0002378910028891984,0.000983998956503432,0.001753636098539169
6TiMvS0rE2I,0.0,0.0002962962962962963,0.0034973187223128932,0.14609053497942384,0.0,0.0,0.5424374319912948,0.20894249512670565,0.2527944969905417,6,0.000865642817761773,0.0,0.0013102338048310877
6TiRTK7dfXw,0.05589177643289427,0.02,0.01608766612263931,0.25372942386831276,0.015212169735788629,0.0,0.4941240478781283,0.03167641325536063,0.32698685665151705,6,8.476131567269397e-05,0.00021167419413155227,0.0006071815193119674
6um6YczI0qk,0.0,0.005037037037037038,0.0011657729074376311,0.2789351851851852,0.26994929276754737,0.00407869481765835,0.16985854189336233,0.09027777777777779,0.4128485444048643,3,0.004463249677317074,0.006617965074902153,0.0020572268581951526
6v04kR5QDOA,0.0,0.05214814814814815,0.0,0.22389403292181068,0.42327195089404857,0.020633397312859885,0.08302502720348204,0.10355750487329436,0.3619948409286328,3,0.00042423186700832295,0.0009504362013978887,0.0010346053519855235
6VBPJGD2d7w,0.14809540761836953,0.052592592592592594,0.0032641641408253674,0.49562757201646085,0.0,0.013675623800383875,0.19434167573449398,0.20480019493177387,0.21471563689964376,7,0.00039674275550918104,0.0004359344214276833,0.0017216791764701183
6VzkSdMg1tM,0.025987896048415806,0.07214814814814816,0.12660293774772674,0.3348765432098765,0.05097411262343208,0.022072936660268716,0.13046789989118607,0.20516569200779727,0.3497113376735045,7,6.392861584223787e-05,0.00022692999190679927,0.00027562845284556415
6wA8OMptkio,0.06443574225703098,0.025037037037037038,0.0,0.1406893004115226,0.01401120896717374,0.0,0.29553862894450483,0.05701754385964913,0.6360397985505466,1,0.0013091351053680649,0.0014901100476972517,0.0015618945661248637
6XyGH06X2aY,0.0,0.02785185185185185,0.0,0.5295781893004115,0.0,0.0,0.06583242655059847,0.30421539961013644,0.3074560864758629,7,0.0006307159478518539,0.002507671759306227,0.0019653507072466313
6Y1r34RBXpk,0.000355998576005696,0.11259259259259259,0.009559337840988575,0.14107510288065844,0.004136642647451294,0.009596928982725529,0.32198041349292705,0.024853801169590645,0.5869057855300331,1,0.000431068704162704,0.0008344921383060114,0.0003635099885354542
6ZxnCsOKDww,0.00177999288002848,0.002814814814814815,0.010258801585451154,0.13631687242798352,0.009340805978115825,0.0,0.07529923830250271,0.24646686159844058,0.736764525242599,1,4.80060667296313e-06,1.1060453387054082e-05,3.195692206905092e-05
71BQ4YNhVxA,0.00533997864008544,0.02,0.26089997668454185,0.3631687242798353,0.041633306645316254,0.00263915547024952,0.19336235038084873,0.04763645224171541,0.40867215329812057,4,0.0013183496926732156,0.0033810661819391186,0.0017256737917287495
72FTaFoM3Dk,0.0,0.0,0.0,0.35661008230452673,0.0,0.0,0.2121871599564744,0.0018274853801169592,0.6354256233877901,1,4.501615868096701e-05,1.2967428108959959e-05,9.187615094852138e-05
736HThq9YRM,0.2570309718761125,0.36874074074074076,0.00023315458148752622,0.09027777777777776,0.0,0.0,0.12872687704026115,0.16179337231968813,0.42820292347377475,0,0.0006451693180095134,0.0023638858652745244,0.0022409791600921957
74Fz4onYqGY,0.09113563545745818,0.05614814814814815,0.021450221496852412,0.2959104938271605,0.1689351481184948,0.0009596928982725527,0.16844396082698584,0.06712962962962964,0.4316423043852107,1,0.0011839391495975942,0.001712463300271477,0.0016377922560388595
770rppR5wRM,0.006407974368102528,0.011851851851851853,0.0,0.23996913580246912,0.0,0.012476007677543187,0.46050054406964086,0.07249025341130605,0.37685787986733815,6,0.0064868697060383625,0.003662917045836807,0.005504579826394021
77jBJ2oe7e0,0.0,0.024592592592592593,0.0,0.6694958847736625,0.0032025620496397116,0.0,0.11033732317736669,0.1396198830409357,0.28927650165827296,7,0.00028357086960683015,0.0008310595838065809,0.0006950630550018574
77NkGBRuapw,0.0,0.008888888888888889,0.0,0.16036522633744854,0.007339204697091007,0.0,0.1930359085963003,0.030336257309941526,0.8016214224296769,1,0.000786919312092524,0.0028322388569746075,0.003207676052680986
79p57XNf8Os,0.0978996084015664,0.04296296296296297,0.09279552343203544,0.32767489711934156,0.006938884440886042,0.0,0.12763873775843307,0.36488791423001954,0.26778037096179835,2,1.8931788463309632e-05,5.110692254707748e-05,0.00023168768500061917
7Bd3IWiuVgE,0.000355998576005696,0.028296296296296295,0.0,0.4229681069958847,0.0026688017080330933,0.0,0.23710554951033727,0.19956140350877194,0.31851123940547843,7,0.00011638088204078803,0.0003623251971621165,0.00027163383758693283
7BE8xhIVNbs,0.0,0.02874074074074074,0.0,0.35828189300411517,0.0029356818788364024,0.0,0.1620239390642002,0.11500974658869396,0.5498096056995454,1,0.0005344653950007797,0.0010820174572093943,0.00037948844956997964
7DbQ0qmSrIc,0.0,0.005037037037037038,0.08836558638377244,0.542309670781893,0.030024019215372295,0.0,0.2663764961915125,0.09368908382066278,0.22589362486181058,7,0.0007009594556934258,0.00029214852739598024,0.00012782768827620367
7DkmB-btFfY,0.000711997152011392,0.20503703703703705,0.0027978549778503144,0.2534722222222222,0.0,0.0,0.20544069640914034,0.10587231968810916,0.46493059820660854,0,0.0018055629417238763,0.00253131824585786,0.0018654853257808472
7Ea4f1TT9r4,0.00711997152011392,0.00044444444444444447,0.0,0.22016460905349794,0.02522017614091273,0.0,0.34961915125136017,0.15533625730994152,0.42979977889694143,1,0.00032838082773271686,0.0005751435761268122,0.0010306107367268921
7HmaEa1cRWk,0.12637949448202207,0.026222222222222223,0.0,0.6412037037037036,0.02642113690952762,0.0009596928982725527,0.1282916213275299,0.058479532163742694,0.3110183024198502,7,5.9533966512089066e-05,0.0001693393553052418,0.0007869392059503789
7i9At3fld3Q,0.06977572089711641,0.05274074074074074,0.0,0.40097736625514396,0.08366693354683746,0.025911708253358926,0.019260065288356908,0.47636452241715405,0.17430291119027144,2,2.1522182936505845e-06,8.009293832004681e-06,2.396769155178819e-05
7jDrzdX2Ucc,0.0,0.01451851851851852,0.009093028678013523,0.3004115226337448,0.0,0.0,0.11556039173014143,0.4113060428849903,0.36850509765385087,2,0.0008371033721851909,0.0,0.0008348745890539552
7kE0sj0R8mE,0.004271982912068352,0.15451851851851853,0.0,0.23225308641975304,0.00920736589271417,0.0,0.22187159956474425,0.07967836257309942,0.5267166195799041,1,8.376897550137004e-06,3.3181360161162246e-05,0.0001238330730175723
7ltfXT5hdRQ,0.0,0.02637037037037037,0.0,0.42926954732510286,0.12463303976514545,0.0,0.2390642002176278,0.07833820662768032,0.3219506203169144,7,0.000603774556577144,0.0008699618681334608,0.00025166076129377597
7MPbFfQlXkI,0.21893912424350306,0.13555555555555557,0.0,0.16075102880658435,0.01200960768614892,0.16986564299424184,0.12393906420021762,0.05738304093567252,0.5801498587397125,5,3.442260516371683e-05,0.00016399982608390537,0.00021171460870746234
7mvvufB7rlQ,0.004271982912068352,0.0002962962962962963,0.0,0.38451646090534974,0.02949025887376568,0.0,0.2132752992383025,0.4255604288499026,0.1514555951357327,2,4.401093097495057e-06,1.2204638220197608e-05,4.793538310357638e-05
7ngJLi9cgYs,0.1527233891064436,0.06355555555555556,0.0,0.2498713991769547,0.00013344008540165466,0.0,0.2561479869423286,0.1857943469785575,0.3967571551406461,1,0.0025799555700952723,0.008508539814199639,0.016078326415991242
7NMm60VwNnU,0.001067995728017088,0.13585185185185186,0.0,0.17502572016460902,0.0,0.0,0.12426550598476603,0.33187134502923976,0.4623510625230316,0,0.0003038107428414304,0.000909626942349103,0.0014061045710382404
7ObTYEQRcBs,0.0,0.0365925925925926,0.0,0.22453703703703703,0.0,0.0,0.2591947769314472,0.13425925925925927,0.5446505343323915,1,0.0040879968859076675,0.006375397890275725,0.005336805985531504
7OnrK3EmFa4,0.0,0.013037037037037038,0.034040568897178825,0.4045781893004115,0.015612489991993593,0.0,0.1356909684439608,0.2355019493177388,0.3972484952708512,7,0.0002505916683286754,0.0006468458256704732,0.0011424599639685703
7pD0XOWc5nU,0.0,0.0,0.0,0.3661265432098765,0.0010675206832132373,0.0,0.41229597388465716,0.113182261208577,0.28718830610490115,7,0.00028900296547972667,0.0,0.0007070469007777516
7RJu-I7FndQ,0.003915984336062656,0.010518518518518519,0.1753322452786197,0.3230452674897119,0.030691219642380568,0.0035988483685220726,0.23264417845484217,0.09868421052631579,0.4141997297629284,7,0.002244157966147011,0.004979492393840624,0.0038827660313896866
7rNoNprvS4U,0.004983980064079745,0.02,0.17743063651200747,0.12525720164609053,0.11729383506805444,0.026631477927063343,0.12546245919477692,0.16922514619883042,0.5521434713180199,1,1.498820284739898e-05,3.8139494438117526e-05,5.5924613620839106e-05
7Sp71mIqyfM,0.010323958704165184,0.37733333333333335,0.0,0.1261574074074074,0.0,0.0,0.1519042437431991,0.05592105263157895,0.552634811448225,0,8.608873174602337e-05,7.170224954366095e-05,0.00014380614931072913
7Ud67OkzpQs,0.000355998576005696,0.037037037037037035,0.0,0.3112139917695473,0.0032025620496397116,0.0,0.15495103373231772,0.10465399610136453,0.6059452155754821,1,0.0008479868952330227,0.001710937720493952,0.002476661460351446
7VN3Ck1ZGEs,0.14738341046635814,0.04888888888888889,0.0,0.29925411522633744,0.2087002935681879,0.16914587332053743,0.21762785636561477,0.12719298245614036,0.1875690947058101,5,2.9667104862177517e-05,0.00013806496986598543,0.00013581691879346641
7WCTTAGYN5Y,0.026699893200427198,0.30325925925925923,0.0097924924224761,0.17695473251028804,0.0,0.00671785028790787,0.024700761697497277,0.3335769980506823,0.4149367399582361,0,0.001869536663937538,0.0023184998668931644,0.00187347455629811
7WQdBSWfixI,0.003915984336062656,0.04622222222222223,0.0,0.17901234567901234,0.00040032025620496394,0.01199616122840691,0.1371055495103373,0.29556530214424953,0.547475740081071,1,0.0020464567401964314,0.005000469115781589,0.004194346021562933
7WsksXmb3CQ,0.0,0.0013333333333333333,0.08673350431335976,0.2376543209876543,0.0022684814518281293,0.0,0.1459194776931447,0.09332358674463939,0.6827171109200343,1,0.00042750530082022263,0.0014519705532591342,0.0017376576375046436
7XPHGhEZF2A,0.044143823424706304,0.041185185185185186,0.038470505945441824,0.4318415637860082,0.021350413664264746,0.0,0.2138193688792165,0.182504873294347,0.2902591819186832,7,0.01253378475274353,0.01215314990270615,0.013002472666845092
7Y7ZcQgXMSA,0.00177999288002848,0.037037037037037035,0.00023315458148752622,0.22363683127572015,0.0,0.0,0.15125136017410226,0.4904970760233918,0.3070875813782091,2,0.00232277837153872,0.0013280171963352522,0.00026763922232830146
7yEFkxss_i8,0.0,0.0,0.003031009559337841,0.193287037037037,0.0,0.0,0.03775843307943416,0.9167884990253412,0.06424272202432134,2,1.3866987329149872e-05,4.042786410440458e-05,5.991922887947047e-05
7YUERW_rvzI,0.0,0.05881481481481482,0.1093494987176498,0.30697016460905346,0.0006672004270082733,0.0,0.25168661588683344,0.09551656920077974,0.4368013757523646,1,0.0008012760257399895,0.0018097190110886766,0.0014380614931072914
7zaMbzqj8AI,0.00177999288002848,0.07866666666666666,0.0027978549778503144,0.2593878600823045,0.034027221777421936,0.0,0.18748639825897712,0.22758284600389866,0.4299226139294927,1,0.0007997166340421948,0.0016071982956222725,0.002101167626040098
7ZK_w2w9obo,0.000711997152011392,0.006814814814814815,0.042200979249242244,0.22016460905349794,0.0010675206832132373,0.0,0.2669205658324265,0.28849902534113064,0.38582483724358185,2,0.0013435190479277042,0.0041972513629148335,0.0030518860575943626
7zNSjbWBo90,0.000711997152011392,0.10711111111111112,0.0,0.160108024691358,0.0,0.0,0.07105549510337322,0.4454191033138402,0.44613683822626216,2,0.0031343193186613005,0.0041083863408740194,0.002564542996041336
7_hNGE5sn-g,0.002847988608045568,0.0035555555555555557,0.00046630916297505244,0.3115997942386831,0.05497731518548172,0.0,0.2880304678998911,0.043372319688109166,0.49613069647463454,1,0.0017375940837555338,0.003382210366772262,0.008800137414764897
80oICq8QAew,0.0,0.005037037037037038,0.0,0.07716049382716049,0.0,0.0,0.34428726877040255,0.17580409356725146,0.5736396020144945,1,0.00237264668703142,0.001906211932017114,0.001885458402074004
82dNxf_pWFE,0.0,0.045481481481481484,0.0,0.40702160493827155,0.0002668801708033093,0.0,0.12317736670293797,0.04288499025341131,0.6084019162265077,1,1.971792807955326e-06,3.8139494438117525e-07,0.0
82iwdUjVZMc,0.012815948736205056,0.09081481481481482,0.006295173700163208,0.24897119341563784,0.02068321323725647,0.0,0.17801958650707286,0.31554580896686163,0.3584326249846456,2,0.00013395947936138323,0.0004958134276955279,0.0004953322920702892
84fQk0qUAsQ,0.000355998576005696,0.0023703703703703703,0.0,0.292824074074074,0.014945289564985323,0.00671785028790787,0.34124047878128394,0.03374756335282651,0.4992015722884167,1,0.0011902604853642744,0.001847858505526794,0.0005352784446566029
84zd0pIlcXo,0.008187967248131008,0.0968888888888889,0.05199347167171835,0.24459876543209874,0.01321056845476381,0.0,0.335582154515778,0.12987329434697856,0.35130819309667116,1,0.0030099674964131897,0.005939463468848042,0.0062276051882062975
86gs985X5tU,0.01601993592025632,0.10637037037037037,0.0,0.06880144032921809,0.016413130504403524,0.0,0.5878128400435255,0.029483430799220275,0.3495885026409532,6,9.472337999001075e-06,1.0297663498291731e-05,0.0
86ZDNvmGZC8,0.025275898896404414,0.15733333333333333,0.028211704359990673,0.10262345679012345,0.006938884440886042,0.0,0.6437431991294884,0.019493177387914232,0.21262744134627193,6,0.00344879449646079,0.004946311033679462,0.0018654853257808472
87If-Q2pJWQ,0.000355998576005696,0.08948148148148148,0.005595709955700629,0.28973765432098764,0.010408326661329063,0.0,0.21164309031556036,0.1497319688109162,0.4639479179461982,1,0.05151876406686494,0.03803804338291213,0.02757083451507368
87q34iZbUXM,0.00711997152011392,0.017777777777777778,0.0,0.5324074074074073,0.04937283159861222,0.0,0.2269858541893362,0.036427875243664726,0.3532735536174917,7,0.0004813687520676036,0.0008691990782446983,0.001466023799917711
8a1Hsah_yuA,0.0,0.06622222222222222,0.0,0.3779578189300411,0.0,0.0,0.03884657236126223,0.16142787524366473,0.5948900626458665,7,6.607439036854218e-05,7.85673585425221e-05,0.00013182230353483504
8AoRrFwRcZc,0.001067995728017088,0.005481481481481481,0.0,0.2767489711934156,0.09287429943955164,0.0,0.28302502720348205,0.08150584795321639,0.4609998771649675,1,0.0017851684180729657,0.003565279940075226,0.004793538310357638
8baHlJrFQ4w,0.003915984336062656,0.008296296296296298,0.00046630916297505244,0.23829732510288065,0.07365892714171336,0.020873320537428023,0.3371055495103373,0.1223196881091618,0.39896818572656917,1,0.00011492459062053345,0.0004622506725899844,0.0003635099885354542
8d8tfV1uBn4,0.0,0.27081481481481484,0.02471438563767778,0.1265432098765432,0.0,0.0,0.06735582154515778,0.07102826510721248,0.7113376735044834,0,0.00023094462168993097,8.085572820880916e-05,0.0
8DMKzuGsBao,0.016375934496262016,0.2583703703703704,0.02214968524131499,0.2435699588477366,0.0,0.01847408829174664,0.10130576713819368,0.18226120857699807,0.445645498096057,0,0.0001231210626849752,0.00021167419413155227,0.00013581691879346641
8f0-OcYW5zA,0.001423994304022784,0.023407407407407408,0.0,0.27842078189300407,0.03696290365625834,0.19001919385796545,0.2210010881392818,0.2038255360623782,0.3452892765016583,5,1.0819085374369254e-05,1.2204638220197608e-05,3.595153732768228e-05
8G6-h5XFgbM,0.004983980064079745,0.10666666666666667,0.21193751457216134,0.35648148148148145,0.010141446490525754,0.21377159309021113,0.07257889009793253,0.23696393762183238,0.23547475740081067,5,0.003683966229529867,0.005230068872299056,0.0035991483480268594
8HG8lmI2Dyg,0.04521181915272339,0.07022222222222223,0.0,0.15534979423868311,0.007739524953295969,0.0,0.21904243743199125,0.08528265107212477,0.654833558530893,1,0.0003940234856890597,0.0008089386770324727,0.0005832138277601793
8kcD3vk12AY,0.000355998576005696,0.006814814814814815,0.0,0.2094907407407407,0.08046437149719776,0.2504798464491363,0.3466811751904243,0.0773635477582846,0.3398845350694018,5,0.0017970700563615066,0.0028650388221913886,0.0018654853257808472
