Video ID,View Count,Like Count,Comment Count
gGvsKBmyvuY,2678,10,13
UDpzLxsmP58,1417,12,1
KHOLPju-22s,97092,2453,414
Os5FYwCf7Ic,10053,3,2
kEz-jxLVwsY,256,0,2
Mcn4zaRnvng,29145,234,376
kKe-kjv2dj0,33103,348,51
o0xLFpeD8dg,1584,16,0
UpefRJPlLys,79,0,0
Qufw0R-5Hog,716,14,16
Dnu3H24iZBk,266,2,0
XqKKTpH-Bh0,19280,7,1
qZBtLCLEpCo,699237,3088,263
mr7XvN3s4Ek,1407,8,2
Eb2kaAisg8o,8169,29,8
ZEyafrh7DUU,4727,56,2
vFpl0oDG618,106,2,3
-UgybxuNXak,311,7,1
bWqKfzQszk8,649,5,0
2JkJpOwZK8A,2950,37,6
HGDliGoagwc,2086,14,1
yCjLBB6T0w4,6229,19,7
4tpavB0b_YA,18498,144,1
VCJBZMUehCo,2099,12,1
tsO43hMWzeo,146728,1288,129
FPWjWg5VZRk,12477,167,25
q2ITsm_wW8M,2540,102,5
oqQY9HLgImM,1813,28,0
bMdZYRMA8hM,11839,108,13
ks71G5eHRMo,7129,46,24
5m72Sn0a2-M,243,3,0
4KduwTUbTrI,2731,23,0
i6xjrDBeHjI,10259,2,0
2ng3W8Pqh9E,526,0,0
2T1uht_rsCc,116,0,0
WNpY7cudUp8,13428,379,225
ZNfBPWLgrN4,908,3,0
oKDZI2J4-jI,33371,300,9
wCdy5m5x23A,497,2,0
WMCknA35Ee4,641,7,4
_YkNL7dkdMU,1172,12,2
r-sHBFjt-Hk,63906,764,36
yAFh1P2lOQU,905,2,0
nNWjlEjqHgE,649,5,2
T9QVWfuAHLE,2609,36,9
Ihftdlnqz4Q,1544,12,5
Qzlbrw8KfAw,585,7,1
sGLczrTXp2o,605,11,0
dRmxpc-3lqk,39680,415,52
3Dz35Lh2yrI,479293,3523,1459
Jw6WHkO0kZ4,503,9,3
d_QJgATGj6s,885,4,0
qsUzivChwPg,760,4,1
gk-9r6Mg7yY,295,4,0
Oo9qcWObnco,13654,160,5
y5iRNVfoSgQ,41911,474,14
NTosrkai8vk,2520,15,0
RZQ4XOFaSH0,10224,171,12
j9rDDpi7ul0,46263,370,24
1pG_yYCrUK8,13893,192,12
Jx2QPiSf3xU,295,4,2
v4D_5ypmdkE,221,0,0
biy2ifthBS8,238,1,0
S3QIYPNJypA,159,1,0
jU60XLps1is,443,8,0
zguWDtz2rTg,332,7,0
45_-bT9pstg,105,2,0
hz864wUVwuk,372,9,0
jDRchc609yo,252,5,2
W9-ihahC4tg,8782,62,5
I8K1P7GkqeI,382,1,1
6b-E88J_3KA,1140,8,1
gxzXSwmiP8s,315,4,1
BkBnWHJ8r6o,3392,131,53
vSrrZGQJf-M,1014,7,1
yMO1JYwuRFc,158,1,0
ybAgpGrCQXI,774,7,1
lVIuBCHcKNI,2823,38,0
5BGJ3rSJ5F8,3010,11,1
zhpT2gu9vR8,692,2,0
H3YEZu5I7Ts,516,7,1
DwsycrasQeM,484,5,1
5xIUHTuWDPs,236,3,0
YXboOhhkYLs,1086,11,0
CBEZZ0QU6f0,434,8,0
ulw6PhZn-LU,104,0,0
rMX6iHDozwM,4129,25,1
mYurGPTTFRk,351,7,4
Uytm_XUPbnM,745,15,1
L7XMZzEZIbA,1697,26,0
zan7bGr5Gow,386,11,3
iMNEd3Oa-rE,118,3,1
a_X5vUukS8Q,224,3,0
qiikZHzkxkI,1905,8,3
HYddcv6y32g,9333,56,6
sgfaqhr4gvc,150643,830,70
MxEPaKtWDM4,178,0,0
ZD4qsnZHY6c,777,17,2
l1kOjhCVjRs,214,5,0
5ZM_DA63ukA,783,7,0
xBAhR8gUKMY,2622,6,3
d2YE_xGvNB4,1108,18,4
IRJcanqeNI0,1830,71,2
r0jnypA-hbA,2729,14,0
GzE-POT3poM,466,2,1
_wwYZIuoFQY,5053,201,1
DayzVJrgksI,2319,27,1
ilSwMqjjz3U,193,2,1
mVx6a3aI43U,168,0,2
43d6J6iG-1Y,2226,21,0
Pi51bFzg7HE,2375,20,4
YkeUDRxlzdw,55,1,0
-uqblKD0VJA,989,13,0
FjWGJJXpE4k,139,3,0
64dNIlsBx2Y,1177,14,2
a4AXgOiX2KY,108,2,0
NA55V6t6kqk,219,1,0
4OaIycfU2PY,18936,88,11
5vfdpi49b98,201363,4693,980
d_g4mScEsg4,2205,27,7
TEO9D-uVsTI,8461,186,23
V0gSEOPgDnc,717,3,4
zIYmHtT7DUM,1922,31,0
2ld0k3EkG9Q,3315,27,2
9PbTtz3HDyk,201,2,1
QtbZFDCysqc,4723,67,5
suJ93CYVRxQ,432,2,0
4v2sj5NzIzc,261,1,0
hq8fEXGvdH0,582,7,1
z5fl7Ci8aNE,628,7,0
kbtrMsC07y0,514,4,1
j-V-R3CEGEA,1097,17,2
9ycclQ1X2Pc,2133,41,7
tm0mVaL2Ygw,6429,79,206
1DdgyqUc-tI,461176,3826,985
wYw9bZAO4wY,6648,125,6
lv14VVTKdQs,800,8,1
zRn4_ex__BU,765,16,0
-8zKIbgQhFI,496,10,1
dSREXH6VBtM,72032,593,307
ex82ZN-rHv0,230,9,0
dp6yne7sMWc,3201,7,2
f0vQXOQTn3g,159,1,1
tev5Po9UT_o,301083,2010,299
oDbLr-1LvPk,4455,9,4
vSP7YLB98pc,2926,14,2
KBjSRedkmT4,399,5,1
0C9_MDGvOFc,174,4,0
cSfC5U_M09E,109571,1778,74
VN3k1vFPkM8,135,1,0
tP7MPmWRBgU,181,4,1
l1Nke-K9fY4,11217,71,31
xXOkJfboAO4,1982,23,1
qTqQkoTWCh0,16983,47,14
xDOZs7EzwfM,360,10,0
xIiedOgMDsM,25322,332,55
ViCLxXvU62w,177079,1995,144
6kJCgQ4zaeI,320018,3713,316
PsIsLqcshGc,387219,3129,182
29TwewrLTuk,98691,1253,150
uSE7ntcE7MU,24278,414,84
7kS1b7gFpx8,8273,249,0
hE1BpwpcnjE,121605,3589,834
kIg-DsUcXh8,168679,2598,153
zUn2MgoCjEU,616619,11860,3303
ZD9LKvq23mU,13050,609,150
3nbiXpDqN94,82836,3252,672
fHdiVtMEXgA,47743,889,110
8s5E-UVLUYk,83116,1052,109
3jAEFFLi9-g,72946,1013,126
miAc9GXgIEM,9826,294,0
jt4T2JpMBOY,464666,11778,2328
sr5QzAwQwyA,252554,1957,410
vhKKL2e3IfQ,12623,260,28
8j-v4sj0iAk,39176,462,46
SN9H1NlXLy0,48712,515,77
pIbX0lFtlVE,119812,1302,162
xVOyoM2G5xU,13329,198,30
Ou6aGSFdwJ4,52049,437,65
RqWu13ntJ-c,72544,550,52
2x0XqPmCiuI,91313,685,75
f-JieUchVHg,101710,2277,235
vj8QDEmP03Q,45992,901,169
fxOzcDHfiOY,84735,997,95
b8ZVuB1Bwg0,257683,3577,408
ObPm_d7IjDU,48115,1031,163
HwIZKj65rjE,37793,842,27
jljFhL9Y1G4,123015,4597,512
S8Sxh9Yhx4M,319044,3101,252
Na67PAcb3Vs,42104,1134,62
Y3AKTqfzuKk,69455,671,89
qDSsOiDIFz0,76373,609,45
vXrJoojY-KQ,150019,2257,0
qVDC6pARSXE,31442,462,66
oBZTsI3VuhI,269741,2555,156
QuuDKWCQUtE,84037,599,69
s-ASlWMEO4M,42738,488,50
BFTn2MCkEsc,135162,3181,153
wvIFjmlDf6k,9854,487,95
6L-I4ga9yIY,10904,475,99
6X3qQMAAv4Q,16993,525,84
hd1u9bMfH-w,18768,780,171
FnVUKCEirWM,26715,401,75
MhFdJYJ1cSg,54871,429,109
TnI4FArSKjI,10017,220,69
8TcqlGeMznU,353758,4804,341
GRzTegoDnK0,309314,5251,85
dNgfxVAgGE8,6097441,68386,5268
1rVSyFScpzE,534989,15044,594
-Un1G3ceT2E,6104726,55313,3040
NK01YjCDRyQ,2328846,31263,2621
rnldaRTZo5Y,644823,38121,652
8LTrEgZ7WHI,12661,460,16
cjMSbpUblF4,655328,15504,656
lQnk_8OQVbk,3889,203,9
GnSp_381vTs,8815,270,21
isFK_9kudtM,1895188,29851,1143
fd-4s5CwKDQ,1238742,18572,398
7RWqibt6qGM,21714,719,53
tj1LQc3K-1s,71487,2351,145
KyC0o4-ZNQk,4353949,137018,1869
R5w5Ppn8gBY,4522,118,5
bN9HzEljTQs,8842,241,12
YRA8lctPrZI,3107,74,3
KJlmZrncrIA,28590,689,39
6wFqisB6N9g,17222,681,25
VYIrDdIX-pk,2115,53,7
SC34XK9HK6s,1289161,49949,1015
vCpRmLZNlOQ,626909,9323,267
YD9bXJE9VT0,155,0,21
UqXAfaIoBho,176,6,4
4vvvvGgZGm4,60,8,13
NTlLmEvELAk,47,5,2
-wggic_FA3s,310,0,5
4RO9fkfl2v4,133,0,3
hRtZbkAiUq8,120,7,1
-WeoX_4-MtQ,114,0,12
vN9bKyP7r04,5690,192,79
XrNZXRcFxjs,22039,228,158
y7JrliLm8ew,5949,114,82
AAi56i_18KU,754,35,24
WY9vnUqr7y0,8240,168,39
XTMnGgqHGQM,7411,144,97
CGt24qR8d00,5741,170,110
VMjfdb39vJo,24591,252,123
atLi4zdJzDM,4748,140,69
06xUTfSuh2E,1373718,5952,541
lAy0GVZvdUs,42287,251,120
RUrbVcli9Uw,7294,156,75
i3hTyG5XpwU,19054,372,169
4OXMHepuKDg,29359,202,81
wRzltx_Unqk,16431,199,82
nC1ijor0W-E,47230,247,99
ky8hen-LeKE,11764,143,72
YFm_B8FtCeM,698,39,52
BNUBdTTdkaQ,13337,209,104
pYIVUbG-Sms,45117,268,95
wAnFOhxOIlU,11426,195,100
vs061M8WkjQ,17766,195,83
KagdEy7BJKM,7576,173,49
0DjSkezHMCY,14906,147,69
OtetetVjh7s,980,43,43
12s4DK4lpR4,3620,102,55
T1XA4j1uZlc,2515,111,71
QeO7ZMGgKVs,3485,111,94
RwX33N5GFAU,16744,135,46
9GCqsRj_a5c,8911,168,105
D-KWRp2kzoU,46810,348,185
mQM-_MlboI4,253741,560,167
rLLKVdEBVbo,4817,135,100
BvbocbUNg8I,6834,163,96
INfUSNjSP2Y,12489,157,73
9lg73dLJ-mE,17233,206,108
VpjUPG1rRYA,120484,861,226
30UDXC5nT6c,19668,248,94
3KzT5JZlmyU,12205,187,86
aNUEiran6fc,3356,102,119
1SG5_FLdUY0,6621,251,103
iaaoo5sTj8I,3268,119,58
47tzMNVW9Ek,920,43,36
LOyjZPBXg6o,149497,723,79
_yS7NKYbw_A,3652,97,72
uLJCzhRirjg,41744,313,106
RhPbBrYaZUo,6944,118,48
KMNHkMWZzLY,9331,116,28
qFqocyGAgqc,1988,83,43
NxWfpXyM-Jw,572,30,21
_NRgaU1FN84,861,30,12
qhvA6lfPVNw,810,29,14
5AoPxmFqq2E,32673,331,120
Awlzqrvopho,1429,43,43
0HtOcLJqaKw,4291,109,41
EcqPYwVD4Z4,5445,127,68
wg5ptrmJNto,44343,492,141
pda7jEd92DY,617735,3421,600
zCLtwxyztfI,3009,35,45
JBpdh39EdhM,4520,103,76
3itoLV1sjYE,672,43,29
SqwyRQ25gqk,21649,274,122
gzLHtQ20ldU,9069,181,101
tSqutW2R-HI,8162,151,73
JEy-8Gm-VF4,5381,113,50
mhpptvr9mYU,4626,123,70
fVtFo_WUniM,231373,2517,1326
X2cF83iQpQs,112770,3524,211
ULuet4N8eoU,268663,4795,974
mX9rUsrSadc,3062345,82965,13594
Vf1JQxABCk8,3417486,49010,14535
Gn_v-_98ots,315321,8794,303
UFjQ0AOZumQ,33141,663,104
ESM4-hxzFF8,46134,1079,100
Fs6WjPNQOaw,37725,885,376
xAAltAKvIwo,281698,8062,1679
Ru1ij2uT62s,54106,1693,405
3De3FRZf4zE,451081,9590,3458
bvTkpWPTitw,884308,14568,780
vB9_1ypekZw,432547,7685,2001
gfUqAdwKlF4,14552,393,45
rupoN0vrYIs,31557,1202,85
2L3vXqzYz_Q,1880627,36386,10409
mO4JuOJQmEc,136336,2826,418
f-eRg_BDib0,372227,8854,2092
Vpkj46JABmM,41091,1184,161
AHdaA7nah0o,26268,889,42
xMgi40_XTC4,24349,891,52
rE3dLiOBMvE,4547,209,25
dLx9T9o15TQ,21737,833,34
dl4nosOI8IM,20306,496,58
-QkvYAcHFpg,8661,396,48
f7eBfRoudCY,11268,479,45
Vj8oTKq4kpQ,150092,1807,153
V3n_OV-DkS0,15550,687,29
E4Bt3V1CPsQ,12105120,118752,20
u6QTve8XSv8,4522556,26174,113
_Dr9yBJRoic,4617,25,6
hAOnUWy73KU,5461,76,6
ilbYBklv5r0,17573,219,10
K5gQK_sB0zI,1300,13,0
iDx_Nbh0BeM,3132,41,12
vNjpvZf5cQg,11437,278,7
osMqRkSwKaI,16074,72,16
gzvxHQMEOrs,898,6,1
N7_ph-2xJfk,36111,411,87
NL_w6qmh7KU,185,9,2
JjWzRgoYPFI,7330115,69086,3110
gSEBUnsbhmY,7228569,74734,2565
-nPtmzvcIrU,3401485,75193,2074
g7yqx8p0zJI,17562246,178214,6366
sIbAmZZ_F5U,24599005,305697,11807
7LLGOB0yLn0,1830828,30235,669
cJcAh00p3sw,12404251,115128,5891
wAWXyzVWwRc,1505573,24362,1373
NIOIKdylRcM,19570864,290653,8049
Wfm46LVsAGQ,19099048,337437,8960
kPxvubp91oo,5020446,102164,5172
k8biEe0DeKQ,1313889,26659,1032
S1j7d6HLEu0,1515182,34483,1792
cnbJIrLpUAo,430517,5787,267
ho0_51hItrA,556874,8158,453
raAt5oFQqqc,3899224,192295,6239
glEE9evU2XE,1452413,37370,1184
-8imKhn0JE0,10285931,103793,0
gtqCg-QSg5g,3353133,25577,1234
luRrnjdYc_Y,5270858,158904,2889
xzUtDpVN5Kc,2057274,31726,1713
iYYF6wiZ4OI,182949,3445,202
sLqOreM5-0I,14764883,205210,5656
nHamxXDASEI,3106440,52633,2935
OsbS8ZIxibk,7674000,240750,6429
HijRK_pAyiE,8341943,90262,1452
FMGPC2bOk4Y,387763,7387,597
ZbYVx-PFZqo,19442943,254938,6052
qh7vmpR95Rw,139939,1407,73
efXwhQQJDFQ,1126865,23294,391
y6FqyhmMCmA,4143420,84180,723
ADUO3oHY_bs,2587308,26082,1587
SeDGkRfpTqQ,8656497,63075,995
tfiR8cXoseI,995197,13531,1134
CEPYAQei1gs,9512548,146631,6954
ubnICWlyURs,3303879,33022,1756
v40lviGrbNY,4406153,36884,2393
wOYP6jP5rjQ,14710838,323162,13570
VdZGLAW7teg,1752416,19159,656
QeWtD66ogEE,430189,2577,114
jGO5lFxQPHA,7954076,95186,2396
mbyOtz0Fmn8,5260926,112483,4229
VwoRyK5llys,4898072,86148,1296
0LwSy-xZSPw,22028802,289594,12465
Zrhu_F0knFI,9569891,134166,3350
Uh1T4TBLzbY,10791051,121673,3908
Q463j1tOWP8,3668908,48744,1782
y-Rgrb-87eM,52399,888,110
7Kq5fW8oxoA,344749,5578,1550
3xReIHV13IQ,191323223,8381586,23701
AIXgLR4wFuU,15623559,247856,9267
2oE3FoWmmw4,2343812,64169,2735
AIzWOrCxrCs,2535886,51475,2614
cXrwSBiVsDE,9060336,109791,0
q8g6qs9PJuI,7358932,229357,4608
UVLw1mxe0QI,4572144,61022,2684
TaIn0EyMjdM,24065828,252872,10966
rFelc6p7Nd8,1707355,30664,880
TLv2svASm_w,316345,4840,169
15m9h-IYQaE,6803275,117295,3432
94ijiIbNdxE,15290608,187647,4184
fcOmuq2QP3U,190260,1765,313
nhIA8zDjJDs,15136699,218842,4088
10qr-hgwq9U,7847738,78017,3301
50-tpY5V1eE,12092107,185176,6080
MZEsKcezTrM,2483961,24389,749
kThoFoCo6cg,14924017,421085,5067
CABgSvILvmE,9619847,94486,2508
262GCnoRacU,7143845,131789,5498
B1oK9ZBIR0M,2290204,21444,436
JkxMA7mf4f8,13348,222,29
GHDFRc4whJ4,1188,31,24
6dgmES26LF8,2538,48,19
lWUsrgryfPs,19072,163,77
EStbCksemkc,5563181,107528,11463
KwSbZ-Bm2YA,4871961,103760,8260
yfHPGnAz-JA,1286,74,14
5f0C7uLeEiI,905,53,13
Kf3TAynjaWA,1478,80,10
qrUFBNpqszk,227877,2425,1110
E898G8mYZ24,519835,5644,680
hAexuFyGIaU,1701124,27107,2371
O16JP0YRKv4,6163968,64643,9694
Eit4PzABDoI,1128193,18771,6199
FeaUPLSa1DY,1173055,37782,9343
RqwT81VWcfs,689509,4975,1138
BsGKQRMByCk,603005,15677,1899
AxnkYUGBfLw,179575,2947,2204
myL4rABbvqk,84329,866,382
xcCj1zNpKoM,4165837,119722,14179
2ePhnX-KX0Q,144575,1331,402
MBw7R9wKYbU,329582,2352,481
GlVvKHRrC3U,8733,243,22
CfeoxS3evP0,7434,265,11
hy1YPnSov24,436042,6417,458
n9P2uQH20nc,26509,205,9
ec4-ysdrwS8,4212150,33001,661
KE-Vw9w5Gww,3244243,87712,564
xfOuXgcUG60,42747,270,12
WghxUUqBlQc,559702,8344,805
zKsrCjb2OsE,126979,3347,1008
SQtvcd57Cm4,80818,3033,395
BZOKs9dzk3A,8288,362,147
LAL3TMrV84s,10948,362,107
nSkXFDqpB5Y,107790,2567,346
iObjV1rc58A,100106,2461,755
HblwNEcgE2o,224329,3658,381
za3PtTsrT90,351,9,0
i1oEJ51gb-Q,2038,48,10
njtPiX0PKEY,2098,68,3
egmfTZRuqzA,705969,14036,2758
3sNSRgq-4l8,274219,5211,5688
hWw6Ua4wyMs,2300389,21528,12951
KUaq8pqucIk,3000229,18030,898
5unBUEviO54,14676462,218151,4479
QmpTip3Pe-o,2784191,42113,1928
_k_eySiD5n0,2619482,38092,355
IpMKORO1Buo,985063,9268,161
nKwhcHjk_kI,1619781,24022,678
yvAy6xP2xD0,1337263,21004,773
odWVXBWWVQY,407862,8942,841
NpuVv3NqKYA,657835,7219,263
eRIageHkMI0,10922,140,17
0jvCHwAwDtg,4173,30,7
iNPM1QAQ_vU,16888,278,11
AAjmJOAtkqw,939,21,11
atjxK1PhR0s,131876,951,78
iWaS01araXA,214136,1513,98
WZ8iUvnBJX4,663129,3841,205
U8eXtIxvbYk,21933,188,78
vNDW_R0xUfg,13567,203,17
mGLcDzvpJSU,26486,182,37
k59pzfubIyA,5746,22,21
C-kT11WqoU8,655539,4681,175
TEG1egYCiAQ,1380,22,7
5k1742yH5U4,19567,250,16
CnWurbErV4E,3502,55,7
eAgE81K89HM,45138,272,22
GlaWVZJsOSg,15095,174,28
UgUzN-p3HBQ,6951,122,34
8Ov2QnfmhGk,638,24,8
5snD2Y8XnRg,228002,920,99
-dJJkDgGXZ0,9232,161,32
2YSQxH5UqGY,5805,110,49
yjv65oYsO5s,66935,533,59
0_hAls4AoBQ,1114,20,6
h5Q4u0S_5qs,10172,84,22
RfFU_mM0HmU,3558,39,7
17J0qKxuNo8,15624,112,46
NOtU0diqbFE,129,7,1
J7IGbrXZEZI,1169,55,51
jOwLMt8-WQs,598,20,14
-eOtoJF0iq4,431,18,8
vAigmpeMHi0,570,24,10
aDAR65Fcp7E,977,32,0
qfCIiHUj5rc,323,17,12
HrKzlVujvII,612,22,0
TmddYjxvtqc,168,11,0
xnDeDXchpR8,1028,18,12
8WpvUyTCbHs,489279,2773,744
9KXPu6iMrRk,41013,342,424
5GmDR9aUUQo,6452,48,15
GI4utk2BUN0,9973,72,53
Fcr1DiiOhr8,38772,198,26
kCEr5szOdz4,2737,33,6
JmXwhhfv8hs,116415,756,450
cetc8Pat4R8,142415,1588,1056
RwbZBC7yawY,80986,1332,673
9PRSam3F3u8,6236,34,7
Dv6VD-tudl4,67600,418,106
TSG9SHKOgCg,2191,9,0
JRq_Mh-fbD0,75007,350,376
d-OECGY-vpI,336321,2892,785
LIVaRsLJ8qo,23491,157,114
7xmHHDWmLuc,49067,123,33
8nn6ZDdRKKY,7292,121,14
SaW7xGc3mBs,24980,388,61
s1cB8VuIDWo,60495,833,62
YrL7cgUEcCA,6280,49,29
bIIPMR5p_Ws,1892,28,1
TZ-oeK-pPCk,853,14,0
_VtT80geXJM,4186,26,13
nfgRRx0eFdg,14378,183,44
oJjk98kYdrI,7632,49,14
w1LAnspG4sI,1702,106,21
qU0dvWNXIgk,420,24,2
3S9urT1KeoU,510,5,2
UxEAiJjSGjI,576,24,2
cgLT8STMn3A,150,0,1
BvYhcZwEycg,3018,156,11
dQ4BJg1cOIo,1069,22,1
FHfbC3r3CHo,6156,270,14
R5TxKGXGvko,1103,47,4
5lXnwZgm4BY,865,41,6
m5ODNXg-8JM,21830,846,17
q5zZzD4KO20,1176,21,3
WmSLQY5DsE0,193,1,1
f6Z3fOj0upg,1449,13,2
nvlDFP7DrxU,1209,61,3
fh0KMUelgsA,1066,16,29
Z10zuG0rBbw,334,15,0
9g0F0U9WWfs,2696,26,2
YIMaRc87PpA,443,44,2
sQzKT8CJe_E,326,1,2
Vh6Tvx-hqew,2089,118,6
QAi_rCb4bl0,8126,221,16
s_Ac3VEx_oo,841,16,3
Lolvb-qz7FM,611,45,12
2vGJjhtmshY,4706,112,2
sazYect6Bqc,249,16,0
Pf3bCTeZ4M8,39,0,0
dtzX0da4h9k,5534800,41520,2075
dWhyFfsb74g,9662153,74790,3784
JWX460YxfQQ,671,31,0
TwoIavRQwNU,3570,88,0
letG3jkAoDA,1817392,29693,0
q-n38JnsECo,1127725,13287,0
ylETQolvNFA,46162,1392,0
wIlMnXI6QR4,86164,1789,0
OYDAavNZ-qA,1160,40,0
R1wZ0VYl0E8,1906,63,0
pXoFOmvgoFI,6197,155,0
ALs6UsUe3oc,7318,151,0
hPwD_UoofRU,2835,63,0
4qmoP2SKQLo,1532,86,0
dylAbDdvf8k,769,70,0
rmsrSi_hoIk,2358,83,0
0spgeb2emeQ,4567,85,0
Lf7vxwUp5io,1788,65,0
kflzcuYeuxA,1889,94,0
TzwZOeWZRvg,785,76,0
3yDkSbI9BUk,929,43,0
oRhUpWB36mU,1140,48,0
9TLfaqbqQg4,334,36,0
kdcEAXppkC4,1644,70,0
etnxCgmnvwE,2360,61,0
DEtCcShgzLA,2446,81,0
x7DOgQMEcYA,833,31,0
0hQODlTzpI8,2205,87,0
OGY2Us_f6Hw,633,52,0
5yk640H7sQs,6795,153,0
lQ7BOSlM1wQ,1096,74,0
6Av0Pa5y7-o,677,49,0
SzUHI7Byi8Q,1609,70,0
x29ahPd_BOc,1509,77,0
nO8mg1yeepU,520,36,0
sGFNyonfH4Y,1170,39,0
9pXbMn01oos,1850,113,0
9P4EorqmGY4,957,49,0
oZAX6gdRCP0,1951,74,0
X1ftbDTjSI4,1676,84,0
-Q0S80_gwhQ,1561,62,0
Ita-tYU06Jk,2321,97,0
nvveEDudFJo,2927,73,0
vwxzlHZEnB4,4719,133,0
L4Z8eX-EqP8,1855,87,0
DmJyqOGIDbs,1391,50,0
wb1-qicOMa8,3677,106,0
Do3EYaPDEhU,1120,43,0
VnxTLzTaY1k,1345,59,0
RGub-r-jeB4,1810,55,0
gcSIkVy8YiI,1780,38,0
Kubn4Iky0EQ,981,51,0
oTbt1SRQpOI,948,37,0
rThbE4K9ZeI,1844,55,0
NUfY3LZZOuc,2148,67,0
fDAqyHviH3k,40369,1345,0
5OtFIIbwSs4,228,30,0
nkaDr64JtW4,1995,69,0
5uxjtjai_g0,485,25,0
VNxe-Zf3LUw,25075,288,0
YMvN2z3Bv_o,28723,287,0
L_3hp1LcjuI,7392,218,0
F8IbUWV3MlE,1713,52,0
pXapCaef7ro,1592,51,0
sMluZx7XliE,3023,79,0
sD_8yTAl8zI,24208,996,78
fIUFZOMY0pQ,11328,308,0
CEFpek8AH7U,1009,39,0
cRbYEC7Wowg,1419,38,0
rFgAswDGSQQ,622,38,0
fWfWZxRluZk,141,26,0
Wy8AXMVXpO8,3233,107,0
AyoxXIMeMqM,2498,85,0
rD5GRGPV7b8,486,56,0
UsaNOAZxFIw,4628,139,0
xzvOr7h02_I,18986,420,0
qlahWU20z2M,8873,188,0
zUZ9eAuvfTY,2256,90,0
Pvibq0ZcrsU,707,72,0
qTC98VqpSiI,10620,282,0
ixl9hViPA4o,406,45,0
s0BcfVKxY3M,685,70,0
l4HXY5I8gPQ,1653,53,0
3BV2_OqEJlY,1566,83,0
kRbNp2OZwMY,2363,43,0
vxgKJoa8XbU,6651,80,0
OJuL7asKREQ,14304,252,0
fTfE4a0D5H8,63488,567,72
VU2Ll7-LCYA,74667,638,0
iv2ZUzp7Q1U,4912,94,0
6JP67DlHZvo,3062,73,0
U4HY0d4RDjQ,1501,43,0
fCnwK0MO1zg,3875,99,0
ZfwOtClYtCQ,2743,80,0
aT_13UI0ndM,2511,67,0
GFdYEesWe3Q,8116,148,0
VeTDZaZGrHw,15844,230,0
ZZhgoCdfKN8,3529,85,0
h1KD2g_MPCk,1343,72,0
RWIxuhdM-Hg,1873,48,0
Q8ZQ4QiMmwU,443,49,0
iLA3hsLUSKs,2171,80,0
JCND79TOic8,5683,74,0
drVlqHtn0As,768,41,0
ITY1RMSPpso,1037,54,0
V-rrPr8G_Do,4108,89,0
hqTPToZdmuw,1384,49,0
fvcUZW51uhw,46375,246,0
WOfKgu4fkNw,23188,392,0
-ErNlRR-Jyo,1316,45,0
GaoCjZ7tD2o,2394,58,0
BwfvnSwkx_8,176,13,0
mrtyvSNyd0s,254,18,8
2zK6E6nFNzQ,395,18,2
XUL_UkPRbQY,229,41,0
vB1QTEuh-6k,599,26,3
aoOP2egPoug,41018,510,29
wV6qoqW9BOw,28924,400,13
w9llyh7f_Fo,97867,1163,101
cHyGRwsjetU,1770,55,10
n48WK5cVybU,3323,47,1
UA9S-o0_kHI,3238,38,0
3GI-WYkOkZ0,3093,48,2
uBQxUJzK9vw,4816,59,2
7AnebACrAGE,2977,35,4
PjMD_uPb-gc,831,19,3
wVfPjyQoPTQ,3672,48,3
6m9rujKc9lA,298,5,1
5f46IoNkSYg,1122,4,0
rSK3JMJUt3s,11528,164,16
sCjdsIrbsSY,263,4,1
SWOVfG59G_k,376,5,1
P25vi8U6eZo,210,4,3
zYt6me8i78Q,1329,58,6
k0QHfEfSreA,19080,225,13
IwuHLFDClmc,6476,384,12
uYczj9SCobU,5822,293,14
2loxaoWkUw0,8471,505,12
guJwjaWzFQE,6491,199,8
7uc9Rem84Cg,42094,807,62
_l7uxZ5B5Ws,72367,2415,118
jggVfH_-YNM,25723,555,52
7-xZWsNYRXc,4090,255,13
LdnOFGmeqDM,704,67,8
irLd60IV3Fs,24449,1298,52
6F8kgVY737M,7579,334,34
WxjRvbdmJXM,24599,777,62
wTwzskPunbU,20757,462,8
avpShVUhJmE,2610,154,13
c_YpOD5wWvQ,19224,241,14
9_7UvrHiy6k,4090270,127635,12273
zOk103o-LDg,3585333,62713,6794
IxD2NbXzgpQ,14941203,207791,23070
4j_8rEyYEXw,300741,7475,436
WoOMZ5HLg9w,811749,27259,4078
H8FCZSOqzds,151538,3329,619
tQh8umgs1CE,793212,19122,3336
swBEQ7FZ0xo,5497658,112450,13130
AxJ1YGnc1nY,458966,12283,1963
09HUMZrCH3A,717046,28190,1575
pNAjL71DIzA,1951443,42029,1528
Xfz_kglF6ZU,1254420,46936,2906
FBMmpVms0L0,281977,8039,1743
u5FDJtdE2jk,1066990,11172,1326
3hc7N_uOHdw,1672890,36101,3372
tyyQGsRSk4g,896800,9479,1071
CeY8qNQKHGU,328905,8145,1927
oqghpRxi8iM,226,18,8
xb1qdYuM0E4,1032,61,14
bX9YYICIxZw,175912,2842,857
Lpkgl-Nzygs,60,0,0
4hwCgU_4prA,14975,612,64
uImlayNHq5o,3816,183,27
UceaB4D0jpo,1255759244,13687297,378082
ba7mB8oueCY,366140955,4622804,131979
PYHTj2KvgN8,53204,397,275
y_4IYZr67n4,43941,659,355
T77yUz9s01w,943,15,9
wyAHmMMORCs,62868,392,293
-7kPJRouYRc,24597,197,118
