Video Id,Channel Id
BvBMOeOwm0E,UC25HBOBYfc-scqCQcyYKVNw
BvIL0PWj5_A,UCAW9e0pCUr2XZQ6hCLe2ifA
By01--dvtXk,UChOfNDlXR6XueB8IxMxeqBw
C-LeFb0JS8k,UCPNBc7ZRwmgk1I6j_lenAfw
C0AChELLyRA,UCrPo31V8wpuuCMseyzEDZMQ
C1EwhDGdv14,UCyEd6QBSgat5kkC6svyjudA
C1ME3ETxuls,UCz7de9Fiw39yRnLDEUCXBEw
C1cxvd_OrO4,UCVv-y0k91qAA-uI_K46UBvg
C31hAJIFMdM,UC_nGEYgqzTuyFbHCZELMC2w
C7JiTweF3xY,UC0NGOXcSHs4Jq6FDpIYWkJA
C8O7aUkka4o,UC3gaj-0tlmz-1G6foK3E5hw
CBmNk9pSsy4,UCnHvT1RSRloq0xYAB8Q6_4g
CDjZrY9CrNI,UCWjSwkIn2gGgETcZZYaO-6g
CEc6TTW1Cpo,UCryJ4vhASeu7uhXRPOL3WhA
CEfyMNrHkMs,UCZ1OXjyMDPokR8xOJqCv05g
CEgX0pTie7Q,UCt9BTGSxATM6axwfTY4KnEg
CGMqEa3Q2ns,UCKLlmM881k4QZN-iUAFIQfw
CHCTHOi4ggk,UCCgVh36x3hbuRnHMpwl443Q
CI12BF_pW34,UC1PwIaB8KklVK5iZqbtZErA
CI8PSPP9vlE,UCIpnQnRBlaNqDa-Di0DsHyw
CIvsSPNAzGg,UCZ4hZoV-OOUo14Qm7aQE6zA
CIzI1u5i8B8,UCFlBzAKy6NLK_q8eONXE-kg
CKPXaDT-8ps,UCMJlGrPk73l9U6qahc8D_gA
CMnFoW7jj94,UCYr4VTQfBpXrccQw_H2S8RA
CNYDgMMKf58,UCzx36kqBqXsl6kSEkpQbwCw
CO1pMhYZZcw,UCPAz3hWHiBC-c1x4K0-atsg
CO418oACsEk,UCbPHHOiOY_tA9BSytK0jDYw
COMqkO_Q_X4,UC9KKQRHYCn1ZIn5RwlHOq-A
CP6ijUixGdk,UCPAz3hWHiBC-c1x4K0-atsg
CProayVgLIE,UC24QUYgHDRVPq-CqzDAXDcQ
CQ0T7YZI2BM,UCSlVq7Ox6piUTevMEAVXJJw
CQ5YPzimHiw,UCoWQLZoPwn3mJ-oiPrwDpbA
CT7K5QgpNtg,UCTL128JylZO50B0MqbUuhSw
CUhaitHEAZE,UCO5Jeark1e_JP36mY3ua19g
CUlbqob5Njg,UCWU1QFjS3Lil6hm5rdAypxg
CVh4qFE8YiQ,UCQQyW9Ki62OmGzHedws7xlQ
CVx_BaMGkZk,UC3PVtkwtqwCD4LEPguBEADA
CXDbQA56OQU,UC1SPkZIRegQ1uk48qoPLz5Q
C_A_Inyt3BY,UCQYkvXhPNaRxlu-jAI5_5Zg
C_CGOd61JFM,UCky5varhC3PdITfCco7iWbA
C_N1_nJKL5E,UCEjpHDkceZ2lYjnI54t9fmg
C__iyWJkjgc,UCcAd5Np7fO8SeejB1FVKcYw
C_gmkmmtdmk,UCfROmtFIX0dVDpJq1W98Cxg
CdQ1PfaRd7k,UCO5Jeark1e_JP36mY3ua19g
Cf115y5i_sY,UCVv-y0k91qAA-uI_K46UBvg
Cf3Xnr120c0,UCi9mzS8H-ez_30w5SCL2dmw
CfCIaFiJPBs,UCHza0GAxOvBOeLKkMeL8EcQ
CfDQWj3KX20,UCryJ4vhASeu7uhXRPOL3WhA
CgPY6UY1Ilg,UCBLepDOut_qiOetyDqLBmKw
CiDrFWQpDJw,UCryJ4vhASeu7uhXRPOL3WhA
CiZ3IaGdT1I,UC23SG4XKkSrbhz-bZ2f5Mfw
CksMrhlgIc0,UCgYGSGVlws9VF1Z1u4rNPaw
Cl6e7AbnpJY,UCiNCvGzwadWCZIzTUjoApRQ
CmuOLPCplyY,UC3II306xUqkWJjTjQ39VMgw
CoqKIUMLLCY,UCgMWh4K-8a8QajV9rtZHZ9A
Cq3zZbYD430,UCVv-y0k91qAA-uI_K46UBvg
Ct9V0Tca4go,UCFHhnyA9HGtBxGhtMQ_FEpQ
CuLmlHo7Wrk,UCNhX3WQEkraW3VHPyup8jkQ
CvGutuE0Klg,UCmKNW9ontOlTd_p4Dg51sRQ
CxVeCZTZQGQ,UCbn5xzRrAOY9DWJlbyPBsvg
D31_n-pcFTo,UCRrUJKpFAGgA9WVjSWhgk2Q
D5RIIjDR17s,UCiNCvGzwadWCZIzTUjoApRQ
D5fEwumpUj8,UCoWQLZoPwn3mJ-oiPrwDpbA
D6Evv3JxZLA,UCzx36kqBqXsl6kSEkpQbwCw
D6WGeXeVhU4,UCNZyLULUQBp5e9Q1cKtvk6Q
D8xSDEbzAso,UCryJ4vhASeu7uhXRPOL3WhA
D97TDV7MoHI,UC1FVueCEU5ORLkWyRpEN0dQ
D9dWntycUtw,UCt9BTGSxATM6axwfTY4KnEg
DA9_bU3NGbk,UCaLfMkkHhSA_LaCta0BzyhQ
DBpt9uDRdsY,UCxBWeubuZrc8sQE_bXytgUQ
DCpP4sxcDXw,UCLvnKTwSZEnCbTHNnqiivRQ
DEJ_ma-gvsM,UCmz6VlIkVZLuZ_zKDnzYV0g
DERY5U0IUAI,UCaGbxfCf3D4pwjR2kXTYhZg
DFWtrZTfyAg,UCuz8KBA9YP2JpaHorBVTp7Q
DFX3IvmoO18,UCfXT2sohC0RuRDBo49ARTuQ
DFbN0VZLWKQ,UColnnUYyz7CWjhzpF1kASnw
DG-ZLIbE4Xs,UC_hN8xs99S6jnMdYCuJgoJA
DH1h-2LXSwo,UCt9BTGSxATM6axwfTY4KnEg
DHNrVmGb_Us,UCl4I_ztLWgW8ybm9M0n1pyg
DJNNrntBTjQ,UCKie0svsFyBBsKaQIA4hx-w
DKQHWxeqVCs,UCryJ4vhASeu7uhXRPOL3WhA
DLeAso0_RQ0,UC6WCc8tJw_9zU9HZ9mNpmBw
DMbzEAjrQ20,UCPAz3hWHiBC-c1x4K0-atsg
DMnthFsRufA,UCt9CPuWfS9HgRZmSYpGPFaw
DNCsUcracsY,UCEOsP00dFUPSkLzEf12H3cA
DNn51mMCHf0,UCoNbjiMmQ3c8CdiHu-TaYKw
DPpVYmLSq4E,UCKLlmM881k4QZN-iUAFIQfw
DQt_POpA6iM,UCryJ4vhASeu7uhXRPOL3WhA
DQynC2Fjyq4,UCSvaH7DbguYJcp8PHTTv1Zw
DRVaUJy89tQ,UCDymC4Cz6qt4xs63WdIEwZw
DRqRuh1qMXw,UCOnj7dA6j1iTFtudrackMag
DTFjxRiXnW0,UChIGU8b4l5cj6i5D9REsqdg
DT_R3PqXKi8,UCNMCLJlFSqiUb1EnXII3zhQ
DTcQGJh0vSQ,UCeguYg1beQ9CiAh8SYyh4jQ
DUxM2nWpz5A,UCKd9gq6eJCV7j5FO75q2_Fg
DVUqMQBcmn8,UCqCI4i-mZ4Cu6Kr8emMaf1A
DYrwSmgq9Xc,UCLNoXf8gq6vhwsrYp-l0J-Q
DdEar3F-bQ4,UCEOV7DU1UfzH05r3KBq0OaQ
Ddc0AqAnPP0,UCt9CPuWfS9HgRZmSYpGPFaw
DhM-lafHvTs,UCPAz3hWHiBC-c1x4K0-atsg
DhpouIFVLIU,UCqzenWalu3AvaKaG51ZFEBA
DiYTTHUchMc,UCUnnIlmSRnqu_iuh9v5CjSA
Dj4S9eV01-k,UCqdBWKP4_8bU-Rsk2LvVz6Q
DjUfn_34WjY,UCNDk_kGqNSg60VNnzSeym_g
Dl8-_rRDfgE,UCYmFKw7swKPJiaMloRmptHw
DlgVulo8lAA,UC_hN8xs99S6jnMdYCuJgoJA
DliuTxsLJ1g,UCO_Kpr_pD5RyOgWwhJOyQSg
Dn014zuYJ8E,UColnnUYyz7CWjhzpF1kASnw
DnBuhSqEjkA,UCryJ4vhASeu7uhXRPOL3WhA
DqUzX-Fp_ew,UCt9BTGSxATM6axwfTY4KnEg
DrGY4BXhxGc,UCMtmSvjz-Uhytpvkk3mdi-g
DsPDOxATXDI,UCqdBWKP4_8bU-Rsk2LvVz6Q
DuK3sXMBbGo,UCSAQKyBcV2kH7Q1QQbOaI4g
Dubn_dfCbFs,UCQQyW9Ki62OmGzHedws7xlQ
DvHDwXBVXoc,UCnSDZWM7akmbgbwdECSPpow
DwqWeMOkaPU,UCMYlXK0jyerVnc3dmz-vjCA
Dxcj73yBJus,UCPNBc7ZRwmgk1I6j_lenAfw
DyLgj2-1T9I,UCuoZLURMs4av8y-n80eviFw
E-GA_47pT-k,UC-wNjA3exMjeJlEU5TvJ4Tw
E0_OqkMMWaU,UCoWQLZoPwn3mJ-oiPrwDpbA
E1b2T_ar1tU,UCoWQLZoPwn3mJ-oiPrwDpbA
E2HZCJ013W8,UC-wNjA3exMjeJlEU5TvJ4Tw
E2ytEt7JoMM,UCSrMrcpvabewFQCSBRUAiWw
E35_9w4SyWk,UCTYLltHLCjnZc7g9ltZeDVw
E6iIgJEMXec,UCkS6mJ0i2oMdHEdR-Jpw9Ug
E86GwVOHbwY,UCO5Jeark1e_JP36mY3ua19g
E97HKLhVmgc,UCYr4VTQfBpXrccQw_H2S8RA
E9DVdojR_DM,UC-KkRiRGPdW5ljHiSTirU_g
E9sRk8dmC1c,UCKjpl5dlRUP4C1qJCoHh-CA
ECPGO9m7ALc,UCO-BUJCM03NS-rwr1VonV4A
ED9vNES6L9o,UC5NF_7WBa8OVDC0Xbs8yvOg
EF5hPPSj5ik,UCRrUJKpFAGgA9WVjSWhgk2Q
EI5eZb5zYXc,UCBSVopSgHJar0vGaaDuxZGw
EIFjXZ4E9Yk,UC_hN8xs99S6jnMdYCuJgoJA
EJJZLKmWH6A,UCPpPaYLh7GCIvzoVxHGyw0w
EJglTPNC0h0,UCryJ4vhASeu7uhXRPOL3WhA
EKNuv99XeCA,UC_BxmL9HB_lr5ju6F4uiptA
ELSrAK_pzC4,UC6tTTsFKifxEhOIMI2HtLeQ
EMRHwltCQv4,UCAUgY9e_n2DhyZTgvPRoJnQ
EN_T70la6sM,UCqz1WM1LPEP_nkMMYeEyBVQ
EOIeZAeA3b0,UCFnvthspgSAYZg_NsXpMbDw
EQEGUVwxaiI,UCYY2mNcq7pv6IRW92JIT6DA
EQEVdaDUkJs,UCoqxuZY1dt2Z_KHZHDDKguw
ER6HL3A5c8M,UChOfNDlXR6XueB8IxMxeqBw
ETQScTYYQRU,UCfxp-s6Tcsd6fPjnY0NjJJw
EUFTHTVyrEk,UCAn1xZqc_LzZc3D7DpcFcFw
EUkFRzflw20,UC_hN8xs99S6jnMdYCuJgoJA
EUnaQzzjaas,UCoHcRUQiJaeUve1136k1XDg
EUscV0NKT5A,UCpL_tis0ertYh2DSOiCm51g
EVaPduUL7lQ,UCuBgQMllxvxKLuABHZlV5KA
EW_xym12SoY,UCBQjTfMEcxMlI49KCQAHwYQ
EesEuIeDRQg,UCI0ameGBdtjfjaaHuqGkaPg
EhM_vQTe6dg,UCPNBc7ZRwmgk1I6j_lenAfw
EhUq2lQGSLE,UCm6kSK6bg7aecksDt2I1ZsA
EhjwtOwsfCQ,UCxBWeubuZrc8sQE_bXytgUQ
EjIfBv8ZNts,UC_hN8xs99S6jnMdYCuJgoJA
EmPlp6ddNeU,UCgvTNqLFbMS8Wp73r00fGLA
Eo4HBgsItcU,UCMJlGrPk73l9U6qahc8D_gA
Es_qxnq5jzg,UCHHsLgcp82jsTUdULULDjbA
EuhLiw_SwH8,UCkPpAqpOa_MXLP2qOTSrPOg
Ev5dUwAQz7M,UCWfAvyQaYPPfm3S0cTcbyag
Ew2DhMIdzF4,UCSZXwdBppzhYpcqf69WNOIg
EzkKTRyNnRk,UCvXWOQLFNKYmw7olWeiU7Iw
Ezn90OendIo,UCCgVh36x3hbuRnHMpwl443Q
F3Pq-ggrIR0,UCryJ4vhASeu7uhXRPOL3WhA
F4A56Fm9eLY,UCUGW2ubpsY5SDrGHfauQpWw
F59W77FEm8c,UCixD9UbKvDxzGNiPC_fgHyA
F5yCChwGHzM,UCW66Ck8Lc8M39UHY3TaKf4A
F6it4K33C-o,UCPAz3hWHiBC-c1x4K0-atsg
F7SqfqPGhJo,UCryJ4vhASeu7uhXRPOL3WhA
F8BtVioDCn0,UCRzBNJTsBe2rq6pkyXeaj1A
F9z7b9ei2Lg,UCxBWeubuZrc8sQE_bXytgUQ
FA8H_7DPkb0,UC_3WB1wfJaItIiN2RJsRMOw
FAHL0cT3GjQ,UCO5Jeark1e_JP36mY3ua19g
FBWBu3LOz4k,UCl4I_ztLWgW8ybm9M0n1pyg
FCoXHJNIUgs,UCWjSwkIn2gGgETcZZYaO-6g
FEIgBk9fJCM,UC5wQUM_uqQ6bo6zxvEG6QJw
FG2VZEE1E0Y,UCOnj7dA6j1iTFtudrackMag
FHWph0x6D2o,UC5NF_7WBa8OVDC0Xbs8yvOg
FHYyiWVyAyY,UCryJ4vhASeu7uhXRPOL3WhA
FIRyxLCCAyY,UCVR42zazbJZLL4r2Lo8PqRg
FIedy25-DVk,UCQYkvXhPNaRxlu-jAI5_5Zg
FKH-4n-D9jc,UCRrUJKpFAGgA9WVjSWhgk2Q
FKeHVxJdXVg,UC_hN8xs99S6jnMdYCuJgoJA
FLsTtX7FMJA,UCXisjO3r0KC_Vh-PWwPTbBA
FO4wZcWiU_U,UCAUgY9e_n2DhyZTgvPRoJnQ
FO6mvnRPbZk,UCKie0svsFyBBsKaQIA4hx-w
FOKY8uJWV0k,UCooOp70lTrrOi4bqG531JOA
FPexojR1LxE,UCuQn8TDdvfdx6vtkvf3ZfeA
FQXl6SFVZs8,UCBQjTfMEcxMlI49KCQAHwYQ
FQnw5RHh9hc,UCsfUbIyotnXsKv9paUan0lQ
FTimsLaPV_Q,UC2rkgW49nwJyQp3JHZxh5IQ
FTzPBlMisIE,UC8OLrmcJnZWAZpH8fpyEChg
FU4J1_zqMbg,UCSvaH7DbguYJcp8PHTTv1Zw
FUMnwUjs0BI,UCn8zNIfYAQNdrFRrr8oibKw
FUNVx1HqOKY,UCYuOZy_oPeZL_1BdHxf-Y2Q
FUa0_ozJK-A,UCPAz3hWHiBC-c1x4K0-atsg
FVKi_uedJxw,UCdkq517IaeUcnG5CIiFX9RA
FVOD3A_qpsY,UCzfEqx1_-zs2xUUzI3jVRSg
FVsmr-tGyUg,UCRzBNJTsBe2rq6pkyXeaj1A
FXnVfuiMQjg,UC1SPkZIRegQ1uk48qoPLz5Q
FY-rO9GTPi4,UC0p8-e3hIdkP4F09hQc1Uow
F_Qdk9bD-a4,UCpL_tis0ertYh2DSOiCm51g
FddaSoPes6Y,UCSvaH7DbguYJcp8PHTTv1Zw
FgHt-nEd_e0,UCAqEoRfgMCtErK0qsL1cCtw
FhXZJuHUmfI,UCCgVh36x3hbuRnHMpwl443Q
Fi8gTif6kpE,UC3PVtkwtqwCD4LEPguBEADA
FkBRtBZhNyc,UCxBWeubuZrc8sQE_bXytgUQ
Fl-SivJGwiU,UCRrUJKpFAGgA9WVjSWhgk2Q
FlEz4gs_LUA,UCwivAqc3tPrvbionZl5SjJQ
FlrYASSTeqc,UCvlVuntLjdURVD3b3Hx7kxw
FmdpQzURvDQ,UCqOY9zsZrrd7MMYN-m8kcag
Foa5W5bVUEQ,UC6tqkWOGlN6zJDcnJvYkaMQ
FpJn8Eh79nA,UC5srj0Tgfq-FuFyk9HFl0Rw
Fpv06UACKNE,UCpcVjkwSeZG6GJvLsIxK5Yw
FqxdJ7XPB7U,UCHza0GAxOvBOeLKkMeL8EcQ
Fr9KGPq93Fw,UCdqUbi6wLxXGN2E2nqqlWyg
FsFKueX-BL0,UC0v-tlzsn0QZwJnkiaUSJVQ
FsqvYpRBfTs,UCmMHuOVQroFnzMPtBBwtoCw
FsrMdi3MHsI,UCPAz3hWHiBC-c1x4K0-atsg
FtnL6VIy8RE,UC_nGEYgqzTuyFbHCZELMC2w
FuMEd6KFmXM,UCt9BTGSxATM6axwfTY4KnEg
Fvs5JlRVEGE,UCWm__g4cPmX-umorqM8VfWw
Fw1lY4IxWXk,UC6tfBpIVlXZehYg6mvV-qWg
Fw_AW_gWl5o,UCyt8uNmxlpSxqYyPqoTHeRg
FwtwO6lf2aA,UCtw7q4SyOeoCwM1i_3x8lDg
Fxu8UGdmfPU,UC7yK84cgpIy9iRjk1uoM8WA
FxyNnhXSHmM,UCky5varhC3PdITfCco7iWbA
Fy3zV2K61jc,UC7yK84cgpIy9iRjk1uoM8WA
FyUl4XfJw1c,UCEOsP00dFUPSkLzEf12H3cA
Fz2zGVxNoXU,UCt9BTGSxATM6axwfTY4KnEg
G--ZscjJsG8,UCqCI4i-mZ4Cu6Kr8emMaf1A
G19tOR4S2fM,UCl7giZXLlLIAEKV-TVoBW7Q
G2WlfS4ixYU,UCEDrRCC0qRtPd5-sSa1hajw
G44IUjZ1vOw,UC5QCza-qtDmujX_lzIs9SJw
G8-Jhb9UhWw,UCSjiVW9NV-mcJJ1t6RbMh7A
G8S_YpuBF50,UCjW5n1CTxVxmYtX1l2TrMjw
G8gvUb0arjw,UCCgVh36x3hbuRnHMpwl443Q
G9qjR2WzaEk,UCt9BTGSxATM6axwfTY4KnEg
G9wo06s2yec,UCRMPRZ498l0Bu5xvcvaesuA
GA0gK6rmqFQ,UCCgVh36x3hbuRnHMpwl443Q
GAsowcnp9Es,UCHpyKVf0Neqcm8WkHinfBkQ
GCrIWEB4bcc,UC3PVtkwtqwCD4LEPguBEADA
GDdvwefLXWY,UCHEf6T_gVq4tlW5i91ESiWg
GH4gd0X9K_E,UCl7giZXLlLIAEKV-TVoBW7Q
GHOWbGqY2r4,UCtw7q4SyOeoCwM1i_3x8lDg
GIkKsDuI1_8,UCTrp1gkrbzase5fzlAFGtPg
GJNDPuy7ER8,UCiEK-SwMjiYsiWzXvOKqKdg
GKA13z1IHUg,UC_w5Uck2H8HDd1WgBuESB-w
GLmdX92Z-GE,UCqlthGjbLIci7i3x2gk8P4Q
GNlbItng_RE,UCl4I_ztLWgW8ybm9M0n1pyg
GOnj-RTJAho,UCau87M9DnzSL5iDE9f4uVKQ
GOnvVafj31k,UCoCw5aOrYrXJAnmstijqFHQ
GR8etyMA6-Q,UC_1HVMnw-610qx54iEiWk7A
GUVtG2QcaaE,UCt9BTGSxATM6axwfTY4KnEg
GVTBdnW7Gck,UChAO_nsjsixwuFHtjPIgz2A
GWBn5OfB67I,UCobYD8WgP3GPOqgvXF2Yy1w
GWPh58nY6gY,UCRzBNJTsBe2rq6pkyXeaj1A
GXbJydy1YtI,UC6tfBpIVlXZehYg6mvV-qWg
GYEAvNO1afo,UCWm__g4cPmX-umorqM8VfWw
GZT76v0h46A,UCaLfMkkHhSA_LaCta0BzyhQ
G_4kOyEUek8,UCRzPUBhXUZHclB7B5bURFXw
G_WEK9DAR9I,UC1MNjDRpoEsl_tiogaRYt1A
GaSwt6Ki0hk,UCe7op4W-6YKJOpsG9TOi2CA
Gab8UnpIFbQ,UCtOXruSampZT4DrPsnuz7AA
GbSSf9Xa1LY,UC94bSvWltDS6I0U_u7mn8VQ
GjVBD9OYzOo,UC1712XEXMIRQW1-spPVK0Ng
Gj_HrXrNUYc,UCu69sXEA647BkACmLf1Zh7A
Gl2RpA1xS6M,UCguRKiLcbY9yIG9fxmd9BuQ
GomBtOAWVYI,UCryJ4vhASeu7uhXRPOL3WhA
Gq9__fPooBE,UCaAjLj9oGV6VKMYq8FxEwdQ
GqyT13H6sws,UCXApBVrhzoGb4M4UKkEgpvg
Grr_LaehRrk,UC_YHP03qQytjAfBK6tFcnew
Gt1c-o8FTRQ,UCpsivHVNaBnIAPhkLBZcWQg
GtBth3A_C9A,UCleKsM8arVjfE1GIaklqGRw
GtIhrBmBgCA,UCoNbjiMmQ3c8CdiHu-TaYKw
Gv0s9AJHG0M,UC3K981fnxuq0SWU5bnQ917Q
Gv4rx62PbGA,UCPAz3hWHiBC-c1x4K0-atsg
GxoyDxpU5ag,UCJsUPQs-NSevvUxKmtvdQxw
Gy-8lssJcYU,UCt_NLJ4McJlCyYM-dSPRo7Q
Gz4_jacXBGU,UCLPLXSPgySkBypwpi6BrMwg
H-xGGNYjv4U,UCRMPRZ498l0Bu5xvcvaesuA
H0Akfss7X6U,UCXA_2sDtNRf0vpNp_RZ3kqg
H4tGheX1GWE,UCDRbz-Otyz57pRKQwUkr0ww
H6eCCABz598,UCKMU-I4eYw-D9QF1YdUMUlw
H8FCZSOqzds,UCpko_-a4wgz2u_DgDgd9fqA
H8qLpIt_Bqs,UCxBWeubuZrc8sQE_bXytgUQ
H8yvD6Rgz44,UChJZein82KzV47Ef4L9Yh_g
H9DCKJwUnWA,UCfStLP-mz4nXI1iNBkehytA
H9V51GUVLOA,UCye4j_cBvIj3GdIlkDZKOGw
H9yhYBQYqh8,UCRrUJKpFAGgA9WVjSWhgk2Q
HBqFfthfJCU,UCF--4fKKFc0W92Xgm2ky8_g
HByXqP7uy00,UCDymC4Cz6qt4xs63WdIEwZw
HDTNDL_X1b0,UCPAz3hWHiBC-c1x4K0-atsg
HDb52NrpSyE,UChpbno2zV6-qdTQ_e1xqjUA
HHOAg9XyA70,UCQYHG-sBr98upC1-0WltmsA
HKAqIj-Z9ts,UC7HxIb6bY4-ymtAOS_MGsOw
HL1UJYugSA8,UCWm__g4cPmX-umorqM8VfWw
HLcnwnJMgd8,UCLNoXf8gq6vhwsrYp-l0J-Q
HMmOsV85AHI,UCPAz3hWHiBC-c1x4K0-atsg
HOCAYxtfSks,UCwhk0Isq9crz6MeRDbtlFdg
HOk3y5y__TQ,UC_hN8xs99S6jnMdYCuJgoJA
HP3QdU8mdjQ,UC1Uvuror_cl9cRcl3h8QhSg
HPaoUUrF9ac,UCWJ2lWNubArHWmf3FIHbfcQ
HRYPYeqMuoU,UCrPo31V8wpuuCMseyzEDZMQ
HRk0Uv3-FwE,UCDQ2M--Pc_L6kdZCDw7kjYw
HSmjMK4Eisc,UCeT1qAcQxLP6cEfbMe85QCQ
HSrvch0vdyo,UCQQyW9Ki62OmGzHedws7xlQ
HUaC1mVw7oA,UC_F0q6i85C9-8RujTcI0SoQ
HUk622Y1qX8,UCl7giZXLlLIAEKV-TVoBW7Q
HVruVUdSbUc,UCAUgY9e_n2DhyZTgvPRoJnQ
HWDjWJ5rptg,UC1PwIaB8KklVK5iZqbtZErA
HWI6Oa5JPW8,UCt9CPuWfS9HgRZmSYpGPFaw
HYwBHEIfj_U,UC9DwgmJc-uKnxGavukOy_6w
H_w4DjRC5N8,UChOfNDlXR6XueB8IxMxeqBw
Hb6ZBFuM3fU,UCRNHIq5_JclKEK4Gbx1UFDw
HbJirZgxrSY,UCRzBNJTsBe2rq6pkyXeaj1A
Hbms3mmZWL4,UCi9mzS8H-ez_30w5SCL2dmw
HcRh8IrwbCA,UC_hN8xs99S6jnMdYCuJgoJA
Hdwd_-K413I,UCAUgY9e_n2DhyZTgvPRoJnQ
Hei29jvUYwg,UClC88Hwf0c115jFj-fhVj2A
HesIMapqtMI,UCvsb2dwX9pL-_QX8blpQ_Ag
HfJjo_Y9miA,UC6wa9kd04Dbf2YjihFktrpA
HgdweO7nt3c,UCFjh6CdEwrQrKf4o9QUnoEA
HgfUAVbjo80,UCWGcbY5JBzcUenFwl4A1eNw
HhJ-j_Y2-fo,UCwHu8fi3Vg4lxPHUp3BNW0w
HhzVar8JGss,UCOeJBQGvDaEXQZSwTr_V2ow
HjElH_pDbU8,UCVGxrPOe4sO05dsepa42l8w
HkRKi7_Iywc,UCb24bpyTx2fhqiXAnhek26Q
HoPSiXZpoF4,UCPAz3hWHiBC-c1x4K0-atsg
HpUD_FjHI8I,UCPNBc7ZRwmgk1I6j_lenAfw
HqVjELf6zic,UCaAjLj9oGV6VKMYq8FxEwdQ
HshFxjKWDNI,UCWjSwkIn2gGgETcZZYaO-6g
HtsYhdnKfLg,UCWk9ho4wXA43KZvxE58WSXg
Hun0Wzr6f1w,UCwjWUUCiv_TPoErI9AZv6Lg
HuwWfuiI30I,UCHza0GAxOvBOeLKkMeL8EcQ
HzwU-KGwDVI,UCKLlmM881k4QZN-iUAFIQfw
I-7MaQTYhV8,UCi9mzS8H-ez_30w5SCL2dmw
I-vJ_fSA9Wg,UCKie0svsFyBBsKaQIA4hx-w
I-z3hDWHZoU,UC5wQUM_uqQ6bo6zxvEG6QJw
I10c2BUazL4,UC8hiiGm6GTyTVvO-LtZ2Xmw
I37aQmrLwiQ,UCuz8KBA9YP2JpaHorBVTp7Q
I3V15kgcgNM,UCPAz3hWHiBC-c1x4K0-atsg
I3jdiRTbiRI,UCjhsXdie9x6uzw9ARmF4nNA
I5PDOjBfC3A,UCe3PDv7F4Uex3ii9zdMbvWQ
I5SKFXqR9r8,UCOqlhTOx-5tdP0Krafwz_Zg
I6Fi22hxITM,UCZVVG15NVgl98xIdL5O-7jw
I6qSF2tKdkI,UCtAecFG--rOjHBQiP3YMCfQ
I71Fpu_mmcg,UCOVPHypKtkqQQbNO3R7xKsA
I8McPt1ux9U,UC4Zco0d-yYgZhOdlyTBQRTg
I8q2eutBoXk,UCLNoXf8gq6vhwsrYp-l0J-Q
I9rjquLzqPc,UClC88Hwf0c115jFj-fhVj2A
IBGkP44cx20,UCCAh-tDKBja88N59E-KwL3g
IBP6HcK94fM,UCcaIZBgmiYTJP9fpO_xjMTQ
IC2IoO8PHEw,UC94bSvWltDS6I0U_u7mn8VQ
IGROEaoT7zY,UCTPxMCyJyYGF6H0eBhOvgsA
IHBnqCQBzLM,UC1FVueCEU5ORLkWyRpEN0dQ
IIxlljazVf8,UC8hiiGm6GTyTVvO-LtZ2Xmw
IMM_kPrs1KY,UCO5Jeark1e_JP36mY3ua19g
IN2S_grP2ZE,UCoqPhwf0-Ty5ncLvytRbYVA
INYxG2V6mvc,UC7HxIb6bY4-ymtAOS_MGsOw
ISmQJQJxxPs,UCPyi-4WfF63TJ95zKShawcw
IT9r-ovHmDM,UCobYD8WgP3GPOqgvXF2Yy1w
IVHzY-UlG9s,UCWjSwkIn2gGgETcZZYaO-6g
IWWAlsokfSk,UCt9BTGSxATM6axwfTY4KnEg
IXoVDl1oTs8,UCAUgY9e_n2DhyZTgvPRoJnQ
IZA1t7vmai4,UCPyi-4WfF63TJ95zKShawcw
I_u2rLvuJCA,UCFcKArH0uUhFgkTcZiDW3Ig
IaEj2mNTg3o,UCPGDvVGtdbkJgnWmSXLXI1A
IaOE08wtI2o,UC1PEGwrUGWkcIKxQZY-jUMA
Ib2Y0kt_6Ok,UCI0ameGBdtjfjaaHuqGkaPg
IdUZHc7nqnE,UCl4I_ztLWgW8ybm9M0n1pyg
Idmu78v5TeE,UC3PVtkwtqwCD4LEPguBEADA
IgFfcJclJo0,UC3ZnKcjVu7GszgdBe4uRZ3A
Ih2toFSTLVU,UCPAz3hWHiBC-c1x4K0-atsg
IhQx_G2Dv6E,UCgvTNqLFbMS8Wp73r00fGLA
IhnioRvjlAU,UC1bBg-b6exIwz092l5Ra1pw
IiCfEzRvUIQ,UCyEd6QBSgat5kkC6svyjudA
IindYQBGmRQ,UCdJAmuo-KkgcJvSoQjPxAWg
Ij7d7wZ5qqc,UCHEf6T_gVq4tlW5i91ESiWg
IjNAG5DnMC4,UCqdBWKP4_8bU-Rsk2LvVz6Q
IkSQHSccOrw,UC-2oi77YQ8_ywS4UENWZEQA
IkeDmcu8-2o,UC1MNjDRpoEsl_tiogaRYt1A
Ikm4UITCSKA,UCpL_tis0ertYh2DSOiCm51g
IkusGn6DhGo,UCig5Kw1Z2cLtSv0D-Fu8I8g
IlQCHjxHUkU,UCWjSwkIn2gGgETcZZYaO-6g
ImeZpAX1RIA,UC_hN8xs99S6jnMdYCuJgoJA
InHXOZbufdw,UCDRbz-Otyz57pRKQwUkr0ww
InP5_mgUUfE,UCatYGXWCXRt_0XLLKv1hkUw
